distance_cm,-10,-5,0,5,10
25,0.4533333333333333,0.66,0.3333333333333333,0.55,0.2833333333333333
50,1.0,0.31,0.3333333333333333,0.4533333333333333,0.7766666666666666
75,0.32,0.7566666666666667,0.6533333333333333,0.86,0.7633333333333333
100,0.6166666666666667,0.6433333333333333,0.24666666666666667,0.7466666666666667,0.16
125,0.71,0.6366666666666667,0.37,0.5833333333333334,0.4
