distance_cm,-10,-5,0,5,10
25,0.5133333333333333,0.6633333333333333,0.3333333333333333,0.5066666666666667,0.3433333333333333
50,1.0,0.31,0.3333333333333333,0.5,0.86
75,0.3466666666666667,0.7833333333333333,0.6633333333333333,0.8066666666666666,0.8166666666666667
100,0.63,0.6,0.18,0.7533333333333333,0.12666666666666668
125,0.7033333333333334,0.65,0.36,0.53,0.39666666666666667
