distance_cm,-10,-5,0,5,10
25,0.6633333333333333,0.6733333333333333,0.66,0.99,0.84
50,0.99,0.93,0.66,0.5666666666666667,0.7533333333333333
75,0.6733333333333333,0.9233333333333333,0.5433333333333333,0.96,0.4033333333333333
100,0.6633333333333333,0.6733333333333333,0.35,0.6333333333333333,0.6666666666666666
125,0.5866666666666667,0.5466666666666666,0.5133333333333333,0.44666666666666666,0.32666666666666666
