distance_cm,-10,-5,0,5,10
25,0.34,0.03333333333333333,0.43666666666666665,0.49666666666666665,0.6
50,0.94,0.63,0.9466666666666667,0.4266666666666667,0.45666666666666667
75,0.68,0.8733333333333333,0.4033333333333333,0.67,0.20333333333333334
100,0.5333333333333333,0.44,0.30666666666666664,0.65,0.6066666666666667
125,0.3933333333333333,0.39,0.5333333333333333,0.43,0.4533333333333333
