distance_cm,-10,-5,0,5,10
25,0.2633333333333333,0.66,0.3333333333333333,0.6266666666666667,0.30333333333333334
50,1.0,0.3,0.8033333333333333,0.37666666666666665,0.6766666666666666
75,0.23,0.98,0.5933333333333334,0.9266666666666666,0.6933333333333334
100,0.6333333333333333,0.5433333333333333,0.11666666666666667,0.73,0.48
125,0.6066666666666667,0.6,0.35333333333333333,0.65,0.44666666666666666
