distance_cm,-10,-5,0,5,10
25,0.6033333333333334,0.6633333333333333,0.3333333333333333,0.9133333333333333,0.37666666666666665
50,1.0,0.3333333333333333,0.8666666666666667,0.5966666666666667,0.6766666666666666
75,0.44,0.9966666666666667,0.5666666666666667,0.9833333333333333,0.62
100,0.66,0.6333333333333333,0.14666666666666667,0.6866666666666666,0.47333333333333333
125,0.6333333333333333,0.6066666666666667,0.36333333333333334,0.5266666666666666,0.5766666666666667
