distance_cm,-10,-5,0,5,10
25,0.63,0.6266666666666667,0.3333333333333333,0.3333333333333333,0.5833333333333334
50,0.4666666666666667,0.3333333333333333,0.5833333333333334,0.4166666666666667,0.7133333333333334
75,0.53,0.68,0.44,0.7733333333333333,0.15
100,0.42,0.53,0.35333333333333333,0.5766666666666667,0.5966666666666667
125,0.6066666666666667,0.34,0.32,0.53,0.6333333333333333
