distance_cm,-10,-5,0,5,10
25,0.2866666666666667,0.043333333333333335,0.38,0.8633333333333333,0.5833333333333334
50,0.9266666666666666,0.5166666666666667,0.94,0.38333333333333336,0.5433333333333333
75,0.68,0.8633333333333333,0.42,0.64,0.31666666666666665
100,0.5366666666666666,0.43666666666666665,0.30666666666666664,0.7166666666666667,0.6
125,0.37666666666666665,0.34,0.4866666666666667,0.43666666666666665,0.43666666666666665
