distance_cm,-10,-5,0,5,10
25,0.4166666666666667,0.6233333333333333,0.06,0.3333333333333333,0.7333333333333333
50,0.6366666666666667,0.37666666666666665,0.38333333333333336,0.4533333333333333,0.7266666666666667
75,0.5866666666666667,0.8233333333333334,0.6166666666666667,0.8266666666666667,0.5066666666666667
100,0.5833333333333334,0.7233333333333334,0.21333333333333335,0.7,0.45
125,0.5133333333333333,0.5833333333333334,0.5033333333333333,0.56,0.35
