distance_cm,-10,-5,0,5,10
25,0.7533333333333333,0.6666666666666666,0.37333333333333335,0.6666666666666666,0.6666666666666666
50,1.0,0.97,0.79,0.6233333333333333,0.6666666666666666
75,0.9,0.9933333333333333,0.57,0.7333333333333333,0.37666666666666665
100,0.6833333333333333,0.8166666666666667,0.39,0.9,0.65
125,0.8233333333333334,0.63,0.45,0.6566666666666666,0.53
