distance_cm,-10,-5,0,5,10
25,0.43,0.6133333333333333,0.03333333333333333,0.55,0.49
50,0.9233333333333333,0.3433333333333333,0.68,0.39666666666666667,0.7566666666666667
75,0.5566666666666666,0.59,0.5633333333333334,0.8766666666666667,0.4633333333333333
100,0.6266666666666667,0.7766666666666666,0.11666666666666667,0.68,0.38333333333333336
125,0.48,0.62,0.48333333333333334,0.64,0.23
