distance_cm,-10,-5,0,5,10
25,0.6666666666666666,0.67,0.48333333333333334,1.0,0.8466666666666667
50,1.0,0.9933333333333333,0.5466666666666666,0.5333333333333333,0.6833333333333333
75,0.7966666666666666,0.9333333333333333,0.56,0.9,0.4166666666666667
100,0.6566666666666666,0.6666666666666666,0.35333333333333333,0.6633333333333333,0.6666666666666666
125,0.84,0.5666666666666667,0.5133333333333333,0.43,0.27666666666666667
