distance_cm,-10,-5,0,5,10
25,0.6666666666666666,0.6733333333333333,0.41333333333333333,0.9966666666666667,0.82
50,1.0,1.0,0.58,0.55,0.7066666666666667
75,0.8533333333333334,0.9366666666666666,0.5566666666666666,0.8933333333333333,0.42
100,0.6566666666666666,0.6833333333333333,0.3566666666666667,0.6666666666666666,0.6666666666666666
125,0.8733333333333333,0.5633333333333334,0.51,0.43666666666666665,0.28
