distance_cm,-10,-5,0,5,10
25,0.6133333333333333,0.6666666666666666,0.3333333333333333,0.8066666666666666,0.36333333333333334
50,1.0,0.3233333333333333,0.8333333333333334,0.6766666666666666,0.6733333333333333
75,0.44666666666666666,0.9933333333333333,0.57,0.98,0.6366666666666667
100,0.66,0.6066666666666667,0.14333333333333334,0.6733333333333333,0.4533333333333333
125,0.6566666666666666,0.6133333333333333,0.37,0.5233333333333333,0.5633333333333334
