distance_cm,-10,-5,0,5,10
25,0.20333333333333334,0.5566666666666666,0.043333333333333335,0.6766666666666666,0.6633333333333333
50,1.0,0.3933333333333333,0.5566666666666666,0.72,0.8766666666666667
75,0.5833333333333334,0.5766666666666667,0.67,0.8566666666666667,0.37666666666666665
100,0.68,0.8233333333333334,0.15333333333333332,0.5166666666666667,0.5533333333333333
125,0.4766666666666667,0.5266666666666666,0.39,0.4633333333333333,0.3233333333333333
