distance_cm,-10,-5,0,5,10
25,0.22333333333333333,0.64,0.3333333333333333,0.6166666666666667,0.35333333333333333
50,0.9666666666666667,0.28,0.79,0.39,0.7
75,0.12666666666666668,0.9833333333333333,0.6066666666666667,0.91,0.8
100,0.61,0.5666666666666667,0.08666666666666667,0.7133333333333334,0.37666666666666665
125,0.6033333333333334,0.61,0.37333333333333335,0.67,0.43
