distance_cm,-10,-5,0,5,10
25,0.9,0.6666666666666666,0.4533333333333333,0.6666666666666666,0.6666666666666666
50,0.9966666666666667,0.9966666666666667,0.7466666666666667,0.5933333333333334,0.6666666666666666
75,0.8933333333333333,0.99,0.6333333333333333,0.74,0.37333333333333335
100,0.6766666666666666,0.8133333333333334,0.39666666666666667,0.9433333333333334,0.6433333333333333
125,0.9166666666666666,0.7233333333333334,0.38666666666666666,0.6466666666666666,0.5433333333333333
