distance_cm,-10,-5,0,5,10
25,0.48,0.6833333333333333,0.32666666666666666,0.7233333333333334,0.5733333333333334
50,1.0,0.9,0.7933333333333333,0.6133333333333333,0.95
75,0.9033333333333333,0.6466666666666666,0.9766666666666667,0.8266666666666667,0.3433333333333333
100,0.66,0.6533333333333333,0.32,0.39,0.5966666666666667
125,0.7033333333333334,0.33,0.6333333333333333,0.44333333333333336,0.35333333333333333
