distance_cm,-10,-5,0,5,10
25,0.21,0.5566666666666666,0.03333333333333333,0.6833333333333333,0.6633333333333333
50,1.0,0.37,0.5266666666666666,0.72,0.8033333333333333
75,0.5266666666666666,0.5733333333333334,0.6733333333333333,0.86,0.37666666666666665
100,0.6733333333333333,0.81,0.14666666666666667,0.5133333333333333,0.5066666666666667
125,0.48333333333333334,0.4866666666666667,0.37666666666666665,0.47,0.36333333333333334
