distance_cm,-10,-5,0,5,10
25,0.47333333333333333,0.6633333333333333,0.3333333333333333,0.49666666666666665,0.3933333333333333
50,0.9966666666666667,0.31,0.3333333333333333,0.5366666666666666,0.8466666666666667
75,0.3333333333333333,0.77,0.6633333333333333,0.8266666666666667,0.8033333333333333
100,0.62,0.5866666666666667,0.21,0.7466666666666667,0.13666666666666666
125,0.7533333333333333,0.6666666666666666,0.36333333333333334,0.55,0.38
