distance_cm,-10,-5,0,5,10
25,0.29,0.7066666666666667,0.04666666666666667,0.7166666666666667,0.6633333333333333
50,1.0,0.35333333333333333,0.6666666666666666,0.7133333333333334,0.7733333333333333
75,0.6,0.6033333333333334,0.6833333333333333,0.8633333333333333,0.37333333333333335
100,0.6766666666666666,0.88,0.17666666666666667,0.5333333333333333,0.5333333333333333
125,0.44333333333333336,0.4533333333333333,0.37666666666666665,0.53,0.38666666666666666
