distance_cm,-10,-5,0,5,10
25,0.8666666666666667,0.6666666666666666,0.37,0.7033333333333334,0.6833333333333333
50,1.0,0.9666666666666667,0.7833333333333333,0.63,0.67
75,0.9066666666666666,0.9866666666666667,0.61,0.7933333333333333,0.36
100,0.68,0.8033333333333333,0.39,0.89,0.6466666666666666
125,0.8966666666666666,0.6833333333333333,0.54,0.6666666666666666,0.56
