distance_cm,-10,-5,0,5,10
25,0.6233333333333333,0.6666666666666666,0.3333333333333333,0.8066666666666666,0.36
50,1.0,0.3233333333333333,0.83,0.67,0.6766666666666666
75,0.44666666666666666,0.9933333333333333,0.57,0.98,0.6433333333333333
100,0.66,0.6066666666666667,0.14333333333333334,0.6733333333333333,0.45666666666666667
125,0.6566666666666666,0.6166666666666667,0.37,0.51,0.5633333333333334
