category,file,distance_cm,angle_deg,meas_idx,mic,band_center_hz,best_wavelet,best_kappa_decomposition_level,min_kappa_target,min_kappa_satisfied,best_effective_level,best_mu_sc,bp_cfg_id,bp_method,iir_order,bw_hz,preprocess_mode,top1_wavelet,top1_mu_sc,top2_wavelet,top2_mu_sc,top3_wavelet,top3_mu_sc,top4_wavelet,top4_mu_sc,top5_wavelet,top5_mu_sc
Box,100cm_-10Grad.pickle,100.0,-10.0,15,Mic1,,bior2.2,6,4,True,11,0.042661109225421975,iir_o6_bp25_75k,iir,6,25000.0,bp25_75,dmey,0.06552379066279906,bior2.2,0.042661109225421975,sym2,0.042373099260827884,db2,0.04237309926080086,coif1,0.04058208160195906
Box,100cm_-10Grad.pickle,100.0,-10.0,16,Mic1,,rbio2.2,7,4,True,11,0.04931378627130583,iir_o6_bp25_75k,iir,6,25000.0,bp25_75,dmey,0.06567295345348143,rbio2.2,0.04931378627130583,sym2,0.0428831881778494,db2,0.042883188177822135,bior2.2,0.04191013603321571
Box,100cm_-10Grad.pickle,100.0,-10.0,17,Mic1,,rbio2.2,7,4,True,11,0.0496003607023092,iir_o6_bp25_75k,iir,6,25000.0,bp25_75,dmey,0.06571665717217526,rbio2.2,0.0496003607023092,sym2,0.04308906782299097,db2,0.04308906782296347,bior2.2,0.04236002728081113
Box,100cm_-10Grad.pickle,100.0,-10.0,18,Mic1,,rbio2.2,7,4,True,11,0.04949161159406642,iir_o6_bp25_75k,iir,6,25000.0,bp25_75,dmey,0.06565566290389284,rbio2.2,0.04949161159406642,sym2,0.04311768220202373,db2,0.043117682201995834,bior2.2,0.042156017840070475
Box,100cm_-10Grad.pickle,100.0,-10.0,19,Mic1,,rbio2.2,7,4,True,11,0.04949621569780369,iir_o6_bp25_75k,iir,6,25000.0,bp25_75,dmey,0.0657658018267992,rbio2.2,0.04949621569780369,sym2,0.04282468974583039,db2,0.042824689745803265,bior2.2,0.04230737378739177
Box,100cm_-10Grad.pickle,100.0,-10.0,20,Mic1,,rbio2.2,7,4,True,11,0.04959327426549131,iir_o6_bp25_75k,iir,6,25000.0,bp25_75,dmey,0.06664276903678931,rbio2.2,0.04959327426549131,sym2,0.043163396378717224,db2,0.04316339637868964,bior2.2,0.0419613065830512
Box,100cm_-10Grad.pickle,100.0,-10.0,21,Mic1,,rbio2.2,7,4,True,11,0.04938924257605679,iir_o6_bp25_75k,iir,6,25000.0,bp25_75,dmey,0.06586848651974828,rbio2.2,0.04938924257605679,sym2,0.04316665953370807,db2,0.043166659533680166,bior2.2,0.04151765771845429
Box,100cm_-10Grad.pickle,100.0,-10.0,22,Mic1,,rbio2.2,7,4,True,11,0.04940400384121733,iir_o6_bp25_75k,iir,6,25000.0,bp25_75,dmey,0.06572869195671006,rbio2.2,0.04940400384121733,sym2,0.04291898655587727,db2,0.04291898655584985,bior2.2,0.04184604990593853
Box,100cm_-10Grad.pickle,100.0,-10.0,23,Mic1,,sym2,6,4,True,12,0.04260991624926992,iir_o6_bp25_75k,iir,6,25000.0,bp25_75,dmey,0.06586004023652445,sym2,0.04260991624926992,db2,0.042609916249242555,bior2.2,0.04230327146086331,coif1,0.04025393681758786
Box,100cm_-10Grad.pickle,100.0,-10.0,24,Mic1,,rbio2.2,7,4,True,11,0.049250138165623986,iir_o6_bp25_75k,iir,6,25000.0,bp25_75,dmey,0.06583718766808427,rbio2.2,0.049250138165623986,sym2,0.04265093653537143,db2,0.0426509365353437,bior2.2,0.04222503820659401
Box,100cm_-10Grad.pickle,100.0,-10.0,25,Mic1,,sym2,6,4,True,12,0.04259589374471673,iir_o6_bp25_75k,iir,6,25000.0,bp25_75,dmey,0.06660983588115173,sym2,0.04259589374471673,db2,0.04259589374468935,bior2.2,0.042429546765417596,coif1,0.040320867842581334
Box,100cm_-10Grad.pickle,100.0,-10.0,26,Mic1,,sym2,6,4,True,12,0.042725346358354455,iir_o6_bp25_75k,iir,6,25000.0,bp25_75,dmey,0.0666692655571375,sym2,0.042725346358354455,db2,0.0427253463583268,bior2.2,0.04220129520316474,coif1,0.040165814557149564
Box,100cm_-10Grad.pickle,100.0,-10.0,27,Mic1,,rbio2.2,7,4,True,11,0.04938279791161337,iir_o6_bp25_75k,iir,6,25000.0,bp25_75,dmey,0.065875501294585,rbio2.2,0.04938279791161337,sym2,0.04303435249457637,db2,0.043034352494548914,bior2.2,0.04208195698887944
Box,100cm_-10Grad.pickle,100.0,-10.0,28,Mic1,,rbio2.2,7,4,True,11,0.049367063751083094,iir_o6_bp25_75k,iir,6,25000.0,bp25_75,dmey,0.06708103095753515,rbio2.2,0.049367063751083094,sym2,0.042867658946333514,db2,0.042867658946306016,bior2.2,0.0420522603021176
Box,100cm_-10Grad.pickle,100.0,-10.0,29,Mic1,,rbio2.2,7,4,True,11,0.049349934830783475,iir_o6_bp25_75k,iir,6,25000.0,bp25_75,dmey,0.06564295495654997,rbio2.2,0.049349934830783475,sym2,0.04290754752415003,db2,0.04290754752412263,bior2.2,0.042066440325626966
Box,100cm_-10Grad.pickle,100.0,-10.0,30,Mic1,,rbio2.2,7,4,True,11,0.04920384370652606,iir_o6_bp25_75k,iir,6,25000.0,bp25_75,dmey,0.06626987339598923,rbio2.2,0.04920384370652606,sym2,0.042884638572397535,db2,0.04288463857237017,bior2.2,0.04196120574306143
Box,100cm_-10Grad.pickle,100.0,-10.0,31,Mic1,,rbio2.2,7,4,True,11,0.04930197152620212,iir_o6_bp25_75k,iir,6,25000.0,bp25_75,dmey,0.06571997040653109,rbio2.2,0.04930197152620212,sym2,0.04305050927675019,db2,0.043050509276722534,bior2.2,0.04200602781860294
Box,100cm_-10Grad.pickle,100.0,-10.0,32,Mic1,,rbio2.2,7,4,True,11,0.04934318204546089,iir_o6_bp25_75k,iir,6,25000.0,bp25_75,dmey,0.06660685435106535,rbio2.2,0.04934318204546089,sym2,0.042935551563578624,db2,0.04293555156355061,bior2.2,0.04199151406659989
Box,100cm_-10Grad.pickle,100.0,-10.0,33,Mic1,,sym2,6,4,True,12,0.042591725861949654,iir_o6_bp25_75k,iir,6,25000.0,bp25_75,dmey,0.06623340995647024,sym2,0.042591725861949654,db2,0.042591725861922065,bior2.2,0.04237030732401587,coif1,0.040299559477248344
Box,100cm_-10Grad.pickle,100.0,-10.0,34,Mic1,,rbio2.2,7,4,True,11,0.049318610061331536,iir_o6_bp25_75k,iir,6,25000.0,bp25_75,dmey,0.06672758529747345,rbio2.2,0.049318610061331536,sym2,0.042930052148044434,db2,0.042930052148016644,bior2.2,0.04208387123109322
Box,100cm_-10Grad.pickle,100.0,-10.0,35,Mic1,,rbio2.2,7,4,True,11,0.04928087601006145,iir_o6_bp25_75k,iir,6,25000.0,bp25_75,dmey,0.065924836614342,rbio2.2,0.04928087601006145,sym2,0.0430776132899502,db2,0.04307761328992195,bior2.2,0.04175200346516796
Box,100cm_-10Grad.pickle,100.0,-10.0,36,Mic1,,rbio2.2,7,4,True,11,0.04920490353949614,iir_o6_bp25_75k,iir,6,25000.0,bp25_75,dmey,0.06530859207591339,rbio2.2,0.04920490353949614,sym2,0.0427850182611203,db2,0.04278501826109248,bior2.2,0.0419703088621765
Box,100cm_-10Grad.pickle,100.0,-10.0,37,Mic1,,sym2,6,4,True,12,0.04255876445241014,iir_o6_bp25_75k,iir,6,25000.0,bp25_75,dmey,0.06550488331342777,sym2,0.04255876445241014,db2,0.04255876445238331,bior2.2,0.0424017328512351,coif1,0.04034137944858337
Box,100cm_-10Grad.pickle,100.0,-10.0,38,Mic1,,rbio2.2,7,4,True,11,0.04931534255938675,iir_o6_bp25_75k,iir,6,25000.0,bp25_75,dmey,0.06616588378936959,rbio2.2,0.04931534255938675,sym2,0.04299632674667353,db2,0.0429963267466458,bior2.2,0.04174093257329774
Box,100cm_-10Grad.pickle,100.0,-10.0,39,Mic1,,bior2.2,6,4,True,11,0.04264244611913778,iir_o6_bp25_75k,iir,6,25000.0,bp25_75,dmey,0.06595951716374329,bior2.2,0.04264244611913778,sym2,0.042573567464151675,db2,0.04257356746412454,coif1,0.04050187049663695
Box,100cm_-10Grad.pickle,100.0,-10.0,40,Mic1,,sym2,6,4,True,12,0.042465267445772045,iir_o6_bp25_75k,iir,6,25000.0,bp25_75,dmey,0.0668782694869968,sym2,0.042465267445772045,db2,0.04246526744574484,bior2.2,0.04220601835676581,coif1,0.040173114816394934
Box,100cm_-10Grad.pickle,100.0,-10.0,41,Mic1,,sym2,6,4,True,12,0.042575173382177776,iir_o6_bp25_75k,iir,6,25000.0,bp25_75,dmey,0.06597937810752429,sym2,0.042575173382177776,db2,0.04257517338215028,bior2.2,0.042291440420640765,coif1,0.04021510881366668
Box,100cm_-10Grad.pickle,100.0,-10.0,42,Mic1,,rbio2.2,7,4,True,11,0.04914003066523593,iir_o6_bp25_75k,iir,6,25000.0,bp25_75,dmey,0.06554908418220487,rbio2.2,0.04914003066523593,sym2,0.0428052588275618,db2,0.04280525882753398,bior2.2,0.04207538866070219
Box,100cm_-10Grad.pickle,100.0,-10.0,43,Mic1,,sym2,6,4,True,12,0.042470950809904436,iir_o6_bp25_75k,iir,6,25000.0,bp25_75,dmey,0.06664082668001925,sym2,0.042470950809904436,db2,0.042470950809877187,bior2.2,0.04233817107756619,coif1,0.04026967005605887
Box,100cm_-10Grad.pickle,100.0,-10.0,44,Mic1,,rbio2.2,7,4,True,11,0.04907961669996606,iir_o6_bp25_75k,iir,6,25000.0,bp25_75,dmey,0.0658274712861212,rbio2.2,0.04907961669996606,sym2,0.04272962951611308,db2,0.0427296295160858,bior2.2,0.04190841481698327
Box,100cm_-10Grad.pickle,100.0,-10.0,45,Mic1,,sym2,6,4,True,12,0.04385671668586104,iir_o6_bp25_75k,iir,6,25000.0,bp25_75,dmey,0.06230743354505189,sym2,0.04385671668586104,db2,0.04385671668583192,bior2.2,0.042389078027341646,coif1,0.040276735079605386
Box,100cm_-10Grad.pickle,100.0,-10.0,46,Mic1,,rbio2.2,7,4,True,11,0.049394277050824435,iir_o6_bp25_75k,iir,6,25000.0,bp25_75,dmey,0.06594518498321862,rbio2.2,0.049394277050824435,sym2,0.042894078012196246,db2,0.04289407801216845,bior2.2,0.042249138678575604
Box,100cm_-10Grad.pickle,100.0,-10.0,47,Mic1,,rbio2.2,7,4,True,11,0.049458744934801104,iir_o6_bp25_75k,iir,6,25000.0,bp25_75,dmey,0.06628669247019467,rbio2.2,0.049458744934801104,sym2,0.042943872595935226,db2,0.0429438725959075,bior2.2,0.04214985529780987
Box,100cm_-10Grad.pickle,100.0,-10.0,48,Mic1,,rbio2.2,7,4,True,11,0.04935336381529937,iir_o6_bp25_75k,iir,6,25000.0,bp25_75,dmey,0.06534814797851915,rbio2.2,0.04935336381529937,sym2,0.04301967348516053,db2,0.043019673485132914,bior2.2,0.04200474975254425
Box,100cm_-10Grad.pickle,100.0,-10.0,49,Mic1,,sym2,6,4,True,12,0.04257610554955828,iir_o6_bp25_75k,iir,6,25000.0,bp25_75,dmey,0.0654374874898107,sym2,0.04257610554955828,db2,0.042576105549531194,bior2.2,0.04224302479184986,coif1,0.040197505559132804
Box,100cm_-10Grad.pickle,100.0,-10.0,50,Mic1,,rbio2.2,7,4,True,11,0.04920390709299935,iir_o6_bp25_75k,iir,6,25000.0,bp25_75,dmey,0.06572836364222168,rbio2.2,0.04920390709299935,sym2,0.042795926271928,db2,0.04279592627190067,bior2.2,0.04214127293966509
Box,100cm_-10Grad.pickle,100.0,-10.0,51,Mic1,,bior2.2,6,4,True,11,0.042754388453252225,iir_o6_bp25_75k,iir,6,25000.0,bp25_75,dmey,0.06710172350442015,bior2.2,0.042754388453252225,sym2,0.04230323158142951,db2,0.04230323158140265,coif1,0.04060641997536241
Box,100cm_-10Grad.pickle,100.0,-10.0,52,Mic1,,sym2,6,4,True,12,0.04258125456325878,iir_o6_bp25_75k,iir,6,25000.0,bp25_75,dmey,0.0663077093384435,sym2,0.04258125456325878,db2,0.04258125456323117,bior2.2,0.04233891721613336,coif1,0.040262743753142524
Box,100cm_-10Grad.pickle,100.0,-10.0,53,Mic1,,rbio2.2,7,4,True,11,0.04929871135327047,iir_o6_bp25_75k,iir,6,25000.0,bp25_75,dmey,0.06591066205271558,rbio2.2,0.04929871135327047,sym2,0.042772889900023384,db2,0.04277288989999558,bior2.2,0.042250094288572834
Box,100cm_-10Grad.pickle,100.0,-10.0,54,Mic1,,sym2,6,4,True,12,0.0421665358757598,iir_o6_bp25_75k,iir,6,25000.0,bp25_75,dmey,0.06712139822288164,sym2,0.0421665358757598,db2,0.042166535875733345,bior2.2,0.04139049496738205,coif1,0.03958940260129622
Box,100cm_-10Grad.pickle,100.0,-10.0,55,Mic1,,rbio2.2,7,4,True,11,0.049446061613219655,iir_o6_bp25_75k,iir,6,25000.0,bp25_75,dmey,0.06663241168888079,rbio2.2,0.049446061613219655,sym2,0.04313931179733776,db2,0.04313931179731028,bior2.2,0.04165580734450667
Box,100cm_-10Grad.pickle,100.0,-10.0,56,Mic1,,rbio2.2,7,4,True,11,0.04936945148877742,iir_o6_bp25_75k,iir,6,25000.0,bp25_75,dmey,0.06525855451625791,rbio2.2,0.04936945148877742,sym2,0.042780353642455825,db2,0.042780353642428506,bior2.2,0.041979139992879375
Box,100cm_-10Grad.pickle,100.0,-10.0,57,Mic1,,bior2.2,6,4,True,11,0.042882730559802316,iir_o6_bp25_75k,iir,6,25000.0,bp25_75,dmey,0.06514127618003548,bior2.2,0.042882730559802316,sym2,0.04258685728431867,db2,0.042586857284291645,coif1,0.04075262528115959
Box,100cm_-10Grad.pickle,100.0,-10.0,58,Mic1,,sym2,6,4,True,12,0.04259692199107581,iir_o6_bp25_75k,iir,6,25000.0,bp25_75,dmey,0.06656003073274434,sym2,0.04259692199107581,db2,0.042596921991048455,bior2.2,0.04241890713801584,coif1,0.040366314849904314
Box,100cm_-10Grad.pickle,100.0,-10.0,59,Mic1,,bior2.2,6,4,True,11,0.04257957793627928,iir_o6_bp25_75k,iir,6,25000.0,bp25_75,dmey,0.06531297267973056,bior2.2,0.04257957793627928,sym2,0.042563829348123285,db2,0.04256382934809642,coif1,0.040505894334887035
Box,100cm_-10Grad.pickle,100.0,-10.0,60,Mic1,,sym2,6,4,True,12,0.04269008017994143,iir_o6_bp25_75k,iir,6,25000.0,bp25_75,dmey,0.06570784327374248,sym2,0.04269008017994143,db2,0.04269008017991437,bior2.2,0.04220591350543503,coif1,0.04012440265831655
Box,100cm_-10Grad.pickle,100.0,-10.0,61,Mic1,,rbio2.2,7,4,True,11,0.04942890449266784,iir_o6_bp25_75k,iir,6,25000.0,bp25_75,dmey,0.06533765484580198,rbio2.2,0.04942890449266784,sym2,0.0430754340670082,db2,0.043075434066980625,bior2.2,0.041841397708258676
Box,100cm_-10Grad.pickle,100.0,-10.0,62,Mic1,,rbio2.2,7,4,True,11,0.04932394844094603,iir_o6_bp25_75k,iir,6,25000.0,bp25_75,dmey,0.0657423145601164,rbio2.2,0.04932394844094603,sym2,0.04303875101022091,db2,0.043038751010193194,bior2.2,0.04163146804438073
Box,100cm_-10Grad.pickle,100.0,-10.0,63,Mic1,,bior2.2,6,4,True,11,0.042724362701094344,iir_o6_bp25_75k,iir,6,25000.0,bp25_75,dmey,0.06482848957784842,bior2.2,0.042724362701094344,sym2,0.04240331201575046,db2,0.04240331201572338,coif1,0.0406470378346466
Box,100cm_-10Grad.pickle,100.0,-10.0,64,Mic1,,sym2,6,4,True,12,0.04252388040805688,iir_o6_bp25_75k,iir,6,25000.0,bp25_75,dmey,0.06608590224357785,sym2,0.04252388040805688,db2,0.04252388040802953,bior2.2,0.04244519038513033,coif1,0.040370515433543905
Box,100cm_-10Grad.pickle,100.0,-10.0,65,Mic1,,bior2.2,6,4,True,11,0.042524134059202905,iir_o6_bp25_75k,iir,6,25000.0,bp25_75,dmey,0.06558174892663773,bior2.2,0.042524134059202905,sym2,0.042356695025548466,db2,0.04235669502552123,coif1,0.040443782551757096
Box,100cm_-10Grad.pickle,100.0,-10.0,66,Mic1,,sym2,6,4,True,12,0.04259783976529668,iir_o6_bp25_75k,iir,6,25000.0,bp25_75,dmey,0.06735419428970817,sym2,0.04259783976529668,db2,0.04259783976526908,bior2.2,0.04238325566685453,coif1,0.04031717618065113
Box,100cm_-10Grad.pickle,100.0,-10.0,67,Mic1,,sym2,6,4,True,12,0.04257748747010813,iir_o6_bp25_75k,iir,6,25000.0,bp25_75,dmey,0.06579053114538734,sym2,0.04257748747010813,db2,0.042577487470080444,bior2.2,0.04235894853076594,coif1,0.04028399614849602
Box,100cm_-10Grad.pickle,100.0,-10.0,68,Mic1,,sym2,6,4,True,12,0.04269349058505682,iir_o6_bp25_75k,iir,6,25000.0,bp25_75,dmey,0.06582684080316586,sym2,0.04269349058505682,db2,0.04269349058502932,bior2.2,0.04213918369038304,coif1,0.04009218049487949
Box,100cm_-10Grad.pickle,100.0,-10.0,69,Mic1,,rbio2.2,7,4,True,11,0.04938841559896431,iir_o6_bp25_75k,iir,6,25000.0,bp25_75,dmey,0.06597984483296941,rbio2.2,0.04938841559896431,sym2,0.042949092392347024,db2,0.04294909239231943,bior2.2,0.042063974366213785
Box,100cm_-10Grad.pickle,100.0,-10.0,70,Mic1,,rbio2.2,7,4,True,11,0.04944660441773293,iir_o6_bp25_75k,iir,6,25000.0,bp25_75,dmey,0.06595433828423002,rbio2.2,0.04944660441773293,sym2,0.042817768733311244,db2,0.0428177687332833,bior2.2,0.04227880733271207
Box,100cm_-10Grad.pickle,100.0,-10.0,71,Mic1,,bior2.2,6,4,True,11,0.04299697150044338,iir_o6_bp25_75k,iir,6,25000.0,bp25_75,dmey,0.06493994371788374,bior2.2,0.04299697150044338,sym2,0.04254290942458995,db2,0.04254290942456255,coif1,0.0407208532452787
Box,100cm_-10Grad.pickle,100.0,-10.0,72,Mic1,,rbio2.2,7,4,True,11,0.0492248188091381,iir_o6_bp25_75k,iir,6,25000.0,bp25_75,dmey,0.06510090993376012,rbio2.2,0.0492248188091381,sym2,0.04288366517350623,db2,0.042883665173478386,bior2.2,0.04194444831955803
Box,100cm_-10Grad.pickle,100.0,-10.0,73,Mic1,,rbio2.2,7,4,True,11,0.04928332708775615,iir_o6_bp25_75k,iir,6,25000.0,bp25_75,dmey,0.06461078374735052,rbio2.2,0.04928332708775615,sym2,0.04275886040027311,db2,0.04275886040024531,bior2.2,0.04239425062151404
Box,100cm_-10Grad.pickle,100.0,-10.0,74,Mic1,,bior2.2,6,4,True,11,0.042663483314156814,iir_o6_bp25_75k,iir,6,25000.0,bp25_75,dmey,0.06561647848542126,bior2.2,0.042663483314156814,sym2,0.042641553042178336,db2,0.04264155304215074,coif1,0.0405395092856486
Box,100cm_-10Grad.pickle,100.0,-10.0,75,Mic1,,bior2.2,6,4,True,11,0.04303181158944643,iir_o6_bp25_75k,iir,6,25000.0,bp25_75,dmey,0.06574154717651272,bior2.2,0.04303181158944643,sym2,0.0424346305883521,db2,0.04243463058832528,coif1,0.040794542313095886
Box,100cm_-10Grad.pickle,100.0,-10.0,76,Mic1,,bior2.2,6,4,True,11,0.042988778774441294,iir_o6_bp25_75k,iir,6,25000.0,bp25_75,dmey,0.064944865460827,bior2.2,0.042988778774441294,sym2,0.042666738038028895,db2,0.042666738038001466,coif1,0.040729451108861926
Box,100cm_-10Grad.pickle,100.0,-10.0,77,Mic1,,rbio2.2,7,4,True,11,0.04931384681632614,iir_o6_bp25_75k,iir,6,25000.0,bp25_75,dmey,0.06655829520074166,rbio2.2,0.04931384681632614,sym2,0.042820618538923425,db2,0.04282061853889581,bior2.2,0.04196767475890127
Box,100cm_-10Grad.pickle,100.0,-10.0,78,Mic1,,sym2,6,4,True,12,0.04275534160656835,iir_o6_bp25_75k,iir,6,25000.0,bp25_75,dmey,0.06598973735892444,sym2,0.04275534160656835,db2,0.04275534160654089,bior2.2,0.04242768534542542,coif1,0.040349674998116696
Box,100cm_-10Grad.pickle,100.0,-10.0,79,Mic1,,rbio2.2,7,4,True,11,0.04933103954293846,iir_o6_bp25_75k,iir,6,25000.0,bp25_75,dmey,0.0662040328347891,rbio2.2,0.04933103954293846,sym2,0.042675760824811795,db2,0.04267576082478441,bior2.2,0.04232832214070707
Box,100cm_-10Grad.pickle,100.0,-10.0,80,Mic1,,rbio2.2,7,4,True,11,0.0492519672848779,iir_o6_bp25_75k,iir,6,25000.0,bp25_75,dmey,0.06493157724938374,rbio2.2,0.0492519672848779,sym2,0.04275673533220738,db2,0.042756735332179725,bior2.2,0.04233473127554042
Box,100cm_-10Grad.pickle,100.0,-10.0,81,Mic1,,rbio2.2,7,4,True,11,0.049397331968948216,iir_o6_bp25_75k,iir,6,25000.0,bp25_75,dmey,0.06546040910688707,rbio2.2,0.049397331968948216,sym2,0.0428440079374441,db2,0.04284400793741629,bior2.2,0.04223036176624169
Box,100cm_-10Grad.pickle,100.0,-10.0,82,Mic1,,rbio2.2,7,4,True,11,0.04939225960501938,iir_o6_bp25_75k,iir,6,25000.0,bp25_75,dmey,0.0658162196688579,rbio2.2,0.04939225960501938,sym2,0.042888646661502904,db2,0.042888646661475016,bior2.2,0.0421528588820376
Box,100cm_-10Grad.pickle,100.0,-10.0,83,Mic1,,rbio2.2,7,4,True,11,0.049241153388238014,iir_o6_bp25_75k,iir,6,25000.0,bp25_75,dmey,0.06518905348569119,rbio2.2,0.049241153388238014,sym2,0.0427278580248881,db2,0.04272785802486036,bior2.2,0.042118816397246
Box,100cm_-10Grad.pickle,100.0,-10.0,84,Mic1,,sym2,6,4,True,12,0.042638700895812086,iir_o6_bp25_75k,iir,6,25000.0,bp25_75,dmey,0.06575473934056417,sym2,0.042638700895812086,db2,0.042638700895785135,bior2.2,0.04257232411215315,coif1,0.04050446714555405
Box,100cm_-10Grad.pickle,100.0,-10.0,85,Mic1,,sym2,6,4,True,12,0.0425988881021904,iir_o6_bp25_75k,iir,6,25000.0,bp25_75,dmey,0.06524876245148148,sym2,0.0425988881021904,db2,0.042598888102162884,bior2.2,0.042270585318549686,coif1,0.040229162374138344
Box,100cm_-10Grad.pickle,100.0,-10.0,86,Mic1,,rbio2.2,7,4,True,11,0.049269210541691644,iir_o6_bp25_75k,iir,6,25000.0,bp25_75,dmey,0.06603237788669139,rbio2.2,0.049269210541691644,sym2,0.042766070423031786,db2,0.04276607042300403,bior2.2,0.04219924735036611
Box,100cm_-10Grad.pickle,100.0,-10.0,87,Mic1,,rbio2.2,7,4,True,11,0.04929346178159561,iir_o6_bp25_75k,iir,6,25000.0,bp25_75,dmey,0.06595144325133068,rbio2.2,0.04929346178159561,sym2,0.042860742553639045,db2,0.042860742553611386,bior2.2,0.04203936763342799
