category,file,distance_cm,angle_deg,meas_idx,mic,band_center_hz,best_wavelet,best_kappa_decomposition_level,min_kappa_target,min_kappa_satisfied,best_effective_level,best_mu_sc,bp_cfg_id,bp_method,iir_order,bw_hz,preprocess_mode,top1_wavelet,top1_mu_sc,top2_wavelet,top2_mu_sc,top3_wavelet,top3_mu_sc,top4_wavelet,top4_mu_sc,top5_wavelet,top5_mu_sc
Box,100cm_-10Grad.pickle,100.0,-10.0,19,Mic2,,sym2,6,4,True,12,0.057534240356169976,raw_no_bandpass,none,0,0.0,raw,sym2,0.057534240356169976,db2,0.057534240356134435,db11,0.03796433373715417,rbio2.6,0.03772983550004962,rbio2.4,0.03724929335404487
Box,100cm_-10Grad.pickle,100.0,-10.0,20,Mic2,,sym2,6,4,True,12,0.05720388500528952,raw_no_bandpass,none,0,0.0,raw,sym2,0.05720388500528952,db2,0.057203885005252766,db11,0.0379189669365486,rbio2.6,0.037555881728749005,rbio2.4,0.03709882661148497
Box,100cm_-10Grad.pickle,100.0,-10.0,21,Mic2,,sym2,6,4,True,12,0.0583468101292647,raw_no_bandpass,none,0,0.0,raw,sym2,0.0583468101292647,db2,0.058346810129219384,db11,0.03852548795108381,rbio2.6,0.037422003383480416,db10,0.036960048793047096
Box,100cm_-10Grad.pickle,100.0,-10.0,22,Mic2,,sym2,6,4,True,12,0.05856196018340083,raw_no_bandpass,none,0,0.0,raw,sym2,0.05856196018340083,db2,0.0585619601833632,db11,0.038588943620626356,rbio2.6,0.037635001717357945,rbio2.4,0.03719579421949718
Box,100cm_-10Grad.pickle,100.0,-10.0,23,Mic2,,sym2,6,4,True,12,0.05778974344463902,raw_no_bandpass,none,0,0.0,raw,sym2,0.05778974344463902,db2,0.05778974344460079,db11,0.03782138900946605,rbio2.6,0.03781679205470557,rbio2.4,0.03728799636500728
Box,100cm_-10Grad.pickle,100.0,-10.0,24,Mic2,,sym2,6,4,True,12,0.05789050469033794,raw_no_bandpass,none,0,0.0,raw,sym2,0.05789050469033794,db2,0.057890504690302415,db11,0.0379994163194861,rbio2.6,0.037734963617102726,rbio2.4,0.037249226074649935
Box,100cm_-10Grad.pickle,100.0,-10.0,25,Mic2,,sym2,6,4,True,12,0.05784085027646182,raw_no_bandpass,none,0,0.0,raw,sym2,0.05784085027646182,db2,0.057840850276426145,db11,0.03821615009030457,rbio2.6,0.03780322964051783,rbio2.4,0.03731987311569785
Box,100cm_-10Grad.pickle,100.0,-10.0,26,Mic2,,sym2,6,4,True,12,0.05769662930509374,raw_no_bandpass,none,0,0.0,raw,sym2,0.05769662930509374,db2,0.057696629305057645,db11,0.03808129756914293,rbio2.6,0.03782732726664024,rbio2.4,0.03733791154229911
Box,100cm_-10Grad.pickle,100.0,-10.0,27,Mic2,,sym2,6,4,True,12,0.056340907689610184,raw_no_bandpass,none,0,0.0,raw,sym2,0.056340907689610184,db2,0.056340907689576634,db11,0.03780123002594848,rbio2.6,0.03769402613323085,rbio2.4,0.037208616080970695
Box,100cm_-10Grad.pickle,100.0,-10.0,28,Mic2,,sym2,6,4,True,12,0.057887802539989056,raw_no_bandpass,none,0,0.0,raw,sym2,0.057887802539989056,db2,0.05788780253995025,db11,0.03824664843563922,rbio2.6,0.037693289333894604,rbio2.4,0.037217314274344146
Box,100cm_-10Grad.pickle,100.0,-10.0,29,Mic2,,sym2,6,4,True,12,0.05650194432776451,raw_no_bandpass,none,0,0.0,raw,sym2,0.05650194432776451,db2,0.05650194432773127,db11,0.03788528850896875,rbio2.6,0.03773637853332236,rbio2.4,0.03724702290976895
Box,100cm_-10Grad.pickle,100.0,-10.0,30,Mic2,,sym2,6,4,True,12,0.056892203394304966,raw_no_bandpass,none,0,0.0,raw,sym2,0.056892203394304966,db2,0.05689220339426894,db11,0.03809304934293905,rbio2.6,0.037574176269732,rbio2.4,0.03707647851928752
Box,100cm_-10Grad.pickle,100.0,-10.0,31,Mic2,,sym2,6,4,True,12,0.05741423110605143,raw_no_bandpass,none,0,0.0,raw,sym2,0.05741423110605143,db2,0.057414231106014194,db11,0.03817379176704957,rbio2.6,0.03760781649295365,rbio2.4,0.037090714402071595
Box,100cm_-10Grad.pickle,100.0,-10.0,32,Mic2,,sym2,6,4,True,12,0.058355026320714376,raw_no_bandpass,none,0,0.0,raw,sym2,0.058355026320714376,db2,0.05835502632067879,db11,0.03845976527675762,rbio2.6,0.037629726260416316,rbio2.4,0.03710187458832688
Box,100cm_-10Grad.pickle,100.0,-10.0,33,Mic2,,sym2,6,4,True,12,0.056904949874193325,raw_no_bandpass,none,0,0.0,raw,sym2,0.056904949874193325,db2,0.056904949874160005,db11,0.038013987559408234,rbio2.6,0.03776339618190406,rbio2.4,0.037240552811706976
Box,100cm_-10Grad.pickle,100.0,-10.0,34,Mic2,,sym2,6,4,True,12,0.05653986342832705,raw_no_bandpass,none,0,0.0,raw,sym2,0.05653986342832705,db2,0.056539863428292016,db11,0.0378791245821084,rbio2.6,0.03765322169824323,rbio2.4,0.03715223246925525
Box,100cm_-10Grad.pickle,100.0,-10.0,35,Mic2,,sym2,6,4,True,12,0.05668692451461097,raw_no_bandpass,none,0,0.0,raw,sym2,0.05668692451461097,db2,0.05668692451457717,db11,0.03820823071372306,rbio2.6,0.03752467809990793,rbio2.4,0.0370640603887484
Box,100cm_-10Grad.pickle,100.0,-10.0,36,Mic2,,sym2,6,4,True,12,0.058596806780116625,raw_no_bandpass,none,0,0.0,raw,sym2,0.058596806780116625,db2,0.0585968067800803,db11,0.038698981674892705,rbio2.6,0.03774465794433877,rbio2.4,0.03723202495644875
Box,100cm_-10Grad.pickle,100.0,-10.0,37,Mic2,,sym2,6,4,True,12,0.057523112292209154,raw_no_bandpass,none,0,0.0,raw,sym2,0.057523112292209154,db2,0.05752311229217042,rbio2.6,0.037827763286144414,db11,0.03772521160991404,rbio2.4,0.03730522297757662
Box,100cm_-10Grad.pickle,100.0,-10.0,38,Mic2,,sym2,6,4,True,12,0.05854996905816484,raw_no_bandpass,none,0,0.0,raw,sym2,0.05854996905816484,db2,0.05854996905812835,db11,0.03845709485974015,rbio2.6,0.03765267505885646,rbio2.4,0.037172260692681994
Box,100cm_-10Grad.pickle,100.0,-10.0,39,Mic2,,sym2,6,4,True,12,0.05716614122697039,raw_no_bandpass,none,0,0.0,raw,sym2,0.05716614122697039,db2,0.057166141226934364,rbio2.6,0.03781629162440696,db11,0.03777425894930852,rbio2.4,0.03730217696045376
Box,100cm_-10Grad.pickle,100.0,-10.0,40,Mic2,,sym2,6,4,True,12,0.05839813626224988,raw_no_bandpass,none,0,0.0,raw,sym2,0.05839813626224988,db2,0.05839813626221135,db11,0.03832648907801141,rbio2.6,0.03805355636811783,rbio2.4,0.037477977572667555
Box,100cm_-10Grad.pickle,100.0,-10.0,41,Mic2,,sym2,6,4,True,12,0.0567256534042736,raw_no_bandpass,none,0,0.0,raw,sym2,0.0567256534042736,db2,0.05672565340424085,db11,0.0379438704774301,rbio2.6,0.037777866167651414,rbio2.4,0.03728690979401
Box,100cm_-10Grad.pickle,100.0,-10.0,42,Mic2,,sym2,6,4,True,12,0.05702663134560496,raw_no_bandpass,none,0,0.0,raw,sym2,0.05702663134560496,db2,0.057026631345568214,db11,0.03786298285829439,rbio2.6,0.03768340631964214,rbio2.4,0.037195576025816454
Box,100cm_-10Grad.pickle,100.0,-10.0,43,Mic2,,sym2,6,4,True,12,0.056820129297181866,raw_no_bandpass,none,0,0.0,raw,sym2,0.056820129297181866,db2,0.056820129297144764,rbio2.6,0.03774112105692061,db11,0.0375758978615745,rbio2.4,0.03722526432899387
Box,100cm_-10Grad.pickle,100.0,-10.0,44,Mic2,,sym2,6,4,True,12,0.05816493442852735,raw_no_bandpass,none,0,0.0,raw,sym2,0.05816493442852735,db2,0.058164934428492646,db11,0.038461873535805866,rbio2.6,0.03759873380575827,rbio2.4,0.03715065836460293
Box,100cm_-10Grad.pickle,100.0,-10.0,45,Mic2,,sym2,6,4,True,12,0.05856048491198945,raw_no_bandpass,none,0,0.0,raw,sym2,0.05856048491198945,db2,0.058560484911950775,db11,0.03872548680788814,rbio2.6,0.03760056353307054,rbio2.4,0.03722566186618091
Box,100cm_-10Grad.pickle,100.0,-10.0,46,Mic2,,sym2,6,4,True,12,0.05632176201417531,raw_no_bandpass,none,0,0.0,raw,sym2,0.05632176201417531,db2,0.056321762014141394,db11,0.03764996441975381,rbio2.6,0.037632871241783154,rbio2.4,0.03713785333423959
Box,100cm_-10Grad.pickle,100.0,-10.0,47,Mic2,,sym2,6,4,True,12,0.0581482898788238,raw_no_bandpass,none,0,0.0,raw,sym2,0.0581482898788238,db2,0.05814828987878647,db11,0.03840875751770097,rbio2.6,0.037701522658876,rbio2.4,0.03719451090612749
Box,100cm_-10Grad.pickle,100.0,-10.0,48,Mic2,,sym2,6,4,True,12,0.057202519900083,raw_no_bandpass,none,0,0.0,raw,sym2,0.057202519900083,db2,0.05720251990004589,db11,0.037744833992873005,rbio2.6,0.03770117507461348,rbio2.4,0.03719647224659436
Box,100cm_-10Grad.pickle,100.0,-10.0,49,Mic2,,sym2,6,4,True,12,0.057692516829218075,raw_no_bandpass,none,0,0.0,raw,sym2,0.057692516829218075,db2,0.05769251682917982,db11,0.03795202028141027,rbio2.6,0.037718877264048455,rbio2.4,0.03721425624008122
Box,100cm_-10Grad.pickle,100.0,-10.0,50,Mic2,,sym2,6,4,True,12,0.05733625606580628,raw_no_bandpass,none,0,0.0,raw,sym2,0.05733625606580628,db2,0.057336256065773826,db11,0.03857760420382259,rbio2.6,0.037587646014545305,rbio2.4,0.03710241160268115
Box,100cm_-10Grad.pickle,100.0,-10.0,51,Mic2,,sym2,6,4,True,12,0.057696328079479366,raw_no_bandpass,none,0,0.0,raw,sym2,0.057696328079479366,db2,0.05769632807944343,db11,0.038118129384247273,rbio2.6,0.03802430566145589,rbio2.4,0.03750214392019493
Box,100cm_-10Grad.pickle,100.0,-10.0,52,Mic2,,sym2,6,4,True,12,0.057078346940467116,raw_no_bandpass,none,0,0.0,raw,sym2,0.057078346940467116,db2,0.05707834694043333,db11,0.038133727874378895,rbio2.6,0.03770898155385506,rbio2.4,0.03722995808470282
Box,100cm_-10Grad.pickle,100.0,-10.0,53,Mic2,,sym2,6,4,True,12,0.057010213038780885,raw_no_bandpass,none,0,0.0,raw,sym2,0.057010213038780885,db2,0.05701021303874748,db11,0.03798664844872933,rbio2.6,0.037748524051208446,rbio2.4,0.03725029836832761
Box,100cm_-10Grad.pickle,100.0,-10.0,54,Mic2,,sym2,6,4,True,12,0.05749037851576009,raw_no_bandpass,none,0,0.0,raw,sym2,0.05749037851576009,db2,0.05749037851572496,rbio2.6,0.03846014022990941,db11,0.038262311992157516,rbio2.4,0.037957931922381505
Box,100cm_-10Grad.pickle,100.0,-10.0,55,Mic2,,sym2,6,4,True,12,0.05915175290947683,raw_no_bandpass,none,0,0.0,raw,sym2,0.05915175290947683,db2,0.05915175290944167,db11,0.03867105070426222,rbio2.6,0.03749713947668979,db10,0.03713410299813774
Box,100cm_-10Grad.pickle,100.0,-10.0,56,Mic2,,sym2,6,4,True,12,0.057835149326894174,raw_no_bandpass,none,0,0.0,raw,sym2,0.057835149326894174,db2,0.05783514932685817,db11,0.037833068846087635,rbio2.6,0.03767400989356401,rbio2.4,0.03715671871885734
Box,100cm_-10Grad.pickle,100.0,-10.0,57,Mic2,,sym2,6,4,True,12,0.05678993798750962,raw_no_bandpass,none,0,0.0,raw,sym2,0.05678993798750962,db2,0.056789937987476155,db11,0.0382271884374667,rbio2.6,0.03799997113532598,rbio2.4,0.03747503949970899
Box,100cm_-10Grad.pickle,100.0,-10.0,58,Mic2,,sym2,6,4,True,12,0.05809515765746802,raw_no_bandpass,none,0,0.0,raw,sym2,0.05809515765746802,db2,0.05809515765742822,db11,0.03828250487429108,rbio2.6,0.03778328767450132,rbio2.4,0.03724964112051238
Box,100cm_-10Grad.pickle,100.0,-10.0,59,Mic2,,sym2,6,4,True,12,0.056484614501144524,raw_no_bandpass,none,0,0.0,raw,sym2,0.056484614501144524,db2,0.05648461450110924,db11,0.03776181698817972,rbio2.6,0.037726483962208734,rbio2.4,0.03722238407148087
Box,100cm_-10Grad.pickle,100.0,-10.0,60,Mic2,,sym2,6,4,True,12,0.05801838261887665,raw_no_bandpass,none,0,0.0,raw,sym2,0.05801838261887665,db2,0.05801838261884018,db11,0.038285073687535885,rbio2.6,0.037723188258830614,rbio2.4,0.037198273761355184
Box,100cm_-10Grad.pickle,100.0,-10.0,61,Mic2,,sym2,6,4,True,12,0.058535028470050286,raw_no_bandpass,none,0,0.0,raw,sym2,0.058535028470050286,db2,0.05853502847001378,db11,0.03863864601844381,rbio2.6,0.037558250441974084,rbio2.4,0.03706856318772013
Box,100cm_-10Grad.pickle,100.0,-10.0,62,Mic2,,sym2,6,4,True,12,0.05880245579947585,raw_no_bandpass,none,0,0.0,raw,sym2,0.05880245579947585,db2,0.05880245579943638,db11,0.03850221424999962,rbio2.6,0.037551259175516646,rbio2.4,0.03705038706659973
Box,100cm_-10Grad.pickle,100.0,-10.0,63,Mic2,,sym2,6,4,True,12,0.05707272611241225,raw_no_bandpass,none,0,0.0,raw,sym2,0.05707272611241225,db2,0.057072726112376404,rbio2.6,0.03788880768347218,db11,0.037717783390801875,rbio2.4,0.03739630061347593
Box,100cm_-10Grad.pickle,100.0,-10.0,64,Mic2,,sym2,6,4,True,12,0.05661035583595349,raw_no_bandpass,none,0,0.0,raw,sym2,0.05661035583595349,db2,0.05661035583591908,db11,0.03812832745793642,rbio2.6,0.037871441306612776,rbio2.4,0.037350206646033265
Box,100cm_-10Grad.pickle,100.0,-10.0,65,Mic2,,sym2,6,4,True,12,0.05639377358410674,raw_no_bandpass,none,0,0.0,raw,sym2,0.05639377358410674,db2,0.056393773584070696,rbio2.6,0.03796987389615503,db11,0.03774186677546927,rbio2.4,0.037456064701771014
Box,100cm_-10Grad.pickle,100.0,-10.0,66,Mic2,,sym2,6,4,True,12,0.057936920446613124,raw_no_bandpass,none,0,0.0,raw,sym2,0.057936920446613124,db2,0.057936920446576154,db11,0.03807265164755501,rbio2.6,0.03795264668275313,rbio2.4,0.03744628081070995
Box,100cm_-10Grad.pickle,100.0,-10.0,67,Mic2,,sym2,6,4,True,12,0.056979081317640734,raw_no_bandpass,none,0,0.0,raw,sym2,0.056979081317640734,db2,0.05697908131760384,db11,0.03787249558835605,rbio2.6,0.037811008791664914,rbio2.4,0.03728399704226332
Box,100cm_-10Grad.pickle,100.0,-10.0,68,Mic2,,sym2,6,4,True,12,0.056694172884966955,raw_no_bandpass,none,0,0.0,raw,sym2,0.056694172884966955,db2,0.05669417288493471,db11,0.0381210956836193,rbio2.6,0.03768710616188331,rbio2.4,0.03716282060286243
Box,100cm_-10Grad.pickle,100.0,-10.0,69,Mic2,,sym2,6,4,True,12,0.05860956493599989,raw_no_bandpass,none,0,0.0,raw,sym2,0.05860956493599989,db2,0.05860956493596309,db11,0.038623058239439484,rbio2.6,0.037735047007035644,rbio2.4,0.0372277947229477
Box,100cm_-10Grad.pickle,100.0,-10.0,70,Mic2,,sym2,6,4,True,12,0.05763936922577269,raw_no_bandpass,none,0,0.0,raw,sym2,0.05763936922577269,db2,0.057639369225736856,db11,0.03833711899639585,rbio2.6,0.03771473298901424,rbio2.4,0.03717545516133145
Box,100cm_-10Grad.pickle,100.0,-10.0,71,Mic2,,sym2,6,4,True,12,0.0576594334761296,raw_no_bandpass,none,0,0.0,raw,sym2,0.0576594334761296,db2,0.057659433476093994,db11,0.03811813916512851,rbio2.6,0.037600540937931005,rbio2.4,0.037193900744755905
Box,100cm_-10Grad.pickle,100.0,-10.0,72,Mic2,,sym2,6,4,True,12,0.058733916926558806,raw_no_bandpass,none,0,0.0,raw,sym2,0.058733916926558806,db2,0.05873391692652339,db11,0.03896876239491721,rbio2.6,0.037732020807644484,rbio2.4,0.037268409063519595
Box,100cm_-10Grad.pickle,100.0,-10.0,73,Mic2,,sym2,6,4,True,12,0.05700749062198773,raw_no_bandpass,none,0,0.0,raw,sym2,0.05700749062198773,db2,0.05700749062195255,db11,0.03785213355544702,rbio2.6,0.037685160275290924,rbio2.4,0.03718758017509878
Box,100cm_-10Grad.pickle,100.0,-10.0,74,Mic2,,sym2,6,4,True,12,0.056826337690535876,raw_no_bandpass,none,0,0.0,raw,sym2,0.056826337690535876,db2,0.05682633769049887,rbio2.6,0.03780365466122378,db11,0.03749817195470116,rbio2.4,0.037284461734132364
Box,100cm_-10Grad.pickle,100.0,-10.0,75,Mic2,,sym2,6,4,True,12,0.05736269535215188,raw_no_bandpass,none,0,0.0,raw,sym2,0.05736269535215188,db2,0.05736269535211547,db11,0.03845494187715377,rbio2.6,0.037674730206761535,rbio2.4,0.037274830251784984
Box,100cm_-10Grad.pickle,100.0,-10.0,76,Mic2,,sym2,6,4,True,12,0.057150786668180874,raw_no_bandpass,none,0,0.0,raw,sym2,0.057150786668180874,db2,0.057150786668146235,db11,0.03817936354894147,rbio2.6,0.03769004541727747,rbio2.4,0.0372655187969441
Box,100cm_-10Grad.pickle,100.0,-10.0,77,Mic2,,sym2,6,4,True,12,0.05785811406428889,raw_no_bandpass,none,0,0.0,raw,sym2,0.05785811406428889,db2,0.05785811406425395,db11,0.03860577489959034,rbio2.6,0.037622492295246945,rbio2.4,0.03712423396003421
Box,100cm_-10Grad.pickle,100.0,-10.0,78,Mic2,,sym2,6,4,True,12,0.058051630966478154,raw_no_bandpass,none,0,0.0,raw,sym2,0.058051630966478154,db2,0.058051630966438485,db11,0.03802395891744981,rbio2.6,0.03777354018047709,rbio2.4,0.03721187431724755
Box,100cm_-10Grad.pickle,100.0,-10.0,79,Mic2,,sym2,6,4,True,12,0.057274754785144835,raw_no_bandpass,none,0,0.0,raw,sym2,0.057274754785144835,db2,0.057274754785108385,db11,0.03792239343205496,rbio2.6,0.037745555184133806,rbio2.4,0.037224629625179285
Box,100cm_-10Grad.pickle,100.0,-10.0,80,Mic2,,sym2,6,4,True,12,0.057114460184987316,raw_no_bandpass,none,0,0.0,raw,sym2,0.057114460184987316,db2,0.05711446018495131,rbio2.6,0.037775325858030305,db11,0.037718828085051094,rbio2.4,0.037261874884131005
Box,100cm_-10Grad.pickle,100.0,-10.0,81,Mic2,,sym2,6,4,True,12,0.0575570369749391,raw_no_bandpass,none,0,0.0,raw,sym2,0.0575570369749391,db2,0.05755703697490207,db11,0.03817453250603774,rbio2.6,0.037767707038252274,rbio2.4,0.03725608917366476
Box,100cm_-10Grad.pickle,100.0,-10.0,82,Mic2,,sym2,6,4,True,12,0.05612208586081287,raw_no_bandpass,none,0,0.0,raw,sym2,0.05612208586081287,db2,0.05612208586077879,rbio2.6,0.03771797984129353,db11,0.03752377358276758,rbio2.4,0.03721204891761933
Box,100cm_-10Grad.pickle,100.0,-10.0,83,Mic2,,sym2,6,4,True,12,0.05644497282148146,raw_no_bandpass,none,0,0.0,raw,sym2,0.05644497282148146,db2,0.056444972821449814,db11,0.03799696615905133,rbio2.6,0.03766603630833693,rbio2.4,0.03714905768299501
Box,100cm_-10Grad.pickle,100.0,-10.0,84,Mic2,,sym2,6,4,True,12,0.056344142492264514,raw_no_bandpass,none,0,0.0,raw,sym2,0.056344142492264514,db2,0.05634414249222998,db11,0.038032175175247,rbio2.6,0.037764818242250614,rbio2.4,0.03723087995065443
Box,100cm_-10Grad.pickle,100.0,-10.0,85,Mic2,,sym2,6,4,True,12,0.05647434752118493,raw_no_bandpass,none,0,0.0,raw,sym2,0.05647434752118493,db2,0.056474347521152234,db11,0.03811610727267388,rbio2.6,0.037760494510177135,rbio2.4,0.037218005988601074
Box,100cm_-10Grad.pickle,100.0,-10.0,86,Mic2,,sym2,6,4,True,12,0.05637843210894881,raw_no_bandpass,none,0,0.0,raw,sym2,0.05637843210894881,db2,0.05637843210891511,db11,0.037886329028005,rbio2.6,0.03772185157632665,rbio2.4,0.03721814561791061
Box,100cm_-10Grad.pickle,100.0,-10.0,87,Mic2,,sym2,6,4,True,12,0.057733681973362316,raw_no_bandpass,none,0,0.0,raw,sym2,0.057733681973362316,db2,0.05773368197333033,db11,0.03880864712938527,rbio2.6,0.03766910848815816,rbio2.4,0.037150440430522486
Box,100cm_-10Grad.pickle,100.0,-10.0,88,Mic2,,sym2,6,4,True,12,0.0574266870707542,raw_no_bandpass,none,0,0.0,raw,sym2,0.0574266870707542,db2,0.05742668707071852,db11,0.03843670729247752,rbio2.6,0.037551127295148395,rbio2.4,0.03707983594718217
Box,100cm_-10Grad.pickle,100.0,-10.0,89,Mic2,,sym2,6,4,True,12,0.05812959736118524,raw_no_bandpass,none,0,0.0,raw,sym2,0.05812959736118524,db2,0.0581295973611507,db11,0.038747110621296245,rbio2.6,0.03760650822891387,rbio2.4,0.03714042305801822
Box,100cm_-10Grad.pickle,100.0,-10.0,90,Mic2,,sym2,6,4,True,12,0.058059821415420834,raw_no_bandpass,none,0,0.0,raw,sym2,0.058059821415420834,db2,0.05805982141538639,db11,0.03862825520532474,rbio2.6,0.03760385058247326,rbio2.4,0.03711955940638259
Box,100cm_-10Grad.pickle,100.0,-10.0,91,Mic2,,sym2,6,4,True,12,0.05813455692487751,raw_no_bandpass,none,0,0.0,raw,sym2,0.05813455692487751,db2,0.058134556924839695,db11,0.03829082101760819,rbio2.6,0.037637774638557504,rbio2.4,0.0371026428111763
Box,100cm_-10Grad.pickle,100.0,-10.0,92,Mic2,,sym2,6,4,True,12,0.056931679375026,raw_no_bandpass,none,0,0.0,raw,sym2,0.056931679375026,db2,0.056931679374989566,rbio2.6,0.03769667758966241,db11,0.037655415370912916,rbio2.4,0.03718353015920121
