category,file,distance_cm,angle_deg,mic,run_idx,run_trial_start,run_trial_end,roi_start,roi_end,roi_len,target_band_hz,cfg_id,method,order,bw_hz,energy_halfwidth_hz,roi_rms,envelope_peak,envelope_median,envelope_peak_prominence_ratio,envelope_peak_to_second_ratio,peak_count_over_35pct,false_peak_penalty,detectability_score,peak_index,peak_time_us,target_energy,off_energy,main_off_ratio,main_off_ratio_db,main_peak_power,secondary_peak_power,main_secondary_peak_ratio,main_secondary_peak_ratio_db,dominant_freq_hz,dominant_freq_error_hz,energy_40k,energy_50k,energy_60k
Box,75cm_10Grad.pickle,75,10,Mic1,2,50,74,8650,9280,630,40000.0,iir_o7_bw6000,iir,7,6000.0,1500.0,15.882271158617264,30.306964636321293,21.48425340945544,1.4106594284994551,1.0000827532881573,57.0,56.0,-5.51780163122672,240.0,120.0,6450625.654554963,1908.291449475602,3380.3147083888,35.28957135116167,6450625.654554963,1905.7593381896374,3384.806006346366,70.59067565961041,41269.84126984127,1269.8412698412722,6450625.654554963,1905.7593381896374,2.532111285964454
Box,75cm_10Grad.pickle,75,10,Mic1,2,50,74,8650,9280,630,50000.0,iir_o7_bw6000,iir,7,6000.0,1500.0,8.786691393657582,18.335260919727936,11.408664538470862,1.607134722727491,1.0000424504571563,5.0,4.0,-0.28666294762053646,224.0,112.0,4377167.449206951,10550.14096922177,414.8918447608034,26.179348982895885,4377167.449206951,6786.515947597134,644.9800579569479,56.1909257391195,50793.6507936508,793.6507936507987,3763.625021624636,4377167.449206951,6786.515947597134
Box,75cm_10Grad.pickle,75,10,Mic1,2,50,74,8650,9280,630,60000.0,iir_o7_bw6000,iir,7,6000.0,1500.0,12.304713474845446,26.174482704371528,16.336207279267875,1.6022374261611945,1.0000183558105977,11.0,10.0,-0.8873966330735501,241.0,120.5,8441434.944750909,3602.3540478177947,2343.310744224181,33.69829883796858,8441434.944750909,3600.6408537531756,2344.425697428797,67.40072946141191,60317.460317460325,317.4603174603253,1.7131940646190478,3600.6408537531756,8441434.944750909
Box,75cm_10Grad.pickle,75,10,Mic1,2,50,74,8650,9280,630,40000.0,iir_o7_bw6500,iir,7,6500.0,1500.0,16.133451071740364,31.42472041370292,21.045632944257953,1.493170602040519,1.0000877513080464,57.0,56.0,-5.504222664338292,244.0,122.0,6511720.08062572,6022.6424590887345,1081.2064845056377,30.339086417035016,6511720.08062572,6019.660850477438,1081.7420187566306,60.682473991947404,41269.84126984127,1269.8412698412722,6511720.08062572,6019.660850477438,2.9816086112968
Box,75cm_10Grad.pickle,75,10,Mic1,2,50,74,8650,9280,630,50000.0,iir_o7_bw6500,iir,7,6500.0,1500.0,8.904053384315105,18.0365708113073,12.1281907530833,1.4871608781978012,1.0000449396634699,5.0,4.0,-0.30519434381393185,182.0,91.0,4372687.277603878,31397.872952673166,139.26699060776963,21.438481911137362,4372687.277603878,23615.51815912482,185.16160637001784,45.35101879700143,50793.6507936508,793.6507936507987,7782.354793548347,4372687.277603878,23615.51815912482
Box,75cm_10Grad.pickle,75,10,Mic1,2,50,74,8650,9280,630,60000.0,iir_o7_bw6500,iir,7,6500.0,1500.0,12.368478762032824,25.17406816850527,17.308543248894594,1.4544302086261103,1.0000024689450646,13.0,12.0,-1.1105184300228939,256.0,128.0,8443026.353407392,18266.311538042584,462.21845805177514,26.648472844359766,8443026.353407392,18264.55461993922,462.2629201256422,53.29778116832162,60317.460317460325,317.4603174603253,1.7569181033662704,18264.55461993922,8443026.353407392
Box,75cm_10Grad.pickle,75,10,Mic1,2,50,74,8650,9280,630,40000.0,iir_o7_bw7000,iir,7,7000.0,1500.0,16.371770554826245,32.73431503114471,20.468299916845066,1.5992688774412243,1.0000041148354293,47.0,46.0,-4.487842378670534,248.0,124.0,6553685.172127699,16478.65056961712,397.7076365834956,25.995639301718775,6553685.172127699,16475.691699247494,397.779060919611,51.9928383627763,41269.84126984127,1269.8412698412722,6553685.172127699,16475.691699247494,2.9588703696256173
Box,75cm_10Grad.pickle,75,10,Mic1,2,50,74,8650,9280,630,50000.0,iir_o7_bw7000,iir,7,7000.0,1500.0,9.08992058802241,18.725047594510503,12.961658246181825,1.4446490748994236,1.0001101639013679,6.0,5.0,-0.4121091714820032,159.0,79.5,4369345.280347526,82207.83297773729,53.14998731970941,17.255031652472574,4369345.280347526,67115.91828475618,65.10147506005175,36.271816577257376,50793.6507936508,793.6507936507987,15091.91469298111,4369345.280347526,67115.91828475618
Box,75cm_10Grad.pickle,75,10,Mic1,2,50,74,8650,9280,630,60000.0,iir_o7_bw7000,iir,7,7000.0,1500.0,12.473177184060058,24.54709617815808,18.484438986193325,1.3279870812682948,1.0000099394208837,31.0,30.0,-2.932241439907107,298.0,149.0,8437809.466005897,57715.5786310416,146.19639387047098,21.649366602998814,8437809.466005897,57712.92942364818,146.20310475088203,43.299131906863465,60317.460317460325,317.4603174603253,2.6492073934216416,57712.92942364818,8437809.466005897
Box,75cm_10Grad.pickle,75,10,Mic1,2,50,74,8650,9280,630,40000.0,iir_o8_bw2500,iir,8,2500.0,1500.0,12.704306750619386,20.712429306142326,18.266353433521918,1.1339115593882194,1.0000929716600777,163.0,162.0,-16.16996328071373,186.0,93.0,4774956.678086476,219.79195460339633,21724.89291840835,43.36957644496586,4774956.678086476,215.01955906344466,22207.080597154112,86.92982937548791,41269.84126984127,1269.8412698412722,4774956.678086476,215.01955906344466,4.772395539951685
Box,75cm_10Grad.pickle,75,10,Mic1,2,50,74,8650,9280,630,50000.0,iir_o8_bw2500,iir,8,2500.0,1500.0,7.440312769048988,13.910481177824801,11.479722034142366,1.2117437283282462,1.0001088461214276,25.0,24.0,-2.3541027997534867,184.0,92.0,2908225.3978609396,476.96039686089614,6097.414831506666,37.85145742816845,2908225.3978609396,465.68002818326556,6245.1151474256885,75.91080900610238,50793.6507936508,793.6507936507987,465.68002818326556,2908225.3978609396,11.280368677630594
Box,75cm_10Grad.pickle,75,10,Mic1,2,50,74,8650,9280,630,60000.0,iir_o8_bw2500,iir,8,2500.0,1500.0,10.601203662868233,19.90934263677479,15.677700406428855,1.2699147273288514,1.0000742096891861,60.0,59.0,-5.84290948967295,222.0,111.0,6343881.297156724,974.1808728294353,6512.015862856545,38.137154497961745,6343881.297156724,968.4946754543591,6550.249018334099,76.32515621428655,60317.460317460325,317.4603174603253,5.686197375076187,968.4946754543591,6343881.297156724
Box,75cm_10Grad.pickle,75,10,Mic1,2,50,74,8650,9280,630,40000.0,iir_o8_bw3000,iir,8,3000.0,1500.0,13.495571002837723,22.453033443248987,19.470929656678805,1.1531567233383808,1.0000173868990054,99.0,98.0,-9.765958017570165,282.0,141.0,5367966.872777015,148.4009918431465,36172.04175057462,45.583730234417914,5367966.872777015,145.03806577367155,37010.74503540031,91.36655655275683,41269.84126984127,1269.8412698412722,5367966.872777015,145.03806577367155,3.362926069474938
Box,75cm_10Grad.pickle,75,10,Mic1,2,50,74,8650,9280,630,50000.0,iir_o8_bw3000,iir,8,3000.0,1500.0,7.767850183938565,14.944925878840326,11.476500997924163,1.3022197167535838,1.0001249805740255,17.0,16.0,-1.5368992295941581,222.0,111.0,3391695.9807462697,348.4767921774908,9732.917820876739,39.88243056459686,3391695.9807462697,308.4730364573327,10995.113283476205,80.82399416576912,50793.6507936508,793.6507936507987,308.4730364573327,3391695.9807462697,40.003755720158125
Box,75cm_10Grad.pickle,75,10,Mic1,2,50,74,8650,9280,630,60000.0,iir_o8_bw3000,iir,8,3000.0,1500.0,11.260401959729561,22.300544631965476,16.200460819494026,1.3765376726277958,1.0000420794599565,36.0,35.0,-3.4236583206423896,222.0,111.0,7196272.931741679,972.1179099018423,7402.674982573154,38.69388681926623,7196272.931741679,966.436505031107,7446.1931997385,77.43868600560829,60317.460317460325,317.4603174603253,5.681404870735234,966.436505031107,7196272.931741679
Box,75cm_10Grad.pickle,75,10,Mic1,2,50,74,8650,9280,630,40000.0,iir_o8_bw3500,iir,8,3500.0,1500.0,14.657989458390867,25.529410845765096,21.168260259505086,1.2060230993381016,1.0000292429769446,47.0,46.0,-4.555248690720871,286.0,143.0,6015100.026699752,87.89512087460845,68434.9707565776,48.35278086010482,6015100.026699752,85.94271955263687,69989.64028611692,96.90067522898929,41269.84126984127,1269.8412698412722,6015100.026699752,85.94271955263687,1.9524013219715788
Box,75cm_10Grad.pickle,75,10,Mic1,2,50,74,8650,9280,630,50000.0,iir_o8_bw3500,iir,8,3500.0,1500.0,8.162532335203222,16.77094629720275,11.182884844537309,1.499697665705074,1.0000342019424264,12.0,11.0,-1.003191272423704,235.0,117.5,3924402.8423256413,104.87247658234551,37420.71294792181,45.73112057519917,3924402.8423256413,86.9572110606177,45130.274930159656,93.08935958433491,50793.6507936508,793.6507936507987,17.915265521727818,3924402.8423256413,86.9572110606177
Box,75cm_10Grad.pickle,75,10,Mic1,2,50,74,8650,9280,630,60000.0,iir_o8_bw3500,iir,8,3500.0,1500.0,11.70425799112604,24.286423919785005,16.090329835518837,1.5093801163834486,1.0000454971261201,25.0,24.0,-2.3016518650692785,224.0,112.0,7783158.854685941,651.2811454226568,11950.536123128442,40.7738738897399,7783158.854685941,646.6759685376003,12035.639537196417,81.6093834461818,60317.460317460325,317.4603174603253,4.605176885056531,646.6759685376003,7783158.854685941
Box,75cm_10Grad.pickle,75,10,Mic1,2,50,74,8650,9280,630,40000.0,iir_o8_bw4000,iir,8,4000.0,1500.0,15.04604351380704,26.510179938180656,21.82271664086827,1.2147974229997,1.0000063880534398,33.0,32.0,-3.1535216274924847,282.0,141.0,6177016.68468361,85.43563711695036,72300.23551212007,48.59139711975687,6177016.68468361,83.71050668797093,73790.21975948886,97.35997607495464,41269.84126984127,1269.8412698412722,6177016.68468361,83.71050668797093,1.7251304289794196
Box,75cm_10Grad.pickle,75,10,Mic1,2,50,74,8650,9280,630,50000.0,iir_o8_bw4000,iir,8,4000.0,1500.0,8.477688334730322,18.259970773457802,10.868957128210413,1.6800112980538224,1.0000047160084697,6.0,5.0,-0.3760773670425779,237.0,118.5,4208369.523953253,266.9688524131162,15763.522545473097,41.97653272234759,4208369.523953253,155.42400501526834,27076.702363575114,88.65191542145219,50793.6507936508,793.6507936507987,155.42400501526834,4208369.523953253,111.54484739784786
Box,75cm_10Grad.pickle,75,10,Mic1,2,50,74,8650,9280,630,60000.0,iir_o8_bw4000,iir,8,4000.0,1500.0,12.022609713491056,25.92465382330996,15.731730831622727,1.6479212682177697,1.0000576004895472,14.0,13.0,-1.1806736909644264,228.0,114.0,8159114.158962944,262.29754862229777,31106.330203306024,44.92848777856901,8159114.158962944,259.14919986254074,31484.23442283716,89.96186274743869,60317.460317460325,317.4603174603253,3.148348759757039,259.14919986254074,8159114.158962944
Box,75cm_10Grad.pickle,75,10,Mic1,2,50,74,8650,9280,630,40000.0,iir_o8_bw4500,iir,8,4500.0,1500.0,15.114660824375072,27.063088864884527,21.787804537165595,1.2421209681186152,1.0000260305565194,32.0,31.0,-3.0482047716299046,280.0,140.0,6235104.8101803595,98.05006826998415,63591.0297687068,48.03395857838558,6235104.8101803595,96.31625615723826,64735.747203476836,96.22288330302113,41269.84126984127,1269.8412698412722,6235104.8101803595,96.31625615723826,1.733812112745888
Box,75cm_10Grad.pickle,75,10,Mic1,2,50,74,8650,9280,630,50000.0,iir_o8_bw4500,iir,8,4500.0,1500.0,8.619880231163533,18.951141081898975,10.657174193189881,1.778251977340044,1.000037239926247,1.0,0.0,0.13750359291486516,235.0,117.5,4327509.392874448,736.7791694489442,5873.550138654294,37.689006803921345,4327509.392874448,614.9828234264372,7036.797172258075,76.94750066318373,50793.6507936508,793.6507936507987,614.9828234264372,4327509.392874448,121.79634602250702
Box,75cm_10Grad.pickle,75,10,Mic1,2,50,74,8650,9280,630,60000.0,iir_o8_bw4500,iir,8,4500.0,1500.0,12.193561173118635,26.91604875052648,15.38301224499572,1.7497254973115453,1.0000734470991084,10.0,9.0,-0.7663521903093986,230.0,115.0,8340803.592905492,147.8202630556635,56425.30611493098,47.51473923862599,8340803.592905492,145.58290182435837,57292.46696132199,95.16195045952267,60317.460317460325,317.4603174603253,2.2373612313051248,145.58290182435837,8340803.592905492
Box,75cm_10Grad.pickle,75,10,Mic1,2,50,74,8650,9280,630,40000.0,iir_o8_bw5000,iir,8,5000.0,1500.0,15.294594870254167,28.226960906909138,21.778364398760278,1.2961010473548074,1.0000246050549042,38.0,37.0,-3.638043817571253,265.0,132.5,6295870.142157394,161.32265078383887,39026.57259576886,45.91360412206055,6295870.142157394,159.50739360952952,39470.71041465014,91.92549886253704,41269.84126984127,1269.8412698412722,6295870.142157394,159.50739360952952,1.8152571743093642
Box,75cm_10Grad.pickle,75,10,Mic1,2,50,74,8650,9280,630,50000.0,iir_o8_bw5000,iir,8,5000.0,1500.0,8.68188722393765,19.204043486842245,10.572924344297714,1.8163417103422033,1.0000345653385563,1.0,0.0,0.1425654109651126,235.0,117.5,4375162.365139608,1631.1625792238342,2682.2356157909567,34.2849692494861,4375162.365139608,1391.7529695116307,3143.634295010601,69.94864035996399,50793.6507936508,793.6507936507987,1391.7529695116307,4375162.365139608,239.40960971220363
Box,75cm_10Grad.pickle,75,10,Mic1,2,50,74,8650,9280,630,60000.0,iir_o8_bw5000,iir,8,5000.0,1500.0,12.255597446239596,27.201232770069513,15.29401384942925,1.7785542132932517,1.0000619179049408,9.0,8.0,-0.6624509903443141,232.0,116.0,8409498.81062816,62.24828356529888,135096.07540915412,51.30642732790314,8409498.81062816,60.363516576288944,139314.2627799009,102.87991162202098,60317.460317460325,317.4603174603253,1.884766989009929,60.363516576288944,8409498.81062816
Box,75cm_10Grad.pickle,75,10,Mic1,2,50,74,8650,9280,630,40000.0,iir_o8_bw5500,iir,8,5500.0,1500.0,15.606318556501972,29.45449732987239,21.84449836577928,1.348371422253087,1.0000651429559817,39.0,38.0,-3.7285920226970375,240.0,120.0,6375211.148659688,418.2256610148355,15243.471988758547,41.830838970445,6375211.148659688,416.1784420860251,15318.455988986332,83.70429986303859,41269.84126984127,1269.8412698412722,6375211.148659688,416.1784420860251,2.04721892881041
Box,75cm_10Grad.pickle,75,10,Mic1,2,50,74,8650,9280,630,50000.0,iir_o8_bw5500,iir,8,5500.0,1500.0,8.722908214237714,19.01369408979664,10.794110632042287,1.7614877906988262,1.0000078322088517,1.0,0.0,0.13523533119203227,234.0,117.0,4384519.498696404,3241.630768593171,1352.565980424486,31.311584599045506,4384519.498696404,2191.770162997964,2000.4467497171943,66.02253990598459,50793.6507936508,793.6507936507987,2191.770162997964,4384519.498696404,1049.8606055952073
Box,75cm_10Grad.pickle,75,10,Mic1,2,50,74,8650,9280,630,60000.0,iir_o8_bw5500,iir,8,5500.0,1500.0,12.27453494097128,26.951112037429745,15.583430133756366,1.729472382273997,1.0000193731155178,10.0,9.0,-0.7691437167333313,235.0,117.5,8433898.66290851,102.54486754088813,82245.9364877091,49.151144500316164,8433898.66290851,100.74826695368432,83712.59295989311,98.45581588426532,60317.460317460325,317.4603174603253,1.7966005872038069,100.74826695368432,8433898.66290851
Box,75cm_10Grad.pickle,75,10,Mic1,2,50,74,8650,9280,630,40000.0,iir_o8_bw6000,iir,8,6000.0,1500.0,15.894523998918507,30.248235351395877,21.557014147861658,1.4031737022538877,1.0000828166015556,56.0,55.0,-5.419072525419054,238.0,119.0,6452880.022292307,1436.214850159766,4492.97681441915,36.52534177463312,6452880.022292307,1433.6692016242464,4500.954623968795,73.06609269307619,41269.84126984127,1269.8412698412722,6452880.022292307,1433.6692016242464,2.5456485355196294
Box,75cm_10Grad.pickle,75,10,Mic1,2,50,74,8650,9280,630,50000.0,iir_o8_bw6000,iir,8,6000.0,1500.0,8.780311531215458,18.44105455726623,11.329399479092034,1.6277168610125234,1.000011128657176,4.0,3.0,-0.18362945088545995,228.0,114.0,4378736.783815917,8514.769322011884,514.2519565969053,27.111759527491103,4378736.783815917,5044.897434852571,867.9535789103466,58.769929965230425,50793.6507936508,793.6507936507987,3469.871887159313,4378736.783815917,5044.897434852571
Box,75cm_10Grad.pickle,75,10,Mic1,2,50,74,8650,9280,630,60000.0,iir_o8_bw6000,iir,8,6000.0,1500.0,12.300356599452194,26.29380723722041,16.235635407435247,1.619512053416605,1.0000099082875007,10.0,9.0,-0.7848367620516062,241.0,120.5,8444337.971141612,2685.753960861634,3144.12194646174,34.974993820392385,8444337.971141612,2684.0285965232697,3146.1430709344527,69.95556936577421,60317.460317460325,317.4603174603253,1.7253643383644048,2684.0285965232697,8444337.971141612
Box,75cm_10Grad.pickle,75,10,Mic1,2,50,74,8650,9280,630,40000.0,iir_o8_bw6500,iir,8,6500.0,1500.0,16.142435817834798,31.364243488625696,21.1324644625606,1.4841734878670105,1.0000278136097922,56.0,55.0,-5.405677996210941,242.0,121.0,6517687.982271457,4770.2774086140935,1366.312150002412,31.35549930338695,6517687.982271457,4767.080233229638,1367.2285053729424,62.71682208841861,41269.84126984127,1269.8412698412722,6517687.982271457,4767.080233229638,3.19717538445587
Box,75cm_10Grad.pickle,75,10,Mic1,2,50,74,8650,9280,630,50000.0,iir_o8_bw6500,iir,8,6500.0,1500.0,8.897565992312892,18.012017467859625,12.063859362983898,1.4930559886270927,1.0000027669608875,5.0,4.0,-0.30425760766179577,186.0,93.0,4372941.220205863,26358.15279588615,165.90469195885265,22.19858668501906,4372941.220205863,18883.944274776964,231.56927157674062,47.29361859074102,50793.6507936508,793.6507936507987,7474.208521109186,4372941.220205863,18883.944274776964
Box,75cm_10Grad.pickle,75,10,Mic1,2,50,74,8650,9280,630,60000.0,iir_o8_bw6500,iir,8,6500.0,1500.0,12.36389842371717,25.266264138571174,17.248142805513048,1.4648686773681987,1.0000099018752533,15.0,14.0,-1.3088087838330649,256.0,128.0,8445323.319086498,15750.749208901201,536.1854986754408,27.293150641593577,8445323.319086498,15749.050856585794,536.2433200572788,54.58723790505534,60317.460317460325,317.4603174603253,1.69835231540683,15749.050856585794,8445323.319086498
Box,75cm_10Grad.pickle,75,10,Mic1,2,50,74,8650,9280,630,40000.0,iir_o8_bw7000,iir,8,7000.0,1500.0,16.390722382559577,32.739703668106266,20.546676456083734,1.5934306328365173,1.00000164767099,45.0,44.0,-4.288716438900134,248.0,124.0,6562263.960010213,13372.354631512537,490.73361729025277,26.908458099751446,6562263.960010213,13368.959552141652,490.85824027038547,53.81912172199023,41269.84126984127,1269.8412698412722,6562263.960010213,13368.959552141652,3.395079370884484
Box,75cm_10Grad.pickle,75,10,Mic1,2,50,74,8650,9280,630,50000.0,iir_o8_bw7000,iir,8,7000.0,1500.0,9.085294982230682,18.622746184997418,12.900865378260438,1.4435268983100635,1.0001090797945593,10.0,9.0,-0.8122949989705124,161.0,80.5,4369768.219502831,71934.75333059902,60.74627377145748,17.8351964309131,4369768.219502831,56003.37075927868,78.0268787442378,37.84488468956888,50793.6507936508,793.6507936507987,15931.382571320344,4369768.219502831,56003.37075927868
Box,75cm_10Grad.pickle,75,10,Mic1,2,50,74,8650,9280,630,60000.0,iir_o8_bw7000,iir,8,7000.0,1500.0,12.471928327209909,24.549470377518492,18.46399329786242,1.3295861833073381,1.0000485080769024,31.0,30.0,-2.9319464488070652,296.0,148.0,8439267.987050856,52837.17641965396,159.7221607760191,22.0336517684633,8439267.987050856,52834.68462224535,159.7296936167877,44.06771317251136,60317.460317460325,317.4603174603253,2.491797408604477,52834.68462224535,8439267.987050856
Box,75cm_10Grad.pickle,75,10,Mic1,3,75,99,8650,9280,630,40000.0,iir_o2_bw2500,iir,2,2500.0,1500.0,11.46819131004195,19.279379425599917,16.498141194390826,1.1685788840353428,1.0000079903404422,134.0,133.0,-13.26278651949249,269.0,134.5,4016309.665176814,426.70590110555344,9412.360257430088,39.73698541413005,4016309.665176814,426.2927674094651,9421.482071074024,79.48238452010519,41269.84126984127,1269.8412698412722,4016309.665176814,426.2927674094651,0.41313369608832334
Box,75cm_10Grad.pickle,75,10,Mic1,3,75,99,8650,9280,630,50000.0,iir_o2_bw2500,iir,2,2500.0,1500.0,7.2711338721138015,13.750130159409181,10.801226079428819,1.2730156797287435,1.0000255420680946,11.0,10.0,-0.9423364442236527,222.0,111.0,2970945.370135946,831.0615437800633,3574.8800944664936,35.532614796518246,2970945.370135946,639.1928694674517,4647.963880778593,73.34525489005729,50793.6507936508,793.6507936507987,191.8686743126116,2970945.370135946,639.1928694674517
Box,75cm_10Grad.pickle,75,10,Mic1,3,75,99,8650,9280,630,60000.0,iir_o2_bw2500,iir,2,2500.0,1500.0,10.310787374299125,19.84063319513733,14.994136676304961,1.3232261132106324,1.000007661872722,39.0,38.0,-3.7330997680431603,224.0,112.0,6056837.369937632,813.3084837051655,7447.158724257577,38.71990610233138,6056837.369937632,807.924594621972,7496.785480050424,77.49750167440311,60317.460317460325,317.4603174603253,5.383889083193511,807.924594621972,6056837.369937632
Box,75cm_10Grad.pickle,75,10,Mic1,3,75,99,8650,9280,630,40000.0,iir_o2_bw3000,iir,2,3000.0,1500.0,12.346452353115218,21.417003631936023,17.751599229308805,1.2064830528944255,1.0000205492428869,90.0,89.0,-8.855159309815178,271.0,135.5,4478953.464302396,1074.9718230456422,4166.5775495514745,36.19779469451929,4478953.464302396,1071.4773977756345,4180.1660712588155,72.42387071874762,41269.84126984127,1269.8412698412722,4478953.464302396,1071.4773977756345,3.494425270007717
Box,75cm_10Grad.pickle,75,10,Mic1,3,75,99,8650,9280,630,50000.0,iir_o2_bw3000,iir,2,3000.0,1500.0,7.67374771210081,14.875861453428287,11.08388430080724,1.3421162698661095,1.0000351659859628,16.0,15.0,-1.429708549911808,222.0,111.0,3402508.0390103357,2579.4421241411474,1319.0867929022581,31.202733720728343,3402508.0390103357,2339.104081760536,1454.6201964854097,63.254992263653385,50793.6507936508,793.6507936507987,240.33804238061148,3402508.0390103357,2339.104081760536
Box,75cm_10Grad.pickle,75,10,Mic1,3,75,99,8650,9280,630,60000.0,iir_o2_bw3000,iir,2,3000.0,1500.0,10.985434685625588,21.81821051584782,15.625899471293167,1.3962850942391731,1.0000501404333855,27.0,26.0,-2.5202544451728257,224.0,112.0,6914162.828443156,1202.7770628189926,5748.499071172985,37.59554465524755,6914162.828443156,1196.3805508067671,5779.233726075415,75.23740517464425,60317.460317460325,317.4603174603253,6.396512012225542,1196.3805508067671,6914162.828443156
Box,75cm_10Grad.pickle,75,10,Mic1,3,75,99,8650,9280,630,40000.0,iir_o2_bw3500,iir,2,3500.0,1500.0,13.02248553236185,23.266381602518138,18.674571380929006,1.2458857088563313,1.0000310966335446,65.0,64.0,-6.347480910485916,271.0,135.5,4819055.216239129,2864.9578549030184,1682.068449276458,32.25843664790191,4819055.216239129,2842.9212034884167,1695.1068535863353,64.58394159603574,41269.84126984127,1269.8412698412722,4819055.216239129,2842.9212034884167,22.036651414601472
Box,75cm_10Grad.pickle,75,10,Mic1,3,75,99,8650,9280,630,50000.0,iir_o2_bw3500,iir,2,3500.0,1500.0,7.984969105544416,15.627948182793178,11.230794716842503,1.3915264749123228,1.000000435658433,22.0,21.0,-2.0210796044050947,224.0,112.0,3735355.2682585446,7895.124511338108,473.12176811071674,26.749729301937364,3735355.2682585446,7107.3039660253535,525.5657118528283,54.412540478110074,50793.6507936508,793.6507936507987,787.8205453127553,3735355.2682585446,7107.3039660253535
Box,75cm_10Grad.pickle,75,10,Mic1,3,75,99,8650,9280,630,60000.0,iir_o2_bw3500,iir,2,3500.0,1500.0,11.461258762584048,23.18530648567825,16.065677646570627,1.4431577052478664,1.0000478162423865,27.0,26.0,-2.512368069512415,224.0,112.0,7518351.594561471,2440.301662089557,3080.9107379469347,34.88679115850643,7518351.594561471,2432.4047671255885,3090.9130323100067,69.80173571356492,60317.460317460325,317.4603174603253,7.896894963968568,2432.4047671255885,7518351.594561471
Box,75cm_10Grad.pickle,75,10,Mic1,3,75,99,8650,9280,630,40000.0,iir_o2_bw4000,iir,2,4000.0,1500.0,13.546947037322242,24.888382582445427,19.231418187327197,1.294152222161373,1.0000258233695414,55.0,54.0,-5.338403004025238,271.0,135.5,5063382.059331096,7063.130331071875,716.8750712494208,28.554434784093935,5063382.059331096,6982.592367137296,725.1435846608023,57.2084801825027,41269.84126984127,1269.8412698412722,5063382.059331096,6982.592367137296,80.53796393457897
Box,75cm_10Grad.pickle,75,10,Mic1,3,75,99,8650,9280,630,50000.0,iir_o2_bw4000,iir,2,4000.0,1500.0,8.235033746910602,16.210215697898118,11.436516106086371,1.4174085488560477,1.0000848075381106,9.0,8.0,-0.7166611502588889,180.0,90.0,3980156.575926467,20768.148050906173,191.6471592060324,22.825023860725615,3980156.575926467,18414.751240428814,216.13957875185412,46.69468601417145,50793.6507936508,793.6507936507987,2353.396810477361,3980156.575926467,18414.751240428814
Box,75cm_10Grad.pickle,75,10,Mic1,3,75,99,8650,9280,630,60000.0,iir_o2_bw4000,iir,2,4000.0,1500.0,11.800760629889874,24.02170177391292,16.418022028557253,1.4631300732894914,1.0000363537587444,24.0,23.0,-2.2090872801135024,222.0,111.0,7935104.006469128,5901.242493837916,1344.6497097441718,31.286091624508593,7935104.006469128,5890.516108080808,1347.0982611495592,62.5879855108756,60317.460317460325,317.4603174603253,10.726385757108227,5890.516108080808,7935104.006469128
Box,75cm_10Grad.pickle,75,10,Mic1,3,75,99,8650,9280,630,40000.0,iir_o2_bw4500,iir,2,4500.0,1500.0,13.959667530216555,26.348659488318734,19.3522070363537,1.3615325341869602,1.00008355223816,48.0,47.0,-4.626268258996889,269.0,134.5,5236138.776863743,15672.532511518057,334.09653309161104,25.238719690024098,5236138.776863743,15445.680902226542,339.0034282081366,50.60408180148633,41269.84126984127,1269.8412698412722,5236138.776863743,15445.680902226542,226.8516092915134
Box,75cm_10Grad.pickle,75,10,Mic1,3,75,99,8650,9280,630,50000.0,iir_o2_bw4500,iir,2,4500.0,1500.0,8.446955118691589,16.812445992945527,11.709986998165533,1.4357356669634134,1.00001351489148,6.0,5.0,-0.41360638960596774,297.0,148.5,4153948.399945074,47359.83781916789,87.71035947812835,19.430508909542233,4153948.399945074,41670.198896742484,99.68631083903475,39.97271048112782,50793.6507936508,793.6507936507987,5689.638922425408,4153948.399945074,41670.198896742484
Box,75cm_10Grad.pickle,75,10,Mic1,3,75,99,8650,9280,630,60000.0,iir_o2_bw4500,iir,2,4500.0,1500.0,12.0467548605683,24.43588291438327,16.77339609505676,1.456823816471087,1.0000481236886256,25.0,24.0,-2.3101167272609024,211.0,105.5,8219592.288726251,14061.713467598927,584.5370343853099,27.668120318702456,8219592.288726251,14045.508103674489,585.2114589272777,55.34625642767662,60317.460317460325,317.4603174603253,16.205363924437957,14045.508103674489,8219592.288726251
Box,75cm_10Grad.pickle,75,10,Mic1,3,75,99,8650,9280,630,40000.0,iir_o2_bw5000,iir,2,5000.0,1500.0,14.298665451673022,27.705285134466713,19.16609499982186,1.4455362521537527,1.0000485327636568,36.0,35.0,-3.4119745721263395,267.0,133.5,5358652.216232913,31445.338517727978,170.41165618909966,22.31499297270316,5358652.216232913,30899.453981883933,173.42223002952224,44.782095329973046,41269.84126984127,1269.8412698412722,5358652.216232913,30899.453981883933,545.8845358440446
Box,75cm_10Grad.pickle,75,10,Mic1,3,75,99,8650,9280,630,50000.0,iir_o2_bw5000,iir,2,5000.0,1500.0,8.64301576330965,17.589107378394957,12.04562466112025,1.4602071601289375,1.0001288649286142,2.0,1.0,-0.009546856704567994,150.0,75.0,4275022.764086389,95951.8018370115,44.55385602188227,16.488852970722245,4275022.764086389,84016.8627526787,50.882913548805284,34.13143941992258,50793.6507936508,793.6507936507987,11934.939084332798,4275022.764086389,84016.8627526787
