target_band_hz,cfg_id,order,bw_hz,roi_rms_mean,roi_rms_std,envelope_peak_mean,envelope_peak_std,envelope_median_mean,envelope_median_std,envelope_peak_prominence_ratio_mean,envelope_peak_prominence_ratio_std,envelope_peak_to_second_ratio_mean,envelope_peak_to_second_ratio_std,peak_count_over_35pct_mean,peak_count_over_35pct_std,false_peak_penalty_mean,false_peak_penalty_std,detectability_score_mean,detectability_score_std,peak_index_mean,peak_index_std,peak_time_us_mean,peak_time_us_std,target_energy_mean,target_energy_std,off_energy_mean,off_energy_std,main_off_ratio_mean,main_off_ratio_std,main_off_ratio_db_mean,main_off_ratio_db_std,main_peak_power_mean,main_peak_power_std,secondary_peak_power_mean,secondary_peak_power_std,main_secondary_peak_ratio_mean,main_secondary_peak_ratio_std,main_secondary_peak_ratio_db_mean,main_secondary_peak_ratio_db_std,dominant_freq_hz_mean,dominant_freq_hz_std,dominant_freq_error_hz_mean,dominant_freq_error_hz_std,energy_40k_mean,energy_40k_std,energy_50k_mean,energy_50k_std,energy_60k_mean,energy_60k_std,n_samples
40000.0,iir_o5_bw4500,5,4500.0,47.10583533606253,48.53911120541884,96.32231702755602,100.66370610222643,62.37821216930513,64.69031874554646,1.6268341341730173,0.5002001233267768,1.027492484598352,0.0859341939343366,44.794444444444444,37.739876695422886,43.794444444444444,37.739876695422886,-4.267062184701837,3.7716478036137624,210.48888888888888,136.97500032430125,105.24444444444444,68.48750016215062,165133212.26619694,366151488.0085278,6492.123409106158,16080.780704550347,51197.86953862625,98447.56273117835,42.76646469666878,7.489105880261676,165133212.26619694,366151488.0085278,6442.234835035326,15976.6702407315,55607.75036060575,121125.61942902232,85.70895123399053,15.096718629612338,41269.84126984127,0.0,1269.8412698412722,0.0,165133212.26619694,366151488.0085278,6442.234835035326,15976.6702407315,49.88857407083287,115.59795648251325,180
40000.0,iir_o8_bw4000,8,4000.0,46.63094583283022,48.241482254620934,94.5959387308942,99.67215452592073,62.5567022992632,64.84841932737655,1.6036155317847365,0.5195077470242304,1.0275504269806897,0.08563566109193348,44.78888888888889,37.005810941678774,43.78888888888889,37.005810941678774,-4.270421057796717,3.697044394051174,210.5388888888889,133.68262105428246,105.26944444444445,66.84131052714123,163918542.65168756,363989522.58699596,4695.293104407294,11824.389463535608,69186.4030546903,133118.7052129955,44.02523079293286,7.562022050264538,163918542.65168756,363989522.58699596,4646.862374820954,11720.680298655974,72739.11858943924,147503.0825380529,88.22917608000405,15.190519566690144,41269.84126984127,0.0,1269.8412698412722,0.0,163918542.65168756,363989522.58699596,4646.862374820954,11720.680298655974,48.43072958633993,112.38806762573897,180
40000.0,iir_o8_bw4500,8,4500.0,47.318821085377095,48.7915088343674,97.1766695844211,102.12741600732913,62.3190778478976,64.18638218254301,1.6332146789509965,0.5037201027000828,1.0280618149551706,0.08573847098754893,44.84444444444444,38.01864027118173,43.84444444444444,38.01864027118173,-4.271168128554822,3.800103343609698,216.57777777777778,143.57311630969676,108.28888888888889,71.78655815484838,166352582.59052742,368774377.5556132,5245.1454433691115,12991.648444412735,60362.316586846246,102640.87881937857,43.64239802349808,7.3924529936065175,166352582.59052742,368774377.5556132,5196.833010138293,12892.528749747042,63039.448379209396,111409.25005812904,87.45531776248006,14.84987948259062,41269.84126984127,0.0,1269.8412698412722,0.0,166352582.59052742,368774377.5556132,5196.833010138293,12892.528749747042,48.312433230818655,109.46731809213217,180
40000.0,iir_o6_bw4500,6,4500.0,47.20627008392909,48.66418917275593,96.68913695658757,101.33854719901258,62.379574884588855,64.4987806317636,1.6284217775113252,0.4998270526686007,1.027776659629797,0.08586439344576913,44.84444444444444,38.029365634041575,43.84444444444444,38.029365634041575,-4.271807091161768,3.800980270658531,216.13333333333333,143.51315903303936,108.06666666666666,71.75657951651968,165755991.16914895,367503424.84493923,5754.949151598818,14351.162663420087,48772.26780131319,60191.80432666345,43.23245423488807,7.304504197012381,165755991.16914895,367503424.84493923,5705.829458981465,14249.130484478756,50218.189800724016,63289.597757722564,86.61911224096143,14.655097875050126,41269.84126984127,0.0,1269.8412698412722,0.0,165755991.16914895,367503424.84493923,5705.829458981465,14249.130484478756,49.1196926173533,112.73675644852807,180
40000.0,iir_o7_bw4500,7,4500.0,47.270704966964594,48.740954956112596,96.95611998589749,101.79482464071711,62.35712481413113,64.33508841882211,1.6305873591411328,0.501207727724902,1.0279619929930877,0.08579664232650694,44.916666666666664,38.078993901314064,43.916666666666664,38.078993901314064,-4.278732580936108,3.80614834851843,216.26111111111112,143.5026468480279,108.13055555555556,71.75132342401395,166123273.60775945,368292054.8632453,5419.921837948948,13475.730983259753,54893.539263776256,81458.17828578944,43.49697928875311,7.342186442038118,166123273.60775945,368292054.8632453,5371.285590972969,13375.348579437996,56774.1472550449,86545.71711536752,87.15520426359684,14.734930926907378,41269.84126984127,0.0,1269.8412698412722,0.0,166123273.60775945,368292054.8632453,5371.285590972969,13375.348579437996,48.63624697597949,110.82869947304722,180
40000.0,iir_o7_bw4000,7,4000.0,46.54487254855583,48.14088627838165,94.34235119172355,99.39031906162771,62.47935752796199,64.77786900964475,1.6008530037697575,0.5161785521836375,1.0274654000120649,0.0856134685673522,45.35,37.0336514643388,44.35,37.0336514643388,-4.326918889205892,3.7005931356782416,210.33333333333334,133.29837996224356,105.16666666666667,66.64918998112178,163497807.01914766,363006402.0329929,4701.755675312747,11861.850523750349,67152.47501274227,122690.00070271545,44.00785069418562,7.562287084195144,163497807.01914766,363006402.0329929,4653.303196228405,11757.674951800485,70286.98009879362,134773.66437485832,88.19145497695082,15.18526098314561,41269.84126984127,0.0,1269.8412698412722,0.0,163497807.01914766,363006402.0329929,4653.303196228405,11757.674951800485,48.45247908434241,112.85680970121146,180
40000.0,iir_o3_bw4500,3,4500.0,46.58047933867807,47.88635523929633,94.84733561362386,97.676530084967,62.16345764091463,65.10295584908862,1.6248810893967216,0.501423593355547,1.0270008863838263,0.0867597309546791,45.58888888888889,37.62499301418135,44.58888888888889,37.62499301418135,-4.3468635940670595,3.762004756608278,211.76666666666668,139.16535319800784,105.88333333333334,69.58267659900392,161691636.19581795,358709061.3066651,18393.761297824924,32742.543723225444,25127.33911844285,59397.50725500872,37.55951152815523,8.729855291130638,161691636.19581795,358709061.3066651,18338.102274969493,32643.68841076891,29794.24308520718,86947.17330995123,75.28550765327937,17.69588252057636,41269.84126984127,0.0,1269.8412698412722,0.0,161691636.19581795,358709061.3066651,18338.102274969493,32643.68841076891,55.65902285542877,136.26848130259629,180
40000.0,iir_o6_bw4000,6,4000.0,46.42139181980481,48.002328691023926,93.97933856854732,98.96439969414314,62.37528676446943,64.70613650109934,1.5976362718260892,0.5130035340502179,1.0274317006055589,0.0857625961942861,45.96111111111111,37.12268108949705,44.96111111111111,37.12268108949705,-4.388479368762867,3.710349688385962,209.94444444444446,132.98669325721474,104.97222222222223,66.49334662860737,162883813.81200847,361594992.87269616,4754.318609721204,12027.590006151648,62607.920985231736,101304.60628115183,43.93004886899946,7.546239407966093,162883813.81200847,361594992.87269616,4705.715565926284,11922.505279645711,65003.00863699429,109201.51654847185,88.03003254136694,15.143267444672638,41269.84126984127,0.0,1269.8412698412722,0.0,162883813.81200847,361594992.87269616,4705.715565926284,11922.505279645711,48.603043794918804,113.8074446775082,180
40000.0,iir_o2_bw4500,2,4500.0,45.77587363271584,46.87450969088894,93.2650748589191,93.98118343531397,61.456354252211796,64.95065446777792,1.638663214092909,0.508182662996754,1.027479438941049,0.0886064985760381,46.09444444444444,39.87195948684889,45.09444444444444,39.87195948684889,-4.39543072202947,3.98667974107469,213.22222222222223,141.59646633991377,106.61111111111111,70.79823316995689,156153596.64081174,346949983.773008,90687.54720382157,125061.94920034062,2595.8274633382466,5742.316677413764,28.88043045882132,8.520150784813012,156153596.64081174,346949983.773008,90209.39896880114,124567.12212806167,2840.2926273987146,7154.366955181725,57.87008574679968,17.143164604436215,41269.84126984127,0.0,1269.8412698412722,0.0,156153596.64081174,346949983.773008,90197.83024973769,124575.50239746066,489.71695408388354,835.3511978834857,180
40000.0,iir_o5_bw4000,5,4000.0,46.240542664794894,47.80050228151483,93.46406844154741,98.29321393484422,62.219343975969345,64.62271059677903,1.593972698835074,0.5081853017162938,1.0274710517403893,0.08618767356019372,46.361111111111114,36.92719152086807,45.361111111111114,36.92719152086807,-4.4289439067674365,3.6911238453508903,211.21666666666667,136.90731175205065,105.60833333333333,68.45365587602532,161939663.05440977,359457075.51974875,4934.398448978582,12528.23033800443,54657.063741863516,67984.86472586244,43.70104956934969,7.511646049578144,161939663.05440977,359457075.51974875,4885.407996360728,12421.618129139395,56274.8212791645,71337.67873671935,87.56460245680283,15.06607834322972,41269.84126984127,0.0,1269.8412698412722,0.0,161939663.05440977,359457075.51974875,4885.407996360728,12421.618129139395,48.99045261785363,115.5506979653901,180
