distance_cm,-10,-5,0,5,10
25,0.98,0.57,0.5,0.34,0.4066666666666667
50,0.7866666666666666,0.63,0.1,0.37333333333333335,0.5466666666666666
75,0.51,0.57,0.37,0.37333333333333335,0.5666666666666667
100,0.24666666666666667,0.44333333333333336,0.25,0.66,0.5133333333333333
125,0.31666666666666665,0.44333333333333336,0.3566666666666667,0.5933333333333334,0.54
