distance_cm,-10,-5,0,5,10
25,0.68,0.9966666666666667,0.32666666666666666,0.8166666666666667,0.9933333333333333
50,1.0,0.9966666666666667,0.73,0.6533333333333333,0.8966666666666666
75,1.0,0.9966666666666667,0.96,0.9933333333333333,0.86
100,0.9933333333333333,1.0,0.8366666666666667,0.9433333333333334,1.0
125,1.0,0.9933333333333333,0.8733333333333333,0.9966666666666667,1.0
