distance_cm,-10,-5,0,5,10
25,0.6666666666666666,0.6766666666666666,0.5033333333333333,0.9566666666666667,0.9966666666666667
50,1.0,0.9966666666666667,0.6666666666666666,0.6533333333333333,0.7266666666666667
75,1.0,1.0,0.9966666666666667,0.9933333333333333,0.6366666666666667
100,0.9866666666666667,0.9966666666666667,0.7766666666666666,0.9166666666666666,1.0
125,1.0,1.0,0.74,0.99,0.9966666666666667
