file,object,distance_cm,trial,nominal_hz,peak_hz,offset_hz
50cm_10Grad.pickle,Box,50,9,40000,42149.24884015599,2149.2488401559895
50cm_10Grad.pickle,Box,50,9,50000,50075.47118324159,75.47118324159237
50cm_10Grad.pickle,Box,50,9,60000,57580.865771644,-2419.1342283560007
50cm_10Grad.pickle,Box,50,10,40000,42152.17545829333,2152.175458293328
50cm_10Grad.pickle,Box,50,10,50000,50080.58604261939,80.58604261939035
50cm_10Grad.pickle,Box,50,10,60000,57584.35049826653,-2415.6495017334673
50cm_10Grad.pickle,Box,50,11,40000,42194.55306934729,2194.55306934729
50cm_10Grad.pickle,Box,50,11,50000,50069.534724792924,69.53472479292395
50cm_10Grad.pickle,Box,50,11,60000,57544.21805705627,-2455.7819429437295
50cm_10Grad.pickle,Box,50,12,40000,42115.969733854545,2115.9697338545448
50cm_10Grad.pickle,Box,50,12,50000,50023.2765371781,23.276537178098806
50cm_10Grad.pickle,Box,50,12,60000,57608.27895758408,-2391.7210424159202
50cm_10Grad.pickle,Box,50,13,40000,42160.21115039319,2160.2111503931883
50cm_10Grad.pickle,Box,50,13,50000,49985.17343054097,-14.826569459029997
50cm_10Grad.pickle,Box,50,13,60000,57474.20972340366,-2525.790276596337
50cm_10Grad.pickle,Box,50,14,40000,42188.16149217056,2188.1614921705623
50cm_10Grad.pickle,Box,50,14,50000,50090.038415450996,90.03841545099567
50cm_10Grad.pickle,Box,50,14,60000,57574.403232908466,-2425.5967670915343
50cm_10Grad.pickle,Box,50,15,40000,42189.460217281776,2189.460217281776
50cm_10Grad.pickle,Box,50,15,50000,50130.337784842544,130.33778484254435
50cm_10Grad.pickle,Box,50,15,60000,57601.31541468641,-2398.684585313589
50cm_10Grad.pickle,Box,50,16,40000,42205.689442060255,2205.689442060255
50cm_10Grad.pickle,Box,50,16,50000,50196.390754087246,196.39075408724602
50cm_10Grad.pickle,Box,50,16,60000,57642.64062717844,-2357.3593728215565
50cm_10Grad.pickle,Box,50,17,40000,42158.16661268809,2158.166612688088
50cm_10Grad.pickle,Box,50,17,50000,50038.414486893686,38.414486893685535
50cm_10Grad.pickle,Box,50,17,60000,57533.953471124514,-2466.046528875486
50cm_10Grad.pickle,Box,50,18,40000,42200.92108836842,2200.921088368421
50cm_10Grad.pickle,Box,50,18,50000,50201.08866796753,201.08866796753136
50cm_10Grad.pickle,Box,50,18,60000,57645.668884582024,-2354.3311154179755
50cm_10Grad.pickle,Box,50,19,40000,42187.06363593199,2187.0636359319906
50cm_10Grad.pickle,Box,50,19,50000,50191.241159813915,191.24115981391515
50cm_10Grad.pickle,Box,50,19,60000,57647.05925133122,-2352.940748668778
50cm_5Grad.pickle,Box,50,0,40000,42182.77096148452,2182.7709614845226
50cm_5Grad.pickle,Box,50,0,50000,49433.023963794985,-566.9760362050147
50cm_5Grad.pickle,Box,50,0,60000,56531.172005076216,-3468.827994923784
50cm_5Grad.pickle,Box,50,1,40000,42172.61198121498,2172.6119812149773
50cm_5Grad.pickle,Box,50,1,50000,49415.77681144071,-584.2231885592919
50cm_5Grad.pickle,Box,50,1,60000,56438.92452831636,-3561.075471683638
50cm_5Grad.pickle,Box,50,2,40000,42241.93117517411,2241.9311751741116
50cm_5Grad.pickle,Box,50,2,50000,49386.043033650065,-613.9569663499351
50cm_5Grad.pickle,Box,50,2,60000,56403.15592219601,-3596.8440778039876
50cm_5Grad.pickle,Box,50,3,40000,42188.51693940995,2188.5169394099503
50cm_5Grad.pickle,Box,50,3,50000,49360.46099666686,-639.5390033331423
50cm_5Grad.pickle,Box,50,3,60000,56454.3973014027,-3545.6026985973003
50cm_5Grad.pickle,Box,50,4,40000,42325.46701823063,2325.467018230629
50cm_5Grad.pickle,Box,50,4,50000,49374.49738753339,-625.502612466611
50cm_5Grad.pickle,Box,50,4,60000,56403.08388159939,-3596.916118400608
50cm_5Grad.pickle,Box,50,5,40000,42327.6453586156,2327.6453586155985
50cm_5Grad.pickle,Box,50,5,50000,49376.11780103277,-623.8821989672288
50cm_5Grad.pickle,Box,50,5,60000,56439.53550652639,-3560.4644934736134
50cm_5Grad.pickle,Box,50,6,40000,42344.37315501419,2344.3731550141893
50cm_5Grad.pickle,Box,50,6,50000,49421.373529789074,-578.6264702109256
50cm_5Grad.pickle,Box,50,6,60000,56422.78520404583,-3577.214795954169
50cm_5Grad.pickle,Box,50,7,40000,42385.28209599747,2385.2820959974706
50cm_5Grad.pickle,Box,50,7,50000,49430.03857514999,-569.9614248500075
50cm_5Grad.pickle,Box,50,7,60000,56464.882681866664,-3535.117318133336
50cm_5Grad.pickle,Box,50,8,40000,42336.20571499433,2336.2057149943284
50cm_5Grad.pickle,Box,50,8,50000,49389.12271320687,-610.877286793133
50cm_5Grad.pickle,Box,50,8,60000,56446.238546189066,-3553.7614538109337
50cm_5Grad.pickle,Box,50,9,40000,42338.744154932894,2338.744154932894
50cm_5Grad.pickle,Box,50,9,50000,49375.40566088279,-624.5943391172113
50cm_5Grad.pickle,Box,50,9,60000,56359.21570457045,-3640.7842954295484
50cm_5Grad.pickle,Box,50,10,40000,42410.854995560105,2410.8549955601047
50cm_5Grad.pickle,Box,50,10,50000,49426.84586716693,-573.1541328330713
50cm_5Grad.pickle,Box,50,10,60000,56454.02856253873,-3545.9714374612668
50cm_5Grad.pickle,Box,50,11,40000,42470.28392502295,2470.2839250229517
50cm_5Grad.pickle,Box,50,11,50000,49416.24918649348,-583.7508135065218
50cm_5Grad.pickle,Box,50,11,60000,56472.83994524589,-3527.1600547541093
50cm_5Grad.pickle,Box,50,12,40000,42397.78249946233,2397.7824994623297
50cm_5Grad.pickle,Box,50,12,50000,49359.97696797974,-640.0230320202609
50cm_5Grad.pickle,Box,50,12,60000,56415.04415630879,-3584.955843691212
50cm_5Grad.pickle,Box,50,13,40000,42364.976720857136,2364.9767208571357
50cm_5Grad.pickle,Box,50,13,50000,49386.646500847404,-613.3534991525958
50cm_5Grad.pickle,Box,50,13,60000,56438.68536537682,-3561.3146346231806
50cm_5Grad.pickle,Box,50,14,40000,42395.58780930433,2395.5878093043284
50cm_5Grad.pickle,Box,50,14,50000,49399.179252844755,-600.820747155245
50cm_5Grad.pickle,Box,50,14,60000,56406.62292631697,-3593.3770736830265
50cm_5Grad.pickle,Box,50,15,40000,42297.47681562543,2297.4768156254286
50cm_5Grad.pickle,Box,50,15,50000,49353.89885833472,-646.1011416652764
50cm_5Grad.pickle,Box,50,15,60000,56426.60850632026,-3573.3914936797373
50cm_5Grad.pickle,Box,50,16,40000,42394.87489453741,2394.87489453741
50cm_5Grad.pickle,Box,50,16,50000,49418.854174439606,-581.1458255603939
50cm_5Grad.pickle,Box,50,16,60000,56408.920364309015,-3591.079635690985
50cm_5Grad.pickle,Box,50,17,40000,42300.58669592176,2300.58669592176
50cm_5Grad.pickle,Box,50,17,50000,49413.25332237807,-586.7466776219298
50cm_5Grad.pickle,Box,50,17,60000,56488.40859074557,-3511.5914092544335
50cm_5Grad.pickle,Box,50,18,40000,42409.737446796484,2409.7374467964837
50cm_5Grad.pickle,Box,50,18,50000,49507.45985894737,-492.54014105263195
50cm_5Grad.pickle,Box,50,18,60000,56496.65483196452,-3503.3451680354774
50cm_5Grad.pickle,Box,50,19,40000,42267.46445658798,2267.464456587979
50cm_5Grad.pickle,Box,50,19,50000,49336.34199376041,-663.6580062395878
50cm_5Grad.pickle,Box,50,19,60000,56374.36174004533,-3625.6382599546705
75cm_-10Grad.pickle,Box,75,0,40000,42011.86261192266,2011.862611922661
75cm_-10Grad.pickle,Box,75,0,50000,50351.35194387488,351.3519438748772
75cm_-10Grad.pickle,Box,75,0,60000,58409.4159900038,-1590.5840099962006
75cm_-10Grad.pickle,Box,75,1,40000,42030.599729684785,2030.5997296847854
75cm_-10Grad.pickle,Box,75,1,50000,50379.483154576366,379.48315457636636
75cm_-10Grad.pickle,Box,75,1,60000,58397.62045280231,-1602.3795471976919
75cm_-10Grad.pickle,Box,75,2,40000,41946.56023755334,1946.5602375533417
75cm_-10Grad.pickle,Box,75,2,50000,50278.3128112667,278.3128112666964
75cm_-10Grad.pickle,Box,75,2,60000,58433.309712362636,-1566.6902876373642
75cm_-10Grad.pickle,Box,75,3,40000,42022.8564822676,2022.856482267598
75cm_-10Grad.pickle,Box,75,3,50000,50453.52246505841,453.5224650584132
75cm_-10Grad.pickle,Box,75,3,60000,58437.53495479765,-1562.4650452023488
75cm_-10Grad.pickle,Box,75,4,40000,41988.47831751489,1988.4783175148914
75cm_-10Grad.pickle,Box,75,4,50000,50452.049873756165,452.04987375616474
75cm_-10Grad.pickle,Box,75,4,60000,58487.904950605,-1512.0950493950004
75cm_-10Grad.pickle,Box,75,5,40000,42079.20318657129,2079.2031865712925
75cm_-10Grad.pickle,Box,75,5,50000,50542.66413292122,542.6641329212216
75cm_-10Grad.pickle,Box,75,5,60000,58455.73302973376,-1544.2669702662388
75cm_-10Grad.pickle,Box,75,6,40000,42061.50678441196,2061.506784411962
75cm_-10Grad.pickle,Box,75,6,50000,50476.97798743619,476.97798743619205
75cm_-10Grad.pickle,Box,75,6,60000,58401.16944437991,-1598.8305556200867
75cm_-10Grad.pickle,Box,75,7,40000,42015.4824233753,2015.4824233753025
75cm_-10Grad.pickle,Box,75,7,50000,50374.71051146253,374.7105114625301
75cm_-10Grad.pickle,Box,75,7,60000,58435.13918834972,-1564.86081165028
75cm_-10Grad.pickle,Box,75,8,40000,42036.17946832094,2036.1794683209373
75cm_-10Grad.pickle,Box,75,8,50000,50387.86165771278,387.8616577127832
75cm_-10Grad.pickle,Box,75,8,60000,58383.91374925099,-1616.0862507490092
75cm_-10Grad.pickle,Box,75,9,40000,42002.4166399365,2002.4166399364985
75cm_-10Grad.pickle,Box,75,9,50000,50368.93224244197,368.93224244197336
75cm_-10Grad.pickle,Box,75,9,60000,58427.50273368474,-1572.4972663152585
75cm_-10Grad.pickle,Box,75,10,40000,42038.75307302221,2038.7530730222134
75cm_-10Grad.pickle,Box,75,10,50000,50330.422716667046,330.4227166670462
75cm_-10Grad.pickle,Box,75,10,60000,58406.18792138596,-1593.8120786140425
75cm_-10Grad.pickle,Box,75,11,40000,42087.87945596861,2087.8794559686066
75cm_-10Grad.pickle,Box,75,11,50000,50391.17653197296,391.1765319729602
75cm_-10Grad.pickle,Box,75,11,60000,58398.088658104345,-1601.911341895655
75cm_-10Grad.pickle,Box,75,12,40000,41994.46736198799,1994.4673619879904
75cm_-10Grad.pickle,Box,75,12,50000,50276.18818607539,276.1881860753929
75cm_-10Grad.pickle,Box,75,12,60000,58397.91939682751,-1602.0806031724933
75cm_-10Grad.pickle,Box,75,13,40000,42057.43785856367,2057.437858563673
75cm_-10Grad.pickle,Box,75,13,50000,50415.11436403721,415.1143640372102
75cm_-10Grad.pickle,Box,75,13,60000,58452.78822742988,-1547.2117725701173
75cm_-10Grad.pickle,Box,75,14,40000,42052.79526914842,2052.795269148417
75cm_-10Grad.pickle,Box,75,14,50000,50382.72769891801,382.72769891801
75cm_-10Grad.pickle,Box,75,14,60000,58391.39601659865,-1608.60398340135
75cm_-10Grad.pickle,Box,75,15,40000,41989.94782627724,1989.947826277239
75cm_-10Grad.pickle,Box,75,15,50000,50324.96120828626,324.9612082862586
75cm_-10Grad.pickle,Box,75,15,60000,58362.641264899765,-1637.3587351002352
75cm_-10Grad.pickle,Box,75,16,40000,42062.07847807839,2062.078478078387
75cm_-10Grad.pickle,Box,75,16,50000,50438.32041488839,438.32041488838877
75cm_-10Grad.pickle,Box,75,16,60000,58402.115252144955,-1597.8847478550451
75cm_-10Grad.pickle,Box,75,17,40000,42075.526255110984,2075.5262551109845
75cm_-10Grad.pickle,Box,75,17,50000,50373.414387555,373.41438755499985
75cm_-10Grad.pickle,Box,75,17,60000,58369.730569488616,-1630.2694305113837
75cm_-10Grad.pickle,Box,75,18,40000,42017.275500922646,2017.2755009226457
75cm_-10Grad.pickle,Box,75,18,50000,50345.573037942646,345.5730379426459
75cm_-10Grad.pickle,Box,75,18,60000,58421.79553044067,-1578.2044695593286
75cm_-10Grad.pickle,Box,75,19,40000,42127.34450450913,2127.3445045091285
75cm_-10Grad.pickle,Box,75,19,50000,50465.597457933385,465.59745793338516
75cm_-10Grad.pickle,Box,75,19,60000,58340.146864654685,-1659.8531353453145
75cm_-5Grad.pickle,Box,75,0,40000,41884.781872236235,1884.7818722362354
75cm_-5Grad.pickle,Box,75,0,50000,49161.93637939489,-838.0636206051131
75cm_-5Grad.pickle,Box,75,0,60000,57877.990183919275,-2122.0098160807247
75cm_-5Grad.pickle,Box,75,1,40000,41744.871037715595,1744.8710377155949
75cm_-5Grad.pickle,Box,75,1,50000,49057.02210650436,-942.9778934956412
75cm_-5Grad.pickle,Box,75,1,60000,57994.21961713415,-2005.7803828658507
75cm_-5Grad.pickle,Box,75,2,40000,41843.376625011566,1843.376625011566
75cm_-5Grad.pickle,Box,75,2,50000,49145.06736131266,-854.9326386873436
75cm_-5Grad.pickle,Box,75,2,60000,57974.47779195267,-2025.5222080473322
75cm_-5Grad.pickle,Box,75,3,40000,41922.17779301759,1922.1777930175886
75cm_-5Grad.pickle,Box,75,3,50000,49186.29765805546,-813.7023419445395
75cm_-5Grad.pickle,Box,75,3,60000,57945.21404487041,-2054.7859551295915
75cm_-5Grad.pickle,Box,75,4,40000,41991.402586699915,1991.4025866999145
75cm_-5Grad.pickle,Box,75,4,50000,49294.89794671598,-705.1020532840193
75cm_-5Grad.pickle,Box,75,4,60000,57928.51295398012,-2071.48704601988
75cm_-5Grad.pickle,Box,75,5,40000,42039.74285300841,2039.742853008407
75cm_-5Grad.pickle,Box,75,5,50000,49336.5667433021,-663.4332566978992
75cm_-5Grad.pickle,Box,75,5,60000,57931.006530817984,-2068.9934691820163
