object,distance_cm,angle_deg,mic,trial,filename,band_center_hz,roi_start,roi_end,roi_length,snr_db_preprocessed,snr_db_denoised,snr_improvement_db,reference_roi_noise_power_mean_pre,reference_roi_noise_power_mean_denoised,denoised_roi_power_mean,denoised_estimated_signal_power
Box,25,-10.0,Mic2,23,25cm_-10Grad.pickle,60000,2915,3545,630,18.084491136163564,12.58238857519384,-5.502102560969725,93.8346301193543,100.64569568310947,1924.6844599106844,1824.038764227575
Box,25,-10.0,Mic2,24,25cm_-10Grad.pickle,40000,2915,3545,630,14.51250103663382,14.343850947525688,-0.16865008910813195,702.735710505975,655.3901889623666,18474.460051583377,17819.06986262101
Box,25,-10.0,Mic2,24,25cm_-10Grad.pickle,50000,2915,3545,630,22.94344370839188,10.613037921268715,-12.330405787123164,75.37211235445429,77.41756060700557,968.9625732892034,891.5450126821978
Box,25,-10.0,Mic2,24,25cm_-10Grad.pickle,60000,2915,3545,630,17.995860474256666,12.434411641548673,-5.561448832707994,93.8346301193543,100.64569568310947,1863.5809809780465,1762.9352852949369
Box,25,-10.0,Mic2,25,25cm_-10Grad.pickle,40000,2915,3545,630,14.43819469185758,14.2855466938536,-0.15264799800397988,702.735710505975,655.3901889623666,18236.836759452053,17581.446570489687
Box,25,-10.0,Mic2,25,25cm_-10Grad.pickle,50000,2915,3545,630,22.845357201855045,10.159889486950068,-12.685467714904977,75.37211235445429,77.41756060700557,880.6263115699529,803.2087509629473
Box,25,-10.0,Mic2,25,25cm_-10Grad.pickle,60000,2915,3545,630,17.855170393222657,12.267943410252089,-5.587226982970568,93.8346301193543,100.64569568310947,1797.2850918994316,1696.639396216322
Box,25,-10.0,Mic2,26,25cm_-10Grad.pickle,40000,2915,3545,630,14.66046708998424,14.50668597434968,-0.1537811156345601,702.735710505975,655.3901889623666,19155.254082611435,18499.863893649068
Box,25,-10.0,Mic2,26,25cm_-10Grad.pickle,50000,2915,3545,630,23.08984018849379,10.565518345135166,-12.524321843358623,75.37211235445429,77.41756060700557,959.2606528379723,881.8430922309667
Box,25,-10.0,Mic2,26,25cm_-10Grad.pickle,60000,2915,3545,630,18.160787433950404,12.677348461875248,-5.483438972075156,93.8346301193543,100.64569568310947,1965.00687961126,1864.3611839281507
Box,25,-10.0,Mic2,27,25cm_-10Grad.pickle,40000,2915,3545,630,14.699805224332064,14.544128899512705,-0.15567632481935867,702.735710505975,655.3901889623666,19315.441161990726,18660.05097302836
Box,25,-10.0,Mic2,27,25cm_-10Grad.pickle,50000,2915,3545,630,23.124720416317743,10.746746683849747,-12.377973732467996,75.37211235445429,77.41756060700557,996.8379935418902,919.4204329348846
Box,25,-10.0,Mic2,27,25cm_-10Grad.pickle,60000,2915,3545,630,18.162859610014323,12.478355346459072,-5.684504263555251,93.8346301193543,100.64569568310947,1881.5096383050445,1780.8639426219352
Box,25,-10.0,Mic2,28,25cm_-10Grad.pickle,40000,2915,3545,630,14.784733485831662,14.625903029707795,-0.1588304561238676,702.735710505975,655.3901889623666,19670.123505966443,19014.733317004077
Box,25,-10.0,Mic2,28,25cm_-10Grad.pickle,50000,2915,3545,630,23.13105606951618,10.697057522379541,-12.433998547136639,75.37211235445429,77.41756060700557,986.378529807727,908.9609692007214
Box,25,-10.0,Mic2,28,25cm_-10Grad.pickle,60000,2915,3545,630,17.97248870826281,11.657304502484243,-6.315184205778566,93.8346301193543,100.64569568310947,1574.7413177810006,1474.095622097891
Box,25,-10.0,Mic2,29,25cm_-10Grad.pickle,40000,2915,3545,630,15.244730890983185,15.072508167564276,-0.17222272341890843,702.735710505975,655.3901889623666,21729.573460178377,21074.18327121601
Box,25,-10.0,Mic2,29,25cm_-10Grad.pickle,50000,2915,3545,630,23.606117118086743,11.970282696002597,-11.635834422084146,75.37211235445429,77.41756060700557,1296.0360197938799,1218.6184591868744
Box,25,-10.0,Mic2,29,25cm_-10Grad.pickle,60000,2915,3545,630,18.47527619170848,11.948048385293667,-6.527227806414814,93.8346301193543,100.64569568310947,1676.8047627601372,1576.1590670770279
Box,25,-10.0,Mic2,30,25cm_-10Grad.pickle,40000,2915,3545,630,14.696234834916716,14.547448484412204,-0.14878635050451194,702.735710505975,655.3901889623666,19329.70966084248,18674.319471880113
Box,25,-10.0,Mic2,30,25cm_-10Grad.pickle,50000,2915,3545,630,23.087771154078407,10.614249134413543,-12.473522019664864,75.37211235445429,77.41756060700557,969.2112528553843,891.7936922483786
Box,25,-10.0,Mic2,30,25cm_-10Grad.pickle,60000,2915,3545,630,18.04347950276609,12.173390994997726,-5.870088507768363,93.8346301193543,100.64569568310947,1760.745910007259,1660.1002143241494
Box,25,-10.0,Mic2,31,25cm_-10Grad.pickle,40000,2915,3545,630,14.8169564136005,14.658970446195497,-0.15798596740500415,702.735710505975,655.3901889623666,19815.455292666742,19160.065103704375
Box,25,-10.0,Mic2,31,25cm_-10Grad.pickle,50000,2915,3545,630,23.20272378623333,11.00675394627972,-12.195969839953612,75.37211235445429,77.41756060700557,1053.5637817974807,976.1462211904751
Box,25,-10.0,Mic2,31,25cm_-10Grad.pickle,60000,2915,3545,630,18.1333810748592,12.078582863658138,-6.054798211201064,93.8346301193543,100.64569568310947,1724.8980035016966,1624.2523078185873
Box,25,-10.0,Mic2,32,25cm_-10Grad.pickle,40000,2915,3545,630,14.353039053482725,14.187963334284346,-0.16507571919837893,702.735710505975,655.3901889623666,17846.197374350417,17190.80718538805
Box,25,-10.0,Mic2,32,25cm_-10Grad.pickle,50000,2915,3545,630,22.81559198652767,10.478088194076031,-12.33750379245164,75.37211235445429,77.41756060700557,941.6852996615163,864.2677390545107
Box,25,-10.0,Mic2,32,25cm_-10Grad.pickle,60000,2915,3545,630,17.931066875979575,12.60594079377852,-5.325126082201054,93.8346301193543,100.64569568310947,1934.6032732811404,1833.957577598031
Box,25,-10.0,Mic2,33,25cm_-10Grad.pickle,40000,2915,3545,630,14.909316975107204,14.752014363308517,-0.15730261179868776,702.735710505975,655.3901889623666,20230.372223246715,19574.98203428435
Box,25,-10.0,Mic2,33,25cm_-10Grad.pickle,50000,2915,3545,630,23.313249172409016,11.07553529125237,-12.237713881156646,75.37211235445429,77.41756060700557,1069.146558095112,991.7289974881063
Box,25,-10.0,Mic2,33,25cm_-10Grad.pickle,60000,2915,3545,630,18.29826403737268,12.46460229619062,-5.833661741182059,93.8346301193543,100.64569568310947,1875.878995354327,1775.2332996712175
Box,25,-10.0,Mic2,34,25cm_-10Grad.pickle,40000,2915,3545,630,14.746390440416429,14.56685537757599,-0.1795350628404382,702.735710505975,655.3901889623666,19413.344493831162,18757.954304868796
Box,25,-10.0,Mic2,34,25cm_-10Grad.pickle,50000,2915,3545,630,23.176151562127817,11.443160748705195,-11.732990813422623,75.37211235445429,77.41756060700557,1156.7508142751108,1079.3332536681053
Box,25,-10.0,Mic2,34,25cm_-10Grad.pickle,60000,2915,3545,630,18.20694359466481,12.331095606036016,-5.875847988628795,93.8346301193543,100.64569568310947,1822.1367361113325,1721.4910404282232
Box,25,-10.0,Mic2,35,25cm_-10Grad.pickle,40000,2915,3545,630,14.736352737249383,14.578421914761648,-0.15793082248773516,702.735710505975,655.3901889623666,19463.369019100388,18807.97883013802
Box,25,-10.0,Mic2,35,25cm_-10Grad.pickle,50000,2915,3545,630,23.16904048092743,11.161895597316768,-12.00714488361066,75.37211235445429,77.41756060700557,1089.0646643159102,1011.6471037089046
Box,25,-10.0,Mic2,35,25cm_-10Grad.pickle,60000,2915,3545,630,18.186204724323368,12.429226999289229,-5.7569777250341385,93.8346301193543,100.64569568310947,1861.47763048279,1760.8319347996803
Box,25,-10.0,Mic2,36,25cm_-10Grad.pickle,40000,2915,3545,630,14.193374918106109,14.01983020265745,-0.17354471544865824,702.735710505975,655.3901889623666,17193.388988692685,16537.998799730318
Box,25,-10.0,Mic2,36,25cm_-10Grad.pickle,50000,2915,3545,630,22.64050218789549,10.327588600862498,-12.312913587032991,75.37211235445429,77.41756060700557,912.248128853405,834.8305682463994
Box,25,-10.0,Mic2,36,25cm_-10Grad.pickle,60000,2915,3545,630,17.714945755874446,12.247634931838142,-5.4673108240363035,93.8346301193543,100.64569568310947,1789.3697880084287,1688.7240923253194
Box,25,-10.0,Mic2,37,25cm_-10Grad.pickle,40000,2915,3545,630,14.918375990081042,14.760316902326469,-0.1580590877545731,702.735710505975,655.3901889623666,20267.830101967007,19612.43991300464
Box,25,-10.0,Mic2,37,25cm_-10Grad.pickle,50000,2915,3545,630,23.295558024731843,11.151369212355233,-12.14418881237661,75.37211235445429,77.41756060700557,1086.6156136670847,1009.1980530600791
Box,25,-10.0,Mic2,37,25cm_-10Grad.pickle,60000,2915,3545,630,18.196737638408624,12.027248247852466,-6.1694893905561585,93.8346301193543,100.64569568310947,1705.811987010138,1605.1662913270284
Box,25,-10.0,Mic2,38,25cm_-10Grad.pickle,40000,2915,3545,630,15.02688391622273,14.843941445706765,-0.18294247051596457,702.735710505975,655.3901889623666,20649.132038096464,19993.741849134098
Box,25,-10.0,Mic2,38,25cm_-10Grad.pickle,50000,2915,3545,630,23.400659393679117,11.198443932498922,-12.202215461180195,75.37211235445429,77.41756060700557,1097.614170458277,1020.1966098512713
Box,25,-10.0,Mic2,38,25cm_-10Grad.pickle,60000,2915,3545,630,18.34400753797803,12.369248961258927,-5.974758576719102,93.8346301193543,100.64569568310947,1837.3268928740895,1736.6811971909801
Box,25,-10.0,Mic2,39,25cm_-10Grad.pickle,40000,2915,3545,630,14.77727182090378,14.614289608653594,-0.16298221225018494,702.735710505975,655.3901889623666,19619.34434065219,18963.954151689824
Box,25,-10.0,Mic2,39,25cm_-10Grad.pickle,50000,2915,3545,630,23.167908749636,10.190128561423116,-12.977780188212883,75.37211235445429,77.41756060700557,886.238412148878,808.8208515418723
Box,25,-10.0,Mic2,39,25cm_-10Grad.pickle,60000,2915,3545,630,18.19115582363611,12.657848495741055,-5.533307327895054,93.8346301193543,100.64569568310947,1956.654601158304,1856.0089054751948
Box,25,-10.0,Mic2,40,25cm_-10Grad.pickle,40000,2915,3545,630,14.911763864656162,14.753505395416628,-0.15825846923953435,702.735710505975,655.3901889623666,20237.09391527547,19581.703726313102
Box,25,-10.0,Mic2,40,25cm_-10Grad.pickle,50000,2915,3545,630,23.308900669976044,10.593998237058948,-12.714902432917096,75.37211235445429,77.41756060700557,965.0625511882464,887.6449905812408
Box,25,-10.0,Mic2,40,25cm_-10Grad.pickle,60000,2915,3545,630,18.322382159544446,12.647560095177234,-5.674822064367213,93.8346301193543,100.64569568310947,1952.2629352874262,1851.6172396043166
Box,25,-10.0,Mic2,41,25cm_-10Grad.pickle,40000,2915,3545,630,14.979054707522057,14.812368792177926,-0.16668591534413046,702.735710505975,655.3901889623666,20504.307158353367,19848.916969391
Box,25,-10.0,Mic2,41,25cm_-10Grad.pickle,50000,2915,3545,630,23.346946629819627,11.254725829723798,-12.092220800095829,75.37211235445429,77.41756060700557,1110.9213319518876,1033.5037713448821
Box,25,-10.0,Mic2,41,25cm_-10Grad.pickle,60000,2915,3545,630,18.23631454199793,11.989763465135866,-6.246551076862065,93.8346301193543,100.64569568310947,1692.0171102063575,1591.371414523248
Box,25,-10.0,Mic2,42,25cm_-10Grad.pickle,40000,2915,3545,630,15.066078602245693,14.904092138529778,-0.1619864637159143,702.735710505975,655.3901889623666,20927.976105440677,20272.58591647831
Box,25,-10.0,Mic2,42,25cm_-10Grad.pickle,50000,2915,3545,630,23.410667109877664,11.057595780724832,-12.353071329152833,75.37211235445429,77.41756060700557,1065.0584476228103,987.6408870158047
Box,25,-10.0,Mic2,42,25cm_-10Grad.pickle,60000,2915,3545,630,18.265637284494503,11.944352833558636,-6.321284450935867,93.8346301193543,100.64569568310947,1675.4641286800343,1574.818432996925
Box,25,-10.0,Mic2,43,25cm_-10Grad.pickle,40000,2915,3545,630,14.723552878057983,14.555283502291589,-0.16826937576639445,702.735710505975,655.3901889623666,19363.430026438567,18708.0398374762
Box,25,-10.0,Mic2,43,25cm_-10Grad.pickle,50000,2915,3545,630,23.12316849834074,10.617226526128649,-12.50594197221209,75.37211235445429,77.41756060700557,969.8228492809886,892.405288673983
Box,25,-10.0,Mic2,43,25cm_-10Grad.pickle,60000,2915,3545,630,18.130325782144663,12.392838515326204,-5.737487266818459,93.8346301193543,100.64569568310947,1846.7856817879633,1746.139986104854
Box,25,-10.0,Mic2,44,25cm_-10Grad.pickle,40000,2915,3545,630,14.887070515019406,14.72116688399906,-0.16590363102034544,702.735710505975,655.3901889623666,20091.825811795654,19436.435622833287
Box,25,-10.0,Mic2,44,25cm_-10Grad.pickle,50000,2915,3545,630,23.294632361953557,10.940300322249353,-12.354332039704204,75.37211235445429,77.41756060700557,1038.7409632661113,961.3234026591057
Box,25,-10.0,Mic2,44,25cm_-10Grad.pickle,60000,2915,3545,630,18.31219117396875,12.574976567866816,-5.737214606101933,93.8346301193543,100.64569568310947,1921.5740684948876,1820.928372811778
Box,25,-10.0,Mic2,45,25cm_-10Grad.pickle,40000,2915,3545,630,14.74903638348808,14.582350918902627,-0.16668546458545386,702.735710505975,655.3901889623666,19480.392045299308,18825.00185633694
Box,25,-10.0,Mic2,45,25cm_-10Grad.pickle,50000,2915,3545,630,23.16008562845693,10.747488836013481,-12.412596792443448,75.37211235445429,77.41756060700557,996.9951238296908,919.5775632226852
Box,25,-10.0,Mic2,45,25cm_-10Grad.pickle,60000,2915,3545,630,18.185027747473352,12.526329222715685,-5.658698524757668,93.8346301193543,100.64569568310947,1901.2908158955343,1800.645120212425
Box,25,-10.0,Mic2,46,25cm_-10Grad.pickle,40000,2915,3545,630,14.7890055472239,14.629917759894353,-0.15908778732954687,702.735710505975,655.3901889623666,19687.709342944807,19032.31915398244
Box,25,-10.0,Mic2,46,25cm_-10Grad.pickle,50000,2915,3545,630,23.1953886726952,10.841847377009037,-12.353541295686162,75.37211235445429,77.41756060700557,1017.1932807201309,939.7757201131253
Box,25,-10.0,Mic2,46,25cm_-10Grad.pickle,60000,2915,3545,630,18.185562894730676,12.40555090229557,-5.7800119924351065,93.8346301193543,100.64569568310947,1851.904357606727,1751.2586619236176
Box,25,-10.0,Mic2,47,25cm_-10Grad.pickle,40000,2915,3545,630,14.89056606397216,14.72285318089524,-0.1677128830769199,702.735710505975,655.3901889623666,20099.37413819108,19443.983949228714
Box,25,-10.0,Mic2,47,25cm_-10Grad.pickle,50000,2915,3545,630,23.277778613855546,11.375118825943266,-11.90265978791228,75.37211235445429,77.41756060700557,1139.9724287333888,1062.5548681263833
Box,25,-10.0,Mic2,47,25cm_-10Grad.pickle,60000,2915,3545,630,18.194378122393054,12.001833767378844,-6.19254435501421,93.8346301193543,100.64569568310947,1696.4461444826693,1595.80044879956
Box,25,-10.0,Mic2,48,25cm_-10Grad.pickle,40000,2915,3545,630,14.709026980310195,14.544584398359326,-0.16444258195086903,702.735710505975,655.3901889623666,19317.398377151672,18662.008188189306
Box,25,-10.0,Mic2,48,25cm_-10Grad.pickle,50000,2915,3545,630,23.123309894557902,10.573137053543277,-12.550172841014625,75.37211235445429,77.41756060700557,960.8090035892591,883.3914429822535
Box,25,-10.0,Mic2,48,25cm_-10Grad.pickle,60000,2915,3545,630,18.155237252384,12.562312795185765,-5.592924457198237,93.8346301193543,100.64569568310947,1916.2720819282877,1815.6263862451783
Box,25,-10.0,Mic2,49,25cm_-10Grad.pickle,40000,2915,3545,630,14.7032952843834,14.535984404031229,-0.16731088035217034,702.735710505975,655.3901889623666,19280.48002565271,18625.089836690342
Box,25,-10.0,Mic2,49,25cm_-10Grad.pickle,50000,2915,3545,630,23.13194500886921,10.842600291267024,-12.289344717602185,75.37211235445429,77.41756060700557,1017.356218981142,939.9386583741364
Box,25,-10.0,Mic2,49,25cm_-10Grad.pickle,60000,2915,3545,630,18.17609164675573,12.548243582631919,-5.6278480641238104,93.8346301193543,100.64569568310947,1910.3997757068303,1809.7540800237207
Box,25,-10.0,Mic2,50,25cm_-10Grad.pickle,40000,2915,3545,630,14.549658981337078,14.390265370108647,-0.1593936112284311,702.735710505975,655.3901889623666,18665.91934827623,18010.529159313865
Box,25,-10.0,Mic2,50,25cm_-10Grad.pickle,50000,2915,3545,630,22.99251356351636,10.302692896605157,-12.689820666911205,75.37211235445429,77.41756060700557,907.476196733903,830.0586361268973
Box,25,-10.0,Mic2,50,25cm_-10Grad.pickle,60000,2915,3545,630,18.08869773320193,12.73124760044561,-5.35745013275632,93.8346301193543,100.64569568310947,1988.2891489697006,1887.643453286591
Box,25,-10.0,Mic2,51,25cm_-10Grad.pickle,40000,2915,3545,630,14.51384466963508,14.359566516459703,-0.15427815317537785,702.735710505975,655.3901889623666,18539.057719957582,17883.667530995215
Box,25,-10.0,Mic2,51,25cm_-10Grad.pickle,50000,2915,3545,630,22.94300590224097,10.472577435192626,-12.470428467048343,75.37211235445429,77.41756060700557,940.5893265698463,863.1717659628407
Box,25,-10.0,Mic2,51,25cm_-10Grad.pickle,60000,2915,3545,630,17.982938182933086,12.445727462631236,-5.53721072030185,93.8346301193543,100.64569568310947,1868.1804113105534,1767.5347156274438
Box,25,-10.0,Mic2,52,25cm_-10Grad.pickle,40000,2915,3545,630,14.57301294237627,14.412109146092702,-0.1609037962835682,702.735710505975,655.3901889623666,18756.73538020685,18101.345191244483
Box,25,-10.0,Mic2,52,25cm_-10Grad.pickle,50000,2915,3545,630,23.011794298829308,10.749345936013366,-12.262448362815942,75.37211235445429,77.41756060700557,997.3884313073037,919.9708707002981
Box,25,-10.0,Mic2,52,25cm_-10Grad.pickle,60000,2915,3545,630,18.06706619779088,12.497015400829836,-5.570050796961043,93.8346301193543,100.64569568310947,1889.1778248788542,1788.5321291957448
Box,25,-10.0,Mic2,53,25cm_-10Grad.pickle,40000,2915,3545,630,14.438819974119328,14.266236786692037,-0.17258318742729095,702.735710505975,655.3901889623666,18158.838422660465,17503.4482336981
Box,25,-10.0,Mic2,53,25cm_-10Grad.pickle,50000,2915,3545,630,22.87676744922249,10.422759915033131,-12.45400753418936,75.37211235445429,77.41756060700557,930.7445350137252,853.3269744067196
Box,25,-10.0,Mic2,53,25cm_-10Grad.pickle,60000,2915,3545,630,17.94400933210812,12.4641863381982,-5.47982299390992,93.8346301193543,100.64569568310947,1875.7089754371882,1775.0632797540788
Box,25,-10.0,Mic2,54,25cm_-10Grad.pickle,40000,2915,3545,630,14.39366551256306,14.223314778192544,-0.1703507343705173,702.735710505975,655.3901889623666,17986.701114820273,17331.310925857906
Box,25,-10.0,Mic2,54,25cm_-10Grad.pickle,50000,2915,3545,630,22.82605582961335,10.051702753925703,-12.774353075687646,75.37211235445429,77.41756060700557,860.8648064550482,783.4472458480426
Box,25,-10.0,Mic2,54,25cm_-10Grad.pickle,60000,2915,3545,630,17.93627072513933,12.613565687795784,-5.322705037343546,93.8346301193543,100.64569568310947,1937.825974818505,1837.1802791353957
Box,25,-10.0,Mic2,55,25cm_-10Grad.pickle,40000,2915,3545,630,14.573523398009534,14.428269332966563,-0.14525406504297145,702.735710505975,655.3901889623666,18824.216328593186,18168.82613963082
Box,25,-10.0,Mic2,55,25cm_-10Grad.pickle,50000,2915,3545,630,22.98461111050725,9.751438376977529,-13.23317273352972,75.37211235445429,77.41756060700557,808.5285644745047,731.1110038674991
Box,25,-10.0,Mic2,55,25cm_-10Grad.pickle,60000,2915,3545,630,18.01163894614598,12.6037592326455,-5.4078797135004795,93.8346301193543,100.64569568310947,1933.6822655234785,1833.0365698403689
Box,25,-10.0,Mic2,56,25cm_-10Grad.pickle,40000,2915,3545,630,15.18369201802052,14.99814455218868,-0.18554746583184034,702.735710505975,655.3901889623666,21371.79510601464,20716.404917052274
Box,25,-10.0,Mic2,56,25cm_-10Grad.pickle,50000,2915,3545,630,23.563676534476528,12.260392915448806,-11.303283619027722,75.37211235445429,77.41756060700557,1380.220633686061,1302.8030730790556
Box,25,-10.0,Mic2,56,25cm_-10Grad.pickle,60000,2915,3545,630,18.43036883904028,11.80264224408842,-6.627726594951861,93.8346301193543,100.64569568310947,1624.90702106465,1524.2613253815407
Box,25,-10.0,Mic2,57,25cm_-10Grad.pickle,40000,2915,3545,630,14.627894013962434,14.462302498797468,-0.16559151516496584,702.735710505975,655.3901889623666,18967.154320727688,18311.76413176532
Box,25,-10.0,Mic2,57,25cm_-10Grad.pickle,50000,2915,3545,630,23.043634468536823,10.08563213822213,-12.958002330314693,75.37211235445429,77.41756060700557,867.0094826134783,789.5919220064727
Box,25,-10.0,Mic2,57,25cm_-10Grad.pickle,60000,2915,3545,630,18.11932287010664,12.738463446408442,-5.3808594236981975,93.8346301193543,100.64569568310947,1991.4280942928763,1890.782398609767
Box,25,-10.0,Mic2,58,25cm_-10Grad.pickle,40000,2915,3545,630,14.424597565734164,14.272203288418975,-0.15239427731518873,702.735710505975,655.3901889623666,18182.90184719453,17527.511658232164
Box,25,-10.0,Mic2,58,25cm_-10Grad.pickle,50000,2915,3545,630,22.86719192532496,9.822562248661443,-13.044629676663517,75.37211235445429,77.41756060700557,820.6004593758225,743.1828987688169
Box,25,-10.0,Mic2,58,25cm_-10Grad.pickle,60000,2915,3545,630,17.982124389115352,12.761096150181787,-5.221028238933565,93.8346301193543,100.64569568310947,2001.3073859147469,1900.6616902316373
Box,25,-10.0,Mic2,59,25cm_-10Grad.pickle,40000,2915,3545,630,14.763103446778924,14.598831772492336,-0.16427167428658862,702.735710505975,655.3901889623666,19551.96595168652,18896.575762724155
Box,25,-10.0,Mic2,59,25cm_-10Grad.pickle,50000,2915,3545,630,23.185927490387847,10.89307791218538,-12.292849578202468,75.37211235445429,77.41756060700557,1028.3447693700864,950.9272087630808
Box,25,-10.0,Mic2,59,25cm_-10Grad.pickle,60000,2915,3545,630,18.21695298361389,12.567510327534368,-5.649442656079522,93.8346301193543,100.64569568310947,1918.4462808593303,1817.800585176221
Box,25,-10.0,Mic2,60,25cm_-10Grad.pickle,40000,2915,3545,630,14.901901943996643,14.744392681639722,-0.1575092623569212,702.735710505975,655.3901889623666,20196.049096953437,19540.65890799107
Box,25,-10.0,Mic2,60,25cm_-10Grad.pickle,50000,2915,3545,630,23.294421312597283,10.9325624013738,-12.361858911223482,75.37211235445429,77.41756060700557,1037.0296770604252,959.6121164534196
Box,25,-10.0,Mic2,60,25cm_-10Grad.pickle,60000,2915,3545,630,18.25409199975537,12.384793380132994,-5.869298619622377,93.8346301193543,100.64569568310947,1843.5540200358748,1742.9083243527652
Box,25,-10.0,Mic2,61,25cm_-10Grad.pickle,40000,2915,3545,630,14.87682039378365,14.722861509405352,-0.15395888437829797,702.735710505975,655.3901889623666,20099.411426155566,19444.0212371932
Box,25,-10.0,Mic2,61,25cm_-10Grad.pickle,50000,2915,3545,630,23.266763489602475,10.835514824070806,-12.431248665531669,75.37211235445429,77.41756060700557,1015.8239695559053,938.4064089488996
Box,25,-10.0,Mic2,61,25cm_-10Grad.pickle,60000,2915,3545,630,18.219486285479334,12.310529419499145,-5.908956865980189,93.8346301193543,100.64569568310947,1814.0038194422477,1713.3581237591384
Box,25,-10.0,Mic2,62,25cm_-10Grad.pickle,40000,2915,3545,630,14.783165915192075,14.6204315580606,-0.162734357131475,702.735710505975,655.3901889623666,19646.182822992345,18990.79263402998
Box,25,-10.0,Mic2,62,25cm_-10Grad.pickle,50000,2915,3545,630,23.19140213528488,10.787140827424185,-12.404261307860693,75.37211235445429,77.41756060700557,1005.4295038849187,928.0119432779131
Box,25,-10.0,Mic2,62,25cm_-10Grad.pickle,60000,2915,3545,630,18.200131099717023,12.486072103292239,-5.714058996424784,93.8346301193543,100.64569568310947,1884.6767774177108,1784.0310817346012
Box,25,-10.0,Mic2,63,25cm_-10Grad.pickle,40000,2915,3545,630,14.722091142777318,14.558675024978866,-0.16341611779845167,702.735710505975,655.3901889623666,19378.04534508866,18722.655156126293
Box,25,-10.0,Mic2,63,25cm_-10Grad.pickle,50000,2915,3545,630,23.14091837243563,10.696121655011336,-12.444796717424296,75.37211235445429,77.41756060700557,986.182677616101,908.7651170090954
Box,25,-10.0,Mic2,63,25cm_-10Grad.pickle,60000,2915,3545,630,18.177429937915758,12.583731214943848,-5.59369872297191,93.8346301193543,100.64569568310947,1925.2484563819746,1824.602760698865
Box,25,-10.0,Mic2,64,25cm_-10Grad.pickle,40000,2915,3545,630,14.77022614132959,14.605667225178076,-0.16455891615151508,702.735710505975,655.3901889623666,19581.731089708268,18926.3409007459
Box,25,-10.0,Mic2,64,25cm_-10Grad.pickle,50000,2915,3545,630,23.187082901090186,10.948578688431805,-12.23850421265838,75.37211235445429,77.41756060700557,1040.5751511516216,963.157590544616
Box,25,-10.0,Mic2,64,25cm_-10Grad.pickle,60000,2915,3545,630,18.200748375956717,12.479074716309464,-5.721673659647253,93.8346301193543,100.64569568310947,1881.8046468737846,1781.158951190675
Box,25,-10.0,Mic2,65,25cm_-10Grad.pickle,40000,2915,3545,630,14.59369088541114,14.42920976761689,-0.16448111779425112,702.735710505975,655.3901889623666,18828.151088184855,18172.76089922249
Box,25,-10.0,Mic2,65,25cm_-10Grad.pickle,50000,2915,3545,630,23.013546320733127,10.805315500198017,-12.20823082053511,75.37211235445429,77.41756060700557,1009.3212536252009,931.9036930181953
Box,25,-10.0,Mic2,65,25cm_-10Grad.pickle,60000,2915,3545,630,18.019365206424684,12.257760817683582,-5.761604388741102,93.8346301193543,100.64569568310947,1793.311762482636,1692.6660667995266
Box,25,-10.0,Mic2,66,25cm_-10Grad.pickle,40000,2915,3545,630,14.247103705351968,14.079274871816068,-0.16782883353589995,702.735710505975,655.3901889623666,17421.311479719832,16765.921290757466
Box,25,-10.0,Mic2,66,25cm_-10Grad.pickle,50000,2915,3545,630,22.712670833857597,10.448268654116868,-12.26440217974073,75.37211235445429,77.41756060700557,935.7713883665923,858.3538277595867
Box,25,-10.0,Mic2,66,25cm_-10Grad.pickle,60000,2915,3545,630,17.813957405886185,12.392884225773598,-5.421073180112588,93.8346301193543,100.64569568310947,1846.8040603912723,1746.158364708163
Box,25,-10.0,Mic2,67,25cm_-10Grad.pickle,40000,2915,3545,630,14.678063699641,14.520719041869306,-0.15734465777169326,702.735710505975,655.3901889623666,19215.1281385917,18559.737949629332
Box,25,-10.0,Mic2,67,25cm_-10Grad.pickle,50000,2915,3545,630,23.085512128638783,10.81436429853907,-12.271147830099713,75.37211235445429,77.41756060700557,1011.2649577205805,933.8473971135749
Box,25,-10.0,Mic2,67,25cm_-10Grad.pickle,60000,2915,3545,630,18.052308370882635,12.18889218329177,-5.863416187590865,93.8346301193543,100.64569568310947,1766.6818605796175,1666.0361648965081
Box,25,-10.0,Mic2,68,25cm_-10Grad.pickle,40000,2915,3545,630,14.559652190910066,14.396485776656075,-0.16316641425399148,702.735710505975,655.3901889623666,18691.73433991942,18036.344150957055
Box,25,-10.0,Mic2,68,25cm_-10Grad.pickle,50000,2915,3545,630,22.96784202985522,10.548387463721308,-12.419454566133911,75.37211235445429,77.41756060700557,955.7890466626586,878.371486055653
Box,25,-10.0,Mic2,68,25cm_-10Grad.pickle,60000,2915,3545,630,17.958811395999863,12.221009490064416,-5.737801905935447,93.8346301193543,100.64569568310947,1779.0483402566274,1678.402644573518
Box,25,-10.0,Mic2,69,25cm_-10Grad.pickle,40000,2915,3545,630,14.81522448773937,14.651240842793616,-0.16398364494575368,702.735710505975,655.3901889623666,19781.384404298544,19125.994215336177
Box,25,-10.0,Mic2,69,25cm_-10Grad.pickle,50000,2915,3545,630,23.228282771745043,10.598788306478674,-12.629494465266369,75.37211235445429,77.41756060700557,966.0421231099969,888.6245625029912
Box,25,-10.0,Mic2,69,25cm_-10Grad.pickle,60000,2915,3545,630,18.28370001325921,12.784936004910325,-5.498764008348886,93.8346301193543,100.64569568310947,2011.7694325720238,1911.1237368889142
