band_center_hz,snr_gain_db_mean,snr_gain_db_median,snr_gain_db_std
40000.0,3.6551614721993286,3.934095344137072,1.5319382909272194
50000.0,11.941111073652594,10.370201577039916,3.8719920450443555
60000.0,10.368825608957525,10.691246857019642,2.7073335178417657
