target_band_hz,cfg_id,order,bw_hz,roi_rms_mean,roi_rms_std,envelope_peak_mean,envelope_peak_std,envelope_median_mean,envelope_median_std,envelope_peak_prominence_ratio_mean,envelope_peak_prominence_ratio_std,envelope_peak_to_second_ratio_mean,envelope_peak_to_second_ratio_std,peak_count_over_35pct_mean,peak_count_over_35pct_std,false_peak_penalty_mean,false_peak_penalty_std,detectability_score_mean,detectability_score_std,peak_index_mean,peak_index_std,peak_time_us_mean,peak_time_us_std,target_energy_mean,target_energy_std,off_energy_mean,off_energy_std,main_off_ratio_mean,main_off_ratio_std,main_off_ratio_db_mean,main_off_ratio_db_std,main_peak_power_mean,main_peak_power_std,secondary_peak_power_mean,secondary_peak_power_std,main_secondary_peak_ratio_mean,main_secondary_peak_ratio_std,main_secondary_peak_ratio_db_mean,main_secondary_peak_ratio_db_std,dominant_freq_hz_mean,dominant_freq_hz_std,dominant_freq_error_hz_mean,dominant_freq_error_hz_std,energy_40k_mean,energy_40k_std,energy_50k_mean,energy_50k_std,energy_60k_mean,energy_60k_std,n_samples
50000.0,iir_o7_bw6000,7,6000.0,16.47783902151931,19.441513311343623,33.08936600515424,38.639367330765204,22.911179631008874,28.024587786656188,1.5222231256279928,0.2876874027983168,101253541101.75632,1015640968955.6213,23.576666666666668,24.66980209568532,22.576666666666668,24.66980209568532,-2.058247692486175,2.6265242664469253,231.5008,104.07061428854163,115.7504,52.03530714427082,33466706.25336217,78806452.24609941,95717.21978874796,239997.22856710973,773.7528094286972,1114.2348931481285,26.16753011573737,5.078309522527503,33466706.25336217,78806452.24609941,87639.7727911932,231054.6848899974,1033.9643974610476,1458.2504275869862,54.1635914252325,10.929962857171915,50793.6507936508,0.0,793.6507936507987,0.0,85900.87975078162,231410.85982388127,33466706.25336217,78806452.24609941,9816.34003796634,19627.758294098177,7500
50000.0,iir_o4_bw4000,4,4000.0,15.986338793207622,18.98671564254226,32.61622342552564,38.50051615157569,21.586493506716867,26.2448381447776,1.564789917567872,0.23254284148831203,723504209.1009715,62657302352.15892,23.118133333333333,24.435467189922825,22.118133333333333,24.435467189922825,-2.0620466253522327,2.48519972928583,223.19773333333333,72.03538469216777,111.59886666666667,36.017692346083884,32522247.925609767,76085961.17261614,6355.534867265871,14455.647224198834,8355.174033246802,8870.001093517527,37.14525769350095,4.425946568005821,32522247.925609767,76085961.17261614,5672.025265318861,13227.428180666855,10976.359897402623,12689.584126256681,76.1133294420502,9.423773157208432,50793.6507936508,0.0,793.6507936507987,0.0,5416.117213728259,13249.927627685736,32522247.925609767,76085961.17261614,939.4176535376125,2145.506860731195,7500
50000.0,iir_o5_bw6500,5,6500.0,16.70909845167741,19.648244315761257,34.2860297154809,39.745715611124865,24.118142979952673,29.25649437277097,1.4712000575439792,0.2893463444148441,776217985.4308641,67222449328.43807,23.115466666666666,21.275139286401323,22.115466666666666,21.275139286401323,-2.1041523154998893,2.1381028158764432,237.95026666666666,128.38488754720711,118.97513333333333,64.19244377360356,33442930.898452323,78761168.03005074,528507.2173966084,1089790.3716853496,240.34721886178502,581.0823964915596,18.925233155162612,5.756064725269485,33442930.898452323,78761168.03005074,449209.39443806576,970427.6331863342,336.0338794490165,830.8892294122818,40.05694026819282,11.964361236738709,50793.6507936508,0.0,793.6507936507987,0.0,443418.82166551455,970960.4435597148,33442930.898452323,78761168.03005074,85088.3957310938,169545.2088908033,7500
50000.0,iir_o6_bw6000,6,6000.0,16.488699249667977,19.450599799024825,33.03392751582584,38.55528157734291,23.051443744854566,28.142915714302248,1.5044371420249931,0.2786144694312465,102379747643.51047,1024347695133.8131,24.277733333333334,25.323601024171115,23.277733333333334,25.323601024171115,-2.1294803835395655,2.691845906324008,232.85973333333334,107.74408520648299,116.42986666666667,53.872042603241496,33459735.70515456,78790995.55583689,119388.57317692548,277341.40567099844,673.0787008670006,1187.4297720462191,25.22331160334854,5.13399498018228,33459735.70515456,78790995.55583689,106854.988684099,261933.47475279766,861.4366593558236,1399.6220877132805,52.31799891957726,10.760768880560828,50793.6507936508,0.0,793.6507936507987,0.0,104397.13751319212,262334.35738949716,33459735.70515456,78790995.55583689,14991.435663733339,30354.31864586093,7500
50000.0,iir_o4_bw5500,4,5500.0,16.40513620408991,19.3706442720557,32.95973720061905,38.56310704000648,22.57834000757838,27.504092144901612,1.5222873677170528,0.27056940244351557,26093341771.479015,511330447581.05273,24.1488,24.336864279423164,23.1488,24.336864279423164,-2.1509079142192467,2.513686287771147,228.61026666666666,104.82082440348411,114.30513333333333,52.410412201742055,33352485.861266248,78489245.6078165,98240.70175865453,210882.67945432646,793.4157653508114,1326.7681861210317,25.977899375847297,5.152647948397476,33352485.861266248,78489245.6078165,82046.34310574597,183762.22045786906,1062.8914879181727,1859.0207091323593,54.24984738427769,10.593207278128322,50793.6507936508,0.0,793.6507936507987,0.0,77593.99166442391,183523.03023969452,33352485.861266248,78489245.6078165,20646.710094230613,41542.53528109093,7500
50000.0,iir_o2_bw4500,2,4500.0,15.903912821773384,18.84368043287157,32.750556264682814,38.47472354088293,22.00262997911243,26.62354746224892,1.5339185518579295,0.2533887093794041,1.1315118576866297,0.3931997481285462,23.858533333333334,21.55269951451724,22.858533333333334,21.55269951451724,-2.168181595934226,2.1686994664729613,229.50133333333332,107.98374289703466,114.75066666666666,53.99187144851733,31611509.957667187,73840736.95711254,314012.37904648256,674855.9273222864,148.02853283198408,145.2823023851468,19.92681332963622,4.319358958662987,31611509.957667187,73840736.95711254,236580.60226629185,514480.79718571587,206.09034439559497,220.15541208358076,42.38394212174967,8.902846702043371,50793.6507936508,0.0,793.6507936507987,0.0,224920.43625607158,512714.25249946205,31611509.957667187,73840736.95711254,89091.94279041098,192328.89772329526,7500
50000.0,iir_o5_bw6000,5,6000.0,16.507567288194377,19.465963938557444,33.08666974289168,38.57370423178632,23.232829013850182,28.287143924187937,1.48770553683334,0.2718121926076802,107104869207.93372,1045993804750.6597,24.7392,24.396013446659925,23.7392,24.396013446659925,-2.1731241730374036,2.611976126541041,232.982,113.42125429914024,116.491,56.71062714957012,33442813.48556361,78748322.00771618,171105.54073041014,368979.54941577464,542.1502528532328,1292.7487178244323,23.7330546203443,5.355701570743094,33442813.48556361,78748322.00771618,147599.34336412753,334946.38738642796,721.7824913005899,1666.1318267759386,49.57346412427948,11.100379847923424,50793.6507936508,0.0,793.6507936507987,0.0,143690.85214211175,335233.204016086,33442813.48556361,78748322.00771618,27414.688588298384,55224.756508514285,7500
50000.0,iir_o8_bw6500,8,6500.0,16.62968837192606,19.58551800374478,33.35700671340172,38.76877959144145,23.96112892913565,29.13328293194891,1.4507509234891287,0.2742420669601729,142895864023.0033,1235153308213.6306,24.860266666666668,23.20497081844703,23.860266666666668,23.20497081844703,-2.1804603809994063,2.5262884405772756,239.62693333333334,121.75531447186404,119.81346666666667,60.87765723593202,33457496.240085185,78779230.81158616,290266.1489799822,635910.1257883986,422.3861672641565,2253.6237975401746,21.467039351457174,5.296535878636999,33457496.240085185,78779230.81158616,263599.71698548633,604924.7875515886,534.594995986197,2893.040071646448,44.62892752509498,11.094094941861504,50793.6507936508,0.0,793.6507936507987,0.0,262311.21554460557,605346.1171884203,33457496.240085185,78779230.81158616,27954.933435376628,56786.66404846046,7500
50000.0,iir_o1_bw2500,1,2500.0,13.061598294580504,15.529940229002777,27.41011994066234,32.1620742730002,18.026624585056275,22.01682918005014,1.6029352287027179,0.3431446473985805,1.0825386902895244,0.09645224866848766,24.21613333333333,18.898196703055373,23.21613333333333,18.898196703055373,-2.1984404129455943,1.9031848285169948,234.74146666666667,101.88812223435328,117.37073333333333,50.94406111717664,21414834.74894274,48832806.78838913,506940.82497293985,1158499.0545129941,55.42897334018839,40.263601348204155,15.947981041548886,4.230274176563519,21414834.74894274,48832806.78838913,388714.1981099845,896999.8221577519,74.15591933378283,55.69544153607472,34.14587999879971,8.810469910429239,50793.6507936508,0.0,793.6507936507987,0.0,377819.15402469214,897603.7069172612,21414834.74894274,48832806.78838913,129121.6709482477,301779.28703544964,7500
50000.0,iir_o3_bw4500,3,4500.0,16.083353779171,19.066531835973358,32.31631828814667,38.07696697011069,21.917036059761404,26.668137660192325,1.5282937206377984,0.242346953797573,6556570316.053052,203425948049.92667,24.52,24.698847565749773,23.52,24.698847565749773,-2.199518608737455,2.5249745897676914,225.11093333333332,87.42302556257908,112.55546666666666,43.71151278128954,32633496.92614842,76467522.08503422,35396.73834034769,75513.18796364575,1812.9353685944332,2932.990231476052,30.048764870097784,4.782270349370547,32633496.92614842,76467522.08503422,28294.64190663563,62344.59117410382,2395.093680287663,3916.6738723140097,62.420572656445806,9.676487400736615,50793.6507936508,0.0,793.6507936507987,0.0,25972.259880961687,61968.73493224969,32633496.92614842,76467522.08503422,9424.478459386,19228.27541005282,7500
