target_band_hz,cfg_id,order,bw_hz,roi_rms_mean,roi_rms_std,envelope_peak_mean,envelope_peak_std,envelope_median_mean,envelope_median_std,envelope_peak_prominence_ratio_mean,envelope_peak_prominence_ratio_std,envelope_peak_to_second_ratio_mean,envelope_peak_to_second_ratio_std,peak_count_over_35pct_mean,peak_count_over_35pct_std,false_peak_penalty_mean,false_peak_penalty_std,detectability_score_mean,detectability_score_std,peak_index_mean,peak_index_std,peak_time_us_mean,peak_time_us_std,target_energy_mean,target_energy_std,off_energy_mean,off_energy_std,main_off_ratio_mean,main_off_ratio_std,main_off_ratio_db_mean,main_off_ratio_db_std,main_peak_power_mean,main_peak_power_std,secondary_peak_power_mean,secondary_peak_power_std,main_secondary_peak_ratio_mean,main_secondary_peak_ratio_std,main_secondary_peak_ratio_db_mean,main_secondary_peak_ratio_db_std,dominant_freq_hz_mean,dominant_freq_hz_std,dominant_freq_error_hz_mean,dominant_freq_error_hz_std,energy_40k_mean,energy_40k_std,energy_50k_mean,energy_50k_std,energy_60k_mean,energy_60k_std,n_samples,pareto_front_size,pareto_selected_by_tiebreak
40000.0,iir_o8_bw4000,8,4000.0,34.949934224708834,45.29310383503147,71.03746401447673,91.96932281295294,47.55194490087414,62.186812895111686,1.507999588213411,0.21014441787590982,4735402467322.274,44756025017041.55,16.843733333333333,18.587853968947332,15.843733333333333,18.587853968947332,-1.325315596015613,2.1286784482627614,257.9841333333333,83.2450734110743,128.99206666666666,41.62253670553715,128433379.50862364,313363593.844995,1935.8211881708996,4021.260767478243,190008.21213961375,556776.2151529437,47.3746267941606,6.611004861382962,128433379.50862364,313363593.844995,1911.557483102229,3968.584179378335,207042.75851463896,680369.6736157133,94.89698565750001,13.325633302833442,41269.84126984127,0.0,1269.8412698412722,0.0,128433379.50862364,313363593.844995,1911.557476009828,3968.584182794973,24.263712161071666,60.19603053048218,7500,20,True
50000.0,iir_o1_bw7000,1,7000.0,20.113126263824906,23.095890807370584,54.18001540538875,62.48028837438267,19.729356744912586,23.17417758612331,2.868944261296842,0.7658617928801574,1.1096412594046117,0.09572407864073945,6.8996,6.542193302893784,5.8996,6.542193302893786,-0.3263638908909816,0.6844815287010156,234.598,97.00663019010683,117.299,48.503315095053416,30426319.34117066,71311859.27954413,16406272.868559988,38375271.82635708,2.4344185397170057,1.7957137494221351,2.2969664771332474,4.35564094137238,30426319.34117066,71311859.27954413,13324474.415976886,31769919.540833026,3.175116435483457,2.562496967761164,6.514991355500206,9.109539825235046,50793.6507936508,0.0,793.6507936507987,0.0,13171437.192783512,31796414.613944482,30426319.34117066,71311859.27954413,3234835.675776475,7763505.278211171,7500,29,True
60000.0,iir_o1_bw7000,1,7000.0,14.697195273708848,18.062898817474597,37.59878221588395,44.827047362311305,17.814626579108747,23.017802128525226,2.249746273529591,0.5029110765603704,1.13809997674532,0.1498403217292087,10.701466666666667,7.730030937798928,9.701466666666667,7.730030937798928,-0.7584884290289181,0.7895301405254773,209.69946666666667,98.97401979271173,104.84973333333333,49.487009896355865,24781884.199292965,61745075.17191151,4414522.911819387,9374592.06357465,8.011802760880325,15.776876269921559,6.055292313946878,4.75092897418077,24781884.199292965,61745075.17191151,3755785.9534911555,8523723.322004873,10.5224198666649,23.39135635523106,14.003763602098804,9.667879279498035,60317.460317460325,0.0,317.4603174603253,0.0,811783.4120019524,1963910.3258310305,3602739.4998174347,8457537.446613569,24781884.199292965,61745075.17191151,7500,13,True
