category,file,distance_cm,angle_deg,mic,run_idx,run_trial_start,run_trial_end,roi_start,roi_end,roi_len,target_band_hz,cfg_id,method,order,bw_hz,energy_halfwidth_hz,roi_rms,envelope_peak,envelope_median,envelope_peak_prominence_ratio,envelope_peak_to_second_ratio,peak_count_over_35pct,false_peak_penalty,detectability_score,peak_index,peak_time_us,target_energy,off_energy,main_off_ratio,main_off_ratio_db,main_peak_power,secondary_peak_power,main_secondary_peak_ratio,main_secondary_peak_ratio_db,dominant_freq_hz,dominant_freq_error_hz,energy_40k,energy_50k,energy_60k
Box,25cm_-10Grad.pickle,25,-10,Mic2,0,0,24,2915,3545,630,50000.0,iir_o2_bw4000,iir,2,4000.0,1500.0,29.81412255282246,65.40518625698446,39.74763055930714,1.6455115773352131,1.000080918009125,18.0,17.0,-1.5810186684144814,226.0,113.0,37202282.19701427,569159.1366232343,65.36358603980565,18.15335870858768,37202282.19701427,419293.31266955705,88.72615201076007,38.96103293777625,50793.6507936508,793.6507936507987,419293.31266955705,37202282.19701427,149865.8239536772
Box,25cm_-10Grad.pickle,25,-10,Mic2,0,0,24,2915,3545,630,60000.0,iir_o2_bw4000,iir,2,4000.0,1500.0,39.75305473368892,85.02096467106034,53.06230335053961,1.6022856020665777,1.0000032067126075,5.0,4.0,-0.28739241169966345,224.0,112.0,95835969.29316163,39636.69017143613,2417.8600402468787,33.83431157770538,95835969.29316163,39167.63907587285,2446.8150635149286,67.77202291028736,60317.460317460325,317.4603174603253,469.0510955632789,39167.63907587285,95835969.29316163
Box,25cm_-10Grad.pickle,25,-10,Mic2,0,0,24,2915,3545,630,40000.0,iir_o2_bw4500,iir,2,4500.0,1500.0,131.72821730515304,269.2673561044026,185.40773325601938,1.4522984094335731,1.0000314888755006,3.0,2.0,-0.11086312220138819,231.0,115.5,723055326.6912129,115575.73180142442,6256.117226525764,37.96304877896467,723055326.6912129,113255.58621790353,6384.279582466297,76.10223795051152,41269.84126984127,1269.8412698412722,723055326.6912129,113255.58621790353,2320.1455835208976
Box,25cm_-10Grad.pickle,25,-10,Mic2,0,0,24,2915,3545,630,50000.0,iir_o2_bw4500,iir,2,4500.0,1500.0,30.51383764661227,71.45158403783341,39.21085768254534,1.8222397636978536,1.0002383293664807,15.0,14.0,-1.2566203926325277,228.0,114.0,37275028.17452181,1403371.434326114,26.561056654556275,14.242453481852479,37275028.17452181,1038616.322112525,35.88912226865946,31.099256740619026,50793.6507936508,793.6507936507987,1038616.322112525,37275028.17452181,364755.11221358884
Box,25cm_-10Grad.pickle,25,-10,Mic2,0,0,24,2915,3545,630,60000.0,iir_o2_bw4500,iir,2,4500.0,1500.0,40.56714073471531,87.9125508299063,53.74502960607538,1.6357336013071422,1.0001754318961378,5.0,4.0,-0.28242380162315933,224.0,112.0,98665513.61258076,72150.71859324179,1367.4917663512024,31.3592472013234,98665513.61258076,70987.01781913216,1389.9092629017132,62.85972898483229,60317.460317460325,317.4603174603253,1163.7007741096268,70987.01781913216,98665513.61258076
Box,25cm_-10Grad.pickle,25,-10,Mic2,0,0,24,2915,3545,630,40000.0,iir_o2_bw5000,iir,2,5000.0,1500.0,133.63910414031773,274.35240010086113,187.58086007982538,1.462582056528094,1.0000283587517282,3.0,2.0,-0.1091783252825903,234.0,117.0,733190650.7747899,260618.76046974244,2813.2688892130336,34.49211243548269,733190650.7747899,255060.4374244058,2874.5761521407694,69.17147636585972,41269.84126984127,1269.8412698412722,733190650.7747899,255060.4374244058,5558.323045336633
Box,25cm_-10Grad.pickle,25,-10,Mic2,0,0,24,2915,3545,630,50000.0,iir_o2_bw5000,iir,2,5000.0,1500.0,31.34431790823509,78.83142911652175,37.796303935629034,2.085691480594971,1.0001407091753372,11.0,10.0,-0.8243849658343935,230.0,115.0,37287156.72555732,3101776.215810778,12.021227236024432,10.79948806653964,37287156.72555732,2329552.449727044,16.00614604317078,24.08573550325655,50793.6507936508,793.6507936507987,2329552.449727044,37287156.72555732,772223.7660837342
Box,25cm_-10Grad.pickle,25,-10,Mic2,0,0,24,2915,3545,630,60000.0,iir_o2_bw5000,iir,2,5000.0,1500.0,41.14096125494356,90.11310005933073,54.34871474330873,1.6580539297927657,1.0001117282330703,4.0,3.0,-0.1791989071314506,224.0,112.0,100518907.15268764,133916.1929593196,750.6105492651122,28.75414663801326,100518907.15268764,131224.47211129635,766.0073272570213,57.68465847808478,60317.460317460325,317.4603174603253,2691.7208480232644,131224.47211129635,100518907.15268764
Box,25cm_-10Grad.pickle,25,-10,Mic2,0,0,24,2915,3545,630,40000.0,iir_o2_bw5500,iir,2,5500.0,1500.0,135.0188879240989,278.0441120295256,189.34651861525856,1.4684405821819944,1.0000173823220466,3.0,2.0,-0.10822559491227698,236.0,118.0,739848237.610064,513375.7812983255,1441.1436311603763,31.587072668041518,739848237.610064,501355.09934341424,1475.6970430319461,63.3799441410099,41269.84126984127,1269.8412698412722,739848237.610064,501355.09934341424,12020.681954911279
Box,25cm_-10Grad.pickle,25,-10,Mic2,0,0,24,2915,3545,630,50000.0,iir_o2_bw5500,iir,2,5500.0,1500.0,32.52331159134316,87.84137342162447,32.361313198532685,2.7143945884620226,1.0002003866106224,5.0,4.0,-0.16144070241859018,232.0,116.0,37277601.07246507,6263173.955649011,5.951870622856146,7.74653482284069,37277601.07246507,4801201.99098922,7.764222613926006,17.801959577638335,50793.6507936508,793.6507936507987,4801201.99098922,37277601.07246507,1461971.96465979
