target_band_hz,cfg_id,order,bw_hz,roi_rms_mean,roi_rms_std,envelope_peak_mean,envelope_peak_std,envelope_median_mean,envelope_median_std,envelope_peak_prominence_ratio_mean,envelope_peak_prominence_ratio_std,envelope_peak_to_second_ratio_mean,envelope_peak_to_second_ratio_std,peak_count_over_35pct_mean,peak_count_over_35pct_std,false_peak_penalty_mean,false_peak_penalty_std,detectability_score_mean,detectability_score_std,peak_index_mean,peak_index_std,peak_time_us_mean,peak_time_us_std,target_energy_mean,target_energy_std,off_energy_mean,off_energy_std,main_off_ratio_mean,main_off_ratio_std,main_off_ratio_db_mean,main_off_ratio_db_std,main_peak_power_mean,main_peak_power_std,secondary_peak_power_mean,secondary_peak_power_std,main_secondary_peak_ratio_mean,main_secondary_peak_ratio_std,main_secondary_peak_ratio_db_mean,main_secondary_peak_ratio_db_std,dominant_freq_hz_mean,dominant_freq_hz_std,dominant_freq_error_hz_mean,dominant_freq_error_hz_std,energy_40k_mean,energy_40k_std,energy_50k_mean,energy_50k_std,energy_60k_mean,energy_60k_std,n_samples
40000.0,iir_o8_bw4000,8,4000.0,53.173030248139995,50.767011212534264,108.33748229414502,102.83567753294187,72.32244332618815,69.91493019544562,1.5203611651273248,0.19950891956667313,7850992203645.985,57565888379203.32,14.391111111111112,13.838763238032195,13.391111111111112,13.838763238032204,-1.0434688084314903,1.8069274964615605,245.6211111111111,70.33259346869696,122.81055555555555,35.16629673434848,212136433.88771614,382293691.83731264,3187.9930958788364,4798.976940375562,214230.2248145248,611517.3383393959,47.68039357970791,5.645218311870836,212136433.88771614,382293691.83731264,3148.0346460205383,4735.650577633449,233715.14494090516,705942.3406946458,95.51088733785058,11.428842383845016,41269.84126984127,0.0,1269.8412698412722,0.0,212136433.88771614,382293691.83731264,3148.0346460205383,4735.650577633449,39.95844985829806,73.6434216652865,4500
40000.0,iir_o7_bw4000,7,4000.0,53.09830724995281,50.68857349865826,108.03310384696466,102.50266975272396,72.32844463885812,69.93081924868328,1.5166816016664477,0.2004388520491851,8300400972967.885,59056913761487.88,14.704666666666666,14.208185235026182,13.704666666666666,14.208185235026178,-1.0687084222465042,1.8562512857684415,245.25688888888888,70.60402249232703,122.62844444444444,35.30201124616352,211663600.84468368,381319301.918067,3174.503051818783,4779.749704077855,223268.72888101303,641415.0616873633,47.7098180058543,5.701537450045226,211663600.84468368,381319301.918067,3134.3585559176036,4716.050796708207,245985.58766721582,748691.9599806687,95.57681031360238,11.561066846184966,41269.84126984127,0.0,1269.8412698412722,0.0,211663600.84468368,381319301.918067,3134.3585559176036,4716.050796708207,40.1444959011792,74.19219238989895,4500
40000.0,iir_o6_bw4000,6,4000.0,52.9941668191577,50.58725428914513,107.58650501340809,102.06115497553103,72.35088792340127,69.95889547019705,1.5106047088840844,0.20103959805885396,8341739778549.086,59077568302374.0,15.12888888888889,14.749303459237026,14.12888888888889,14.749303459237025,-1.1137991289528217,1.9026645068076153,244.7577777777778,70.91785125435125,122.3788888888889,35.458925627175624,210953726.47203937,379942991.922233,3167.7935668053797,4763.517104160225,227539.29920064847,673993.148237274,47.69422863398072,5.720207304701816,210953726.47203937,379942991.922233,3127.3857904841357,4699.634896144933,254901.68133134846,811780.2060363286,95.55337898966498,11.622591590415892,41269.84126984127,0.0,1269.8412698412722,0.0,210953726.47203937,379942991.922233,3127.3857904841357,4699.634896144933,40.40777632124407,74.9657450908346,4500
40000.0,iir_o1_bw7000,1,7000.0,54.7521718747755,51.115780449698455,118.9350560992551,105.6153729731735,71.24328229132928,68.46545791701944,1.7759512692557464,0.37183131077232784,1.1260811774586155,0.13294454226974067,13.858444444444444,12.987220188403416,12.858444444444444,12.987220188403416,-1.1312594485093939,1.319522774248413,217.30377777777778,100.0642711173752,108.65188888888889,50.0321355586876,197154985.38895622,356548876.610888,7736714.359911823,13196650.252954612,32.50079948564399,34.400649717846996,13.147518496402563,4.134458276728531,197154985.38895622,356548876.610888,6895903.150792525,12109510.469388196,39.32635775507646,49.31883805115385,27.382021363391303,8.582828720745773,41269.84126984127,0.0,1269.8412698412722,0.0,197154985.38895622,356548876.610888,6830171.106541386,12118413.068268096,906543.2533704374,1635811.4554675873,4500
40000.0,iir_o5_bw4000,5,4000.0,52.83651201351079,50.44204795004841,106.89349547088203,101.42363409177995,72.38821640606977,70.0015216129116,1.5006564733565917,0.2012791289781221,8951430029283.604,60898698910570.77,15.594,15.49393644886559,14.594,15.493936448865588,-1.152604299668411,1.9919979824755671,244.178,71.16785992174626,122.089,35.58392996087313,209851750.15175048,377909659.5022309,3187.1117790822614,4745.535258880216,236831.24287348756,821777.8410698631,47.53791732039693,5.696031781906341,209851750.15175048,377909659.5022309,3146.2820675677135,4683.1357382288525,285408.3195823043,1136931.6783995512,95.25826993492014,11.646094989033308,41269.84126984127,0.0,1269.8412698412722,0.0,209851750.15175048,377909659.5022309,3146.2820675677135,4683.1357382288525,40.82971151454784,76.13913053291765,4500
40000.0,iir_o8_bw4500,8,4500.0,53.68404337815012,51.157611274296336,110.02639019287281,104.30243953883243,72.36570392984187,70.1723474327743,1.552161123547062,0.2528533903749627,2554733584091.4106,29996419339963.59,15.232444444444445,16.5851870423938,14.232444444444445,16.58518704239381,-1.1690590738478184,1.9034657162435566,243.35844444444444,70.2757133724038,121.67922222222222,35.1378566862019,214923024.81246588,388103131.6266951,3500.4735666766187,5084.933181597809,161135.20562672178,512695.8217523095,47.041664077821956,5.25241349328987,214923024.81246588,388103131.6266951,3460.884440426795,5026.206847802666,173873.02143240097,590219.3189252503,94.21099738559207,10.603111238229424,41269.84126984127,0.0,1269.8412698412722,0.0,214923024.81246588,388103131.6266951,3460.884440426795,5026.206847802666,39.58912624982388,72.2131002542734,4500
40000.0,iir_o6_bw4500,6,4500.0,53.61055482935399,51.10545796149111,109.3178674929672,103.7084747010949,72.64359974508454,70.4265507658468,1.5362053292167375,0.25041841049662195,6337844480691.88,51231353423955.49,15.814444444444444,17.782777487634778,14.814444444444444,17.782777487634778,-1.1906955324807693,2.1169068155004696,242.83488888888888,71.15333851779647,121.41744444444444,35.576669258898235,214207917.21799782,386661528.17352283,3668.4668723188383,5300.074039736008,269229.75798043126,1345388.8548409713,46.75144174562483,5.465389272417146,214207917.21799782,386661528.17352283,3628.5908888946237,5244.867336911663,383811.6958501474,2193068.4202747857,93.68250351233014,11.283450837127356,41269.84126984127,0.0,1269.8412698412722,0.0,214207917.21799782,386661528.17352283,3628.5847057872843,5244.871533680913,39.88216653155352,72.88634461635512,4500
40000.0,iir_o1_bw6500,1,6500.0,53.92716249187339,50.50380582106191,116.028774451787,103.54950952080937,70.61535659487194,68.03145023453663,1.7428406919881767,0.36134054998778553,1.1211230256386846,0.129081124352714,14.443333333333333,13.318274216096185,13.443333333333333,13.318274216096183,-1.1949202188340262,1.35309023753556,221.04155555555556,99.39735863248197,110.52077777777778,49.698679316240984,194839638.38629892,352403065.76891977,6443332.57830886,11034258.399124777,38.94248979127874,41.83646259575332,13.90009909622154,4.161306013612823,194839638.38629892,352403065.76891977,5780409.872808607,10189106.6818627,47.07899898475678,60.82066624634954,28.837932905692934,8.650933092032446,41269.84126984127,0.0,1269.8412698412722,0.0,194839638.38629892,352403065.76891977,5734034.543888016,10196330.511668311,709298.034420844,1278772.1058664909,4500
40000.0,iir_o7_bw4500,7,4500.0,53.65797900640406,51.142607313889734,109.74991251765225,104.07831162900781,72.48481222366372,70.27697173608792,1.5455585057652075,0.2516642920422176,2293517589492.4336,29142726882006.562,15.442666666666666,17.092183728532582,14.442666666666666,17.092183728532586,-1.2015199271527077,1.9291994552230771,243.12,70.36643871066303,121.56,35.18321935533152,214641844.3045625,387528542.62217474,3553.296036478075,5153.3431689983945,184661.23577837562,705174.8723014365,46.95373184676235,5.313905785218223,214641844.3045625,387528542.62217474,3513.616523447654,5095.453077256433,209799.22197736567,874598.6889397558,94.0457277356254,10.776572575600273,41269.84126984127,0.0,1269.8412698412722,0.0,214641844.3045625,387528542.62217474,3513.616523447654,5095.453077256433,39.67951303042131,72.42027003386583,4500
40000.0,iir_o2_bw5500,2,5500.0,54.16571866812587,51.307534362776195,109.21773570389053,101.97299950969791,73.6290411006562,70.71576643579965,1.5316516989864497,0.2905893884224388,14368792586293.781,73306463048073.16,17.729555555555557,19.56588126090148,16.729555555555557,19.56588126090148,-1.2509545039861794,2.5715078093003765,228.43044444444445,95.32973301722379,114.21522222222222,47.664866508611894,209566710.34190825,378388215.9158823,792584.1148772553,1504341.9280173045,481.64165145187826,748.8903124458553,23.918917921019148,4.7392777119991125,209566710.34190825,378388215.9158823,787256.1077838334,1499202.3345546771,538.7361768232124,1017.8539189349617,48.0103230317483,9.751132681533173,41269.84126984127,0.0,1269.8412698412722,0.0,209566710.34190825,378388215.9158823,787256.1058888505,1499202.3355496812,5328.008988404781,9112.007156945598,4500
