distance_cm,-10,-5,0,5,10
25,0.4033333333333333,0.34,0.36,0.6566666666666666,0.33666666666666667
50,0.8766666666666667,0.33,0.37333333333333335,0.5133333333333333,0.63
75,0.65,0.8,0.7,0.93,0.7633333333333333
100,0.8533333333333334,0.8,0.35,0.9566666666666667,0.5466666666666666
125,0.97,0.6533333333333333,0.5933333333333334,0.88,0.6666666666666666
