distance_cm,-10,-5,0,5,10
25,0.8666666666666667,0.55,0.6733333333333333,0.32666666666666666,0.37666666666666665
50,0.9933333333333333,0.6466666666666666,0.5433333333333333,0.4666666666666667,0.79
75,0.49333333333333335,0.59,0.5166666666666667,0.48333333333333334,0.8066666666666666
100,0.2966666666666667,0.38666666666666666,0.31,0.7233333333333334,0.57
125,0.38333333333333336,0.38666666666666666,0.35,0.6166666666666667,0.6033333333333334
