distance_cm,-10,-5,0,5,10
25,0.6133333333333333,0.42,0.5466666666666666,0.6,0.33666666666666667
50,1.0,0.32666666666666666,0.5266666666666666,0.5633333333333334,0.8966666666666666
75,0.94,0.7833333333333333,0.7033333333333334,0.9766666666666667,0.7333333333333333
100,0.8766666666666667,0.7933333333333333,0.36666666666666664,0.9,0.64
125,0.9533333333333334,0.73,0.7733333333333333,0.9166666666666666,0.6766666666666666
