distance_cm,-10,-5,0,5,10
25,0.8566666666666667,0.7166666666666667,0.3333333333333333,0.9966666666666667,0.99
50,1.0,0.9966666666666667,0.7233333333333334,0.6566666666666666,1.0
75,1.0,0.9966666666666667,0.9133333333333333,0.9966666666666667,0.84
100,0.9633333333333334,0.9966666666666667,0.8033333333333333,0.89,0.99
125,1.0,1.0,0.91,1.0,0.99
