distance_cm,-10,-5,0,5,10
25,0.6666666666666666,0.8333333333333334,0.34,1.0,0.98
50,1.0,0.8333333333333334,0.9733333333333334,0.6433333333333333,0.99
75,1.0,0.9833333333333333,0.8866666666666667,0.9533333333333334,0.9833333333333333
100,0.96,0.99,0.7733333333333333,0.91,0.9966666666666667
125,1.0,1.0,0.7466666666666667,1.0,0.93
