distance_cm,-10,-5,0,5,10
25,0.7533333333333333,0.38,0.32666666666666666,0.37666666666666665,0.04
50,0.92,0.63,0.5066666666666667,0.8766666666666667,0.9966666666666667
75,0.7533333333333333,0.6333333333333333,0.4766666666666667,0.5233333333333333,0.5166666666666667
100,0.5133333333333333,0.38666666666666666,0.22,0.7433333333333333,0.58
125,0.49,0.3433333333333333,0.53,0.3933333333333333,0.6466666666666666
