distance_cm,-10,-5,0,5,10
25,0.24333333333333335,0.6466666666666666,0.5466666666666666,0.54,0.33666666666666667
50,1.0,0.31333333333333335,0.46,0.5066666666666667,0.7266666666666667
75,0.8866666666666667,0.8233333333333334,0.7,0.98,0.7533333333333333
100,0.7366666666666667,0.8266666666666667,0.49333333333333335,0.9033333333333333,0.6
125,0.9333333333333333,0.7433333333333333,0.84,0.9266666666666666,0.71
