distance_cm,-10,-5,0,5,10
25,0.55,0.6466666666666666,0.6666666666666666,0.7066666666666667,0.9966666666666667
50,1.0,0.9966666666666667,0.9766666666666667,0.91,1.0
75,1.0,1.0,0.9933333333333333,0.9833333333333333,0.8466666666666667
100,1.0,1.0,0.9566666666666667,0.9966666666666667,0.8266666666666667
125,1.0,1.0,1.0,1.0,1.0
