distance_cm,-10,-5,0,5,10
25,0.68,0.6633333333333333,0.3466666666666667,0.9966666666666667,0.4
50,1.0,0.5933333333333334,0.78,0.6333333333333333,1.0
75,1.0,1.0,0.9833333333333333,0.98,0.93
100,0.9933333333333333,0.9866666666666667,0.8166666666666667,0.9,0.87
125,1.0,0.83,0.8,0.9833333333333333,0.9966666666666667
