distance_cm,-10,-5,0,5,10
25,0.6666666666666666,0.72,0.3333333333333333,0.9966666666666667,0.9233333333333333
50,1.0,0.8733333333333333,0.9433333333333334,0.64,0.9966666666666667
75,1.0,0.9933333333333333,0.8933333333333333,0.9633333333333334,0.9833333333333333
100,0.9666666666666667,0.9866666666666667,0.7466666666666667,0.9666666666666667,0.9966666666666667
125,1.0,1.0,0.7266666666666667,0.9966666666666667,0.91
