object,distance_cm,angle_deg,mic,trial,filename,band_center_hz,roi_start,roi_end,roi_length,snr_db_preprocessed,snr_db_denoised,snr_improvement_db,reference_roi_noise_power_mean_pre,reference_roi_noise_power_mean_denoised,denoised_roi_power_mean,denoised_estimated_signal_power
Glas,100,10.0,Mic2,97,100cm_10Grad.pickle,60000,11550,12180,630,20.756904933888173,17.250195104564725,-3.506709829323448,0.18872820490192116,0.18798167150440534,10.16808453265,9.980102861145594
Glas,100,10.0,Mic2,98,100cm_10Grad.pickle,40000,11550,12180,630,11.38014505727637,10.825230655626894,-0.5549144016494747,2.7446360583479934,1.8112541950436722,23.71419704140915,21.902942846365477
Glas,100,10.0,Mic2,98,100cm_10Grad.pickle,50000,11550,12180,630,16.893456202067707,10.696932060150727,-6.19652414191698,0.755561583780484,0.5683693039852666,7.241410729164115,6.673041425178848
Glas,100,10.0,Mic2,98,100cm_10Grad.pickle,60000,11550,12180,630,20.79129648443066,17.193080326490538,-3.598216157940122,0.18872820490192116,0.18798167150440534,10.037693840545993,9.849712169041588
Glas,100,10.0,Mic2,99,100cm_10Grad.pickle,40000,11550,12180,630,11.562437258435924,10.887111606614276,-0.6753256518216482,2.7446360583479934,1.8112541950436722,24.02851765189026,22.217263456846588
Glas,100,10.0,Mic2,99,100cm_10Grad.pickle,50000,11550,12180,630,16.89958812483393,10.50289589381374,-6.3966922310201895,0.755561583780484,0.5683693039852666,6.949831550696286,6.38146224671102
Glas,100,10.0,Mic2,99,100cm_10Grad.pickle,60000,11550,12180,630,20.636194538648947,16.942511852279488,-3.69368268636946,0.18872820490192116,0.18798167150440534,9.485492486117195,9.29751081461279
Glas,100,5.0,Mic2,0,100cm_5Grad.pickle,40000,11550,12180,630,17.73640402172173,18.379171029527445,0.6427670078057162,2.7446360583479934,1.8112541950436722,126.5198839189444,124.70862972390073
Glas,100,5.0,Mic2,0,100cm_5Grad.pickle,50000,11550,12180,630,22.361959013101796,15.906542441672691,-6.4554165714291045,0.755561583780484,0.5683693039852666,22.71383711953431,22.145467815549043
Glas,100,5.0,Mic2,0,100cm_5Grad.pickle,60000,11550,12180,630,24.69002392238901,17.67800374408602,-7.01202017830299,0.18872820490192116,0.18798167150440534,11.201241398738963,11.013259727234558
Glas,100,5.0,Mic2,1,100cm_5Grad.pickle,40000,11550,12180,630,17.97620043200018,18.64647258355857,0.6702721515583896,2.7446360583479934,1.8112541950436722,134.4366407447643,132.62538654972064
Glas,100,5.0,Mic2,1,100cm_5Grad.pickle,50000,11550,12180,630,22.586883415761626,15.903085545514328,-6.683797870247298,0.755561583780484,0.5683693039852666,22.696216789104444,22.127847485119176
Glas,100,5.0,Mic2,1,100cm_5Grad.pickle,60000,11550,12180,630,24.90133231424479,17.96818350854693,-6.933148805697861,0.18872820490192116,0.18798167150440534,11.962248072893907,11.774266401389502
Glas,100,5.0,Mic2,2,100cm_5Grad.pickle,40000,11550,12180,630,17.75872672239082,18.40428629783622,0.6455595754454002,2.7446360583479934,1.8112541950436722,127.2431638031722,125.43190960812852
Glas,100,5.0,Mic2,2,100cm_5Grad.pickle,50000,11550,12180,630,22.42036955598458,15.956698697103151,-6.463670858881427,0.755561583780484,0.5683693039852666,22.971075566829295,22.402706262844028
Glas,100,5.0,Mic2,2,100cm_5Grad.pickle,60000,11550,12180,630,24.801566581089652,17.857291023251726,-6.944275557837926,0.18872820490192116,0.18798167150440534,11.665410523800317,11.477428852295912
Glas,100,5.0,Mic2,3,100cm_5Grad.pickle,40000,11550,12180,630,18.072584018554235,18.76767883914796,0.6950948205937237,2.7446360583479934,1.8112541950436722,138.1901871858171,136.37893299077345
Glas,100,5.0,Mic2,3,100cm_5Grad.pickle,50000,11550,12180,630,22.72343177513797,16.238810477232143,-6.484621297905829,0.755561583780484,0.5683693039852666,24.474630630540737,23.90626132655547
Glas,100,5.0,Mic2,3,100cm_5Grad.pickle,60000,11550,12180,630,25.10678696728651,18.363104779993215,-6.743682187293295,0.18872820490192116,0.18798167150440534,13.083119397468117,12.895137725963712
Glas,100,5.0,Mic2,4,100cm_5Grad.pickle,40000,11550,12180,630,17.683118083207155,18.424911980683806,0.7417938974766507,2.7446360583479934,1.8112541950436722,127.84028673574231,126.02903254069864
Glas,100,5.0,Mic2,4,100cm_5Grad.pickle,50000,11550,12180,630,22.295048109393676,15.413776095858465,-6.881272013535211,0.755561583780484,0.5683693039852666,20.338440097691834,19.770070793706566
Glas,100,5.0,Mic2,4,100cm_5Grad.pickle,60000,11550,12180,630,24.624373184071906,17.8197454867812,-6.804627697290705,0.18872820490192116,0.18798167150440534,11.566613767111994,11.378632095607589
Glas,100,5.0,Mic2,5,100cm_5Grad.pickle,40000,11550,12180,630,17.95475851524194,18.652678245351538,0.6979197301095965,2.7446360583479934,1.8112541950436722,134.62628547289103,132.81503127784737
Glas,100,5.0,Mic2,5,100cm_5Grad.pickle,50000,11550,12180,630,22.636024072095818,16.11269368055806,-6.523330391537758,0.755561583780484,0.5683693039852666,23.79038867143505,23.222019367449782
Glas,100,5.0,Mic2,5,100cm_5Grad.pickle,60000,11550,12180,630,25.08397232058272,18.474614689284735,-6.609357631297986,0.18872820490192116,0.18798167150440534,13.418503568333875,13.23052189682947
