object,distance_cm,angle_deg,band_center_hz,n_trials,snr_db_preprocessed_mean,snr_db_denoised_mean,snr_improvement_db_mean,snr_improvement_db_median,snr_improvement_db_std
Dose,50,5.0,50000,100,15.858480642457348,10.345650476451219,-5.512830166006129,-5.426632274844497,0.339298120122909
Dose,50,5.0,60000,100,16.66259526223644,11.072102284986855,-5.590492977249584,-5.576767267040414,0.13338093174061452
Dose,50,10.0,40000,100,10.02929092835016,9.006364210935368,-1.022926717414793,-1.0328811969575415,0.0976048697591216
Dose,50,10.0,50000,100,14.558085036549688,5.953462787737153,-8.604622248812532,-8.540421192928218,0.4171832636589425
Dose,50,10.0,60000,100,15.526903109944504,10.64799482981377,-4.878908280130735,-4.8601977981918925,0.15853217566118435
Dose,75,-10.0,40000,100,8.304741541773103,6.663193196113875,-1.6415483456592272,-1.654405721562246,0.0859412067468313
Dose,75,-10.0,50000,100,17.339335498696997,12.96848180816086,-4.370853690536138,-4.362143418866391,0.11187629181582948
Dose,75,-10.0,60000,100,16.235021337624733,0.8581884781111583,-15.376832859513572,-15.151341824667629,1.2595457735227265
Dose,75,-5.0,40000,100,7.636057497036353,5.651002041529932,-1.9850554555064215,-2.0213982800558297,0.1862783060552581
Dose,75,-5.0,50000,100,16.707138603289682,12.225213391155435,-4.481925212134246,-4.493008891608373,0.12716596666487034
Dose,75,-5.0,60000,100,15.655299918946284,4.359690283584434,-11.295609635361853,-11.09552748761812,1.6144463834621825
Dose,75,0.0,40000,100,11.174215160620323,9.904136137161789,-1.2700790234585324,-1.2701061335663315,0.05547997645859905
Dose,75,0.0,50000,100,19.116947364939186,11.61639933314113,-7.500548031798059,-7.500834030493145,0.23933168520760084
Dose,75,0.0,60000,100,16.997799306836583,4.932558652481616,-12.065240654354966,-11.974067159546374,0.6859466265429667
Dose,75,5.0,40000,100,10.91089500696902,10.514111410029896,-0.3967835969391233,-0.39483200762620374,0.03036393766203724
Dose,75,5.0,50000,100,19.294381014214206,12.603078589078532,-6.691302425135675,-6.671090948977139,0.22612825701029884
Dose,75,5.0,60000,100,17.6959015089676,8.091418376891019,-9.604483132076584,-9.52674976311594,0.36927340776391127
Dose,75,10.0,40000,100,7.2979654497188085,5.7098441259522215,-1.5881213237665872,-1.5459852456416745,0.17043827160476752
Dose,75,10.0,50000,100,16.05424116337852,8.553244380968918,-7.500996782409604,-7.4674135091742295,0.3109773145183476
Dose,75,10.0,60000,100,15.166487484890427,9.892918627868527,-5.273568857021901,-5.286960497559064,0.23152920254876463
Dose,100,-10.0,40000,100,9.015151763637814,7.882391554777177,-1.132760208860637,-1.0387997717087214,0.5497672059441785
Dose,100,-10.0,50000,100,14.21255427652359,10.047358439369281,-4.165195837154308,-4.18619875520862,0.5527922102453571
Dose,100,-10.0,60000,100,17.45598846361094,10.908596932547196,-6.547391531063745,-6.582287181186791,0.41870597396427417
Dose,100,-5.0,40000,100,7.683676112844854,5.047240047297089,-2.6364360655477657,-2.5750652171571016,0.5828615163860933
Dose,100,-5.0,50000,100,12.049357374959168,4.870112198913509,-7.179245176045658,-6.732937168931329,1.5825824570343436
