object,distance_cm,angle_deg,mic,trial,band_center_hz,preprocessing,filename,roi_start,roi_end,roi_length,object_roi_power_mean,reference_roi_noise_power_mean,estimated_signal_power,snr_db
Box,100,0.0,Mic2,15,60000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,85.79753846398663,0.18872820490192116,85.6088102590847,26.566816524132
Box,100,0.0,Mic2,16,,detrended_only,100cm_0Grad.pickle,11550,12180,630,404.14901339089494,7.729326246839716,396.4196871440552,17.10013575641041
Box,100,0.0,Mic2,16,40000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,348.27561183964457,2.7446360583479934,345.53097578129655,21.000022219149976
Box,100,0.0,Mic2,16,50000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,221.63703103143928,0.755561583780484,220.8814694476588,24.658894145651445
Box,100,0.0,Mic2,16,60000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,85.45197062424478,0.18872820490192116,85.26324241934286,26.549250350123046
Box,100,0.0,Mic2,17,,detrended_only,100cm_0Grad.pickle,11550,12180,630,414.45761438900325,7.729326246839716,406.72828814216354,17.21162740034657
Box,100,0.0,Mic2,17,40000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,360.86152955352514,2.7446360583479934,358.1168934951771,21.15540043830666
Box,100,0.0,Mic2,17,50000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,223.65257208695854,0.755561583780484,222.89701050317805,24.698343754716404
Box,100,0.0,Mic2,17,60000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,81.16610884927675,0.18872820490192116,80.97738064437483,26.32526915531782
Box,100,0.0,Mic2,18,,detrended_only,100cm_0Grad.pickle,11550,12180,630,414.8030365672084,7.729326246839716,407.07371032036866,17.21531416826343
Box,100,0.0,Mic2,18,40000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,364.18868056331036,2.7446360583479934,361.44404450496233,21.195563085989562
Box,100,0.0,Mic2,18,50000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,225.2826793614239,0.755561583780484,224.5271177776434,24.72998933133401
Box,100,0.0,Mic2,18,60000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,79.90104476910709,0.18872820490192116,79.71231656420517,26.25688621478233
Box,100,0.0,Mic2,19,,detrended_only,100cm_0Grad.pickle,11550,12180,630,396.47938679108074,7.729326246839716,388.750060544241,17.015288308680873
Box,100,0.0,Mic2,19,40000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,352.08774959512505,2.7446360583479934,349.343113536777,21.04767421903633
Box,100,0.0,Mic2,19,50000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,214.2061193480329,0.755561583780484,213.4505577642524,24.510274257035
Box,100,0.0,Mic2,19,60000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,71.56185756758236,0.18872820490192116,71.37312936268044,25.776979297536528
Box,100,0.0,Mic2,20,,detrended_only,100cm_0Grad.pickle,11550,12180,630,395.8216687501124,7.729326246839716,388.0923425032727,17.007934349036745
Box,100,0.0,Mic2,20,40000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,349.29563499167494,2.7446360583479934,346.5509989333269,21.012823903438367
Box,100,0.0,Mic2,20,50000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,213.7240818622771,0.755561583780484,212.9685202784966,24.500455451072188
Box,100,0.0,Mic2,20,60000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,73.30997537197578,0.18872820490192116,73.12124716707386,25.88206781071556
Box,100,0.0,Mic2,21,,detrended_only,100cm_0Grad.pickle,11550,12180,630,395.3975116234373,7.729326246839716,387.6681853765976,17.00318522578772
Box,100,0.0,Mic2,21,40000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,339.49565504441375,2.7446360583479934,336.75101898606573,20.888241538480585
Box,100,0.0,Mic2,21,50000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,214.91237484198433,0.755561583780484,214.15681325820384,24.52462027459827
Box,100,0.0,Mic2,21,60000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,82.9838707762913,0.18872820490192116,82.79514257138938,26.421680492169862
Box,100,0.0,Mic2,22,,detrended_only,100cm_0Grad.pickle,11550,12180,630,398.1708806845533,7.729326246839716,390.4415544377136,17.0341439432625
Box,100,0.0,Mic2,22,40000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,339.81138972511695,2.7446360583479934,337.06675366676893,20.892311536191407
Box,100,0.0,Mic2,22,50000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,219.39347511661472,0.755561583780484,218.63791353283423,24.614556059351592
Box,100,0.0,Mic2,22,60000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,88.54995026834372,0.18872820490192116,88.3612220634418,26.704249045600683
Box,100,0.0,Mic2,23,,detrended_only,100cm_0Grad.pickle,11550,12180,630,393.80133663816537,7.729326246839716,386.07201039132565,16.9852667829974
Box,100,0.0,Mic2,23,40000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,335.90911815402296,2.7446360583479934,333.16448209567494,20.841739313649086
Box,100,0.0,Mic2,23,50000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,214.18312656019037,0.755561583780484,213.42756497640988,24.509806411982215
Box,100,0.0,Mic2,23,60000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,85.37104262029192,0.18872820490192116,85.18231441539,26.545126266299217
Box,100,0.0,Mic2,24,,detrended_only,100cm_0Grad.pickle,11550,12180,630,348.09626165199813,7.729326246839716,340.3669354051584,16.438057255679908
Box,100,0.0,Mic2,24,40000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,302.587578806875,2.7446360583479934,299.842942748527,20.38409066829823
Box,100,0.0,Mic2,24,50000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,187.0611437219561,0.755561583780484,186.30558213817562,23.91955999253822
Box,100,0.0,Mic2,24,60000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,68.36790333885702,0.18872820490192116,68.1791751339551,25.578149335010963
Box,100,0.0,Mic2,25,,detrended_only,100cm_0Grad.pickle,11550,12180,630,418.96666730260245,7.729326246839716,411.2373410557627,17.259509036572094
Box,100,0.0,Mic2,25,40000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,359.9031064064445,2.7446360583479934,357.1584703480965,21.143761895886364
Box,100,0.0,Mic2,25,50000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,227.55004100145885,0.755561583780484,226.79447941767836,24.773626105609445
Box,100,0.0,Mic2,25,60000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,87.93778897124467,0.18872820490192116,87.74906076634275,26.67405667524519
Box,100,0.0,Mic2,26,,detrended_only,100cm_0Grad.pickle,11550,12180,630,413.81566219379005,7.729326246839716,406.0863359469503,17.20476737726794
Box,100,0.0,Mic2,26,40000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,359.7942076045524,2.7446360583479934,357.0495715462044,21.14243751569628
Box,100,0.0,Mic2,26,50000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,224.21389519956705,0.755561583780484,223.45833361578656,24.709266875144724
Box,100,0.0,Mic2,26,60000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,82.63394458458176,0.18872820490192116,82.44521637967983,26.403286530516308
Box,100,0.0,Mic2,27,,detrended_only,100cm_0Grad.pickle,11550,12180,630,411.46547274191647,7.729326246839716,403.73614649507675,17.179559947294965
Box,100,0.0,Mic2,27,40000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,361.10535173975677,2.7446360583479934,358.36071568140875,21.158356305532028
Box,100,0.0,Mic2,27,50000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,222.70188352486502,0.755561583780484,221.94632194108453,24.679780840764508
Box,100,0.0,Mic2,27,60000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,78.68695416675646,0.18872820490192116,78.49822596185454,26.190230328113678
Box,100,0.0,Mic2,28,,detrended_only,100cm_0Grad.pickle,11550,12180,630,418.38410438574624,7.729326246839716,410.6547781389065,17.253352415852326
Box,100,0.0,Mic2,28,40000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,367.9625809946608,2.7446360583479934,365.2179449363128,21.240673436944974
Box,100,0.0,Mic2,28,50000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,227.39879566633618,0.755561583780484,226.6432340825557,24.770728904298757
Box,100,0.0,Mic2,28,60000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,80.03441068923114,0.18872820490192116,79.84568248432922,26.264146282847562
Box,100,0.0,Mic2,29,,detrended_only,100cm_0Grad.pickle,11550,12180,630,434.01231006016616,7.729326246839716,426.28298381332644,17.415563582026323
Box,100,0.0,Mic2,29,40000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,374.40821381990816,2.7446360583479934,371.66357776156013,21.316652385524147
Box,100,0.0,Mic2,29,50000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,236.65132864247158,0.755561583780484,235.8957670586911,24.944502796384572
Box,100,0.0,Mic2,29,60000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,90.4863344455884,0.18872820490192116,90.29760624068648,26.7983942835488
Box,100,0.0,Mic2,30,,detrended_only,100cm_0Grad.pickle,11550,12180,630,433.6634514691943,7.729326246839716,425.93412522235457,17.412007977054774
Box,100,0.0,Mic2,30,40000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,370.53644416412055,2.7446360583479934,367.79180810577253,21.2711728719432
Box,100,0.0,Mic2,30,50000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,239.59251775321806,0.755561583780484,238.83695616943757,24.998316594421873
Box,100,0.0,Mic2,30,60000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,97.16506550699846,0.18872820490192116,96.97633730209654,27.108289681172565
Box,100,0.0,Mic2,31,,detrended_only,100cm_0Grad.pickle,11550,12180,630,426.4919447204632,7.729326246839716,418.7626184736235,17.338262679294367
Box,100,0.0,Mic2,31,40000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,370.8754848954263,2.7446360583479934,368.1308488370783,21.27517447531211
Box,100,0.0,Mic2,31,50000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,234.32030495069472,0.755561583780484,233.56474336691423,24.901374182845668
Box,100,0.0,Mic2,31,60000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,87.84012833743625,0.18872820490192116,87.65140013253433,26.66922048741219
Box,100,0.0,Mic2,32,,detrended_only,100cm_0Grad.pickle,11550,12180,630,429.93305962713646,7.729326246839716,422.20373338029674,17.373804304784343
Box,100,0.0,Mic2,32,40000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,377.1783272837999,2.7446360583479934,374.43369122545187,21.348901545777807
Box,100,0.0,Mic2,32,50000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,233.61045013420434,0.755561583780484,232.85488855042385,24.88815491647346
Box,100,0.0,Mic2,32,60000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,83.1216555232232,0.18872820490192116,82.93292731832128,26.428901860174683
Box,100,0.0,Mic2,33,,detrended_only,100cm_0Grad.pickle,11550,12180,630,418.81172527525416,7.729326246839716,411.08239902841444,17.257872435502986
Box,100,0.0,Mic2,33,40000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,368.95766027018766,2.7446360583479934,366.21302421183964,21.2524902104551
Box,100,0.0,Mic2,33,50000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,228.5340229359333,0.755561583780484,227.77846135215282,24.792427866715624
Box,100,0.0,Mic2,33,60000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,80.67769596353762,0.18872820490192116,80.4889677586357,26.298995486506577
Box,100,0.0,Mic2,34,,detrended_only,100cm_0Grad.pickle,11550,12180,630,381.7479776348335,7.729326246839716,374.01865138799377,16.847516211313668
Box,100,0.0,Mic2,34,40000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,334.5656281039543,2.7446360583479934,331.82099204560626,20.824190927051653
Box,100,0.0,Mic2,34,50000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,204.10823550001572,0.755561583780484,203.35267391623523,24.299800190985362
Box,100,0.0,Mic2,34,60000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,71.07234010406779,0.18872820490192116,70.88361189916587,25.74709029959721
Box,100,0.0,Mic2,35,,detrended_only,100cm_0Grad.pickle,11550,12180,630,419.96990917781255,7.729326246839716,412.24058293097283,17.270091047656805
Box,100,0.0,Mic2,35,40000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,368.62183015674145,2.7446360583479934,365.87719409839343,21.24850575138956
Box,100,0.0,Mic2,35,50000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,226.73226571206075,0.755561583780484,225.97670412828026,24.75793801879096
Box,100,0.0,Mic2,35,60000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,79.30703291283767,0.18872820490192116,79.11830470793575,26.224401638185025
Box,100,0.0,Mic2,36,,detrended_only,100cm_0Grad.pickle,11550,12180,630,401.0853707992029,7.729326246839716,393.3560445523632,17.066441893899704
Box,100,0.0,Mic2,36,40000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,347.87346091895006,2.7446360583479934,345.12882486060204,20.994964680103237
Box,100,0.0,Mic2,36,50000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,217.77158507913794,0.755561583780484,217.01602349535744,24.582219331142035
Box,100,0.0,Mic2,36,60000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,81.35626525920348,0.18872820490192116,81.16753705430156,26.33545558836335
Box,100,0.0,Mic2,37,,detrended_only,100cm_0Grad.pickle,11550,12180,630,392.8575223631518,7.729326246839716,385.1281961163121,16.97463676675103
Box,100,0.0,Mic2,37,40000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,342.7969790935065,2.7446360583479934,340.05234303515846,20.93061006881639
Box,100,0.0,Mic2,37,50000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,211.98101809917125,0.755561583780484,211.22545651539076,24.464763891266568
Box,100,0.0,Mic2,37,60000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,76.46058737716605,0.18872820490192116,76.27185917226413,26.065275235960392
Box,100,0.0,Mic2,38,,detrended_only,100cm_0Grad.pickle,11550,12180,630,365.96296839847327,7.729326246839716,358.23364215163355,16.660247297405018
Box,100,0.0,Mic2,38,40000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,321.38802191892063,2.7446360583479934,318.6433858605726,20.648201434839073
Box,100,0.0,Mic2,38,50000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,194.96802349781976,0.755561583780484,194.21246191403927,24.100072252925262
Box,100,0.0,Mic2,38,60000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,67.28956598628126,0.18872820490192116,67.10083778137934,25.508911334370215
Box,100,0.0,Mic2,39,,detrended_only,100cm_0Grad.pickle,11550,12180,630,362.00194202496925,7.729326246839716,354.27261577812953,16.611959451517
Box,100,0.0,Mic2,39,40000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,316.16547722967294,2.7446360583479934,313.4208411713249,20.57643107159198
Box,100,0.0,Mic2,39,50000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,191.53545777193708,0.755561583780484,190.77989618815658,24.02262739846524
Box,100,0.0,Mic2,39,60000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,66.75011596818786,0.18872820490192116,66.56138776328594,25.473855590353676
Box,100,0.0,Mic2,40,,detrended_only,100cm_0Grad.pickle,11550,12180,630,375.7974557168502,7.729326246839716,368.0681294700105,16.777865752886786
Box,100,0.0,Mic2,40,40000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,331.7928496122749,2.7446360583479934,329.04821355392687,20.787747726054796
Box,100,0.0,Mic2,40,50000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,202.10922040754573,0.755561583780484,201.35365882376524,24.256896573512485
Box,100,0.0,Mic2,40,60000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,68.7519255325522,0.18872820490192116,68.56319732765029,25.60254252859182
Box,100,0.0,Mic2,41,,detrended_only,100cm_0Grad.pickle,11550,12180,630,418.54053324469555,7.729326246839716,410.81120699785583,17.255006439081587
Box,100,0.0,Mic2,41,40000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,362.3579512079636,2.7446360583479934,359.6133151496156,21.173509989805993
Box,100,0.0,Mic2,41,50000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,226.9035405647877,0.755561583780484,226.1479789810072,24.76122842649331
Box,100,0.0,Mic2,41,60000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,85.37977184648027,0.18872820490192116,85.19104364157835,26.545571295359096
Box,100,0.0,Mic2,42,,detrended_only,100cm_0Grad.pickle,11550,12180,630,425.856791935425,7.729326246839716,418.1274656885853,17.33167057340401
Box,100,0.0,Mic2,42,40000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,372.99792687650404,2.7446360583479934,370.253290818156,21.30014162532842
Box,100,0.0,Mic2,42,50000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,231.5356939388891,0.755561583780484,230.7801323551086,24.849285498028657
Box,100,0.0,Mic2,42,60000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,83.2649561752957,0.18872820490192116,83.07622797039377,26.436399603030807
Box,100,0.0,Mic2,43,,detrended_only,100cm_0Grad.pickle,11550,12180,630,361.98301329260846,7.729326246839716,354.25368704576874,16.61172740243194
Box,100,0.0,Mic2,43,40000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,317.77312880358784,2.7446360583479934,315.0284927452398,20.59865070626081
Box,100,0.0,Mic2,43,50000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,192.80059751328724,0.755561583780484,192.04503592950675,24.05133217512126
Box,100,0.0,Mic2,43,60000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,66.34920813680374,0.18872820490192116,66.16047993190182,25.447618378430093
Box,100,0.0,Mic2,44,,detrended_only,100cm_0Grad.pickle,11550,12180,630,354.2673443771125,7.729326246839716,346.5380181302728,16.51609248508599
Box,100,0.0,Mic2,44,40000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,308.20802628657003,2.7446360583479934,305.463390228222,20.46474402830853
Box,100,0.0,Mic2,44,50000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,191.30176701090738,0.755561583780484,190.5462054271269,24.01730436286591
Box,100,0.0,Mic2,44,60000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,69.73867591149636,0.18872820490192116,69.54994770659444,25.664599986797665
Box,100,0.0,Mic2,45,,detrended_only,100cm_0Grad.pickle,11550,12180,630,384.9272039680694,7.729326246839716,377.1978777212297,16.88427601738972
Box,100,0.0,Mic2,45,40000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,331.74972935062243,2.7446360583479934,329.0050932922744,20.787178565729153
Box,100,0.0,Mic2,45,50000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,209.1940125054543,0.755561583780484,208.43845092167382,24.407079686196965
Box,100,0.0,Mic2,45,60000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,80.48034093299377,0.18872820490192116,80.29161272809185,26.288333720822145
Box,100,0.0,Mic2,46,,detrended_only,100cm_0Grad.pickle,11550,12180,630,409.9344156204053,7.729326246839716,402.20508937356556,17.16305922913711
Box,100,0.0,Mic2,46,40000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,353.5908411912072,2.7446360583479934,350.84620513285915,21.066320187242674
Box,100,0.0,Mic2,46,50000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,222.4707505550387,0.755561583780484,221.71518897125821,24.675255779203212
Box,100,0.0,Mic2,46,60000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,84.7990604474775,0.18872820490192116,84.61033224257558,26.515865913043577
Box,100,0.0,Mic2,47,,detrended_only,100cm_0Grad.pickle,11550,12180,630,407.5413024270411,7.729326246839716,399.8119761802014,17.137141602602505
Box,100,0.0,Mic2,47,40000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,350.7972949467006,2.7446360583479934,348.0526588883526,21.031601911323733
Box,100,0.0,Mic2,47,50000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,222.3990544134739,0.755561583780484,221.6434928296934,24.673851172044046
Box,100,0.0,Mic2,47,60000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,86.10422404668952,0.18872820490192116,85.9154958417876,26.58234691760345
Box,100,0.0,Mic2,48,,detrended_only,100cm_0Grad.pickle,11550,12180,630,428.5371091746838,7.729326246839716,420.8077829278441,17.359421247829452
Box,100,0.0,Mic2,48,40000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,367.7187765185783,2.7446360583479934,364.9741404602303,21.237773297524726
Box,100,0.0,Mic2,48,50000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,231.86035517389638,0.755561583780484,231.1047935901159,24.855390854499614
Box,100,0.0,Mic2,48,60000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,89.34004254366243,0.18872820490192116,89.15131433876051,26.742909411593402
Box,100,0.0,Mic2,49,,detrended_only,100cm_0Grad.pickle,11550,12180,630,416.52283451483135,7.729326246839716,408.7935082679916,17.23362351684087
Box,100,0.0,Mic2,49,40000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,358.54930878241544,2.7446360583479934,355.8046727240674,21.127268826081256
Box,100,0.0,Mic2,49,50000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,227.20192099860037,0.755561583780484,226.44635941481988,24.766954746232347
Box,100,0.0,Mic2,49,60000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,87.85593379691326,0.18872820490192116,87.66720559201134,26.670003544501316
Box,100,0.0,Mic2,50,,detrended_only,100cm_0Grad.pickle,11550,12180,630,417.57630040940336,7.729326246839716,409.84697416256364,17.24480094300656
Box,100,0.0,Mic2,50,40000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,359.6548498518378,2.7446360583479934,356.9102137934898,21.140742117579308
Box,100,0.0,Mic2,50,50000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,229.04910224600346,0.755561583780484,228.29354066222297,24.80223755449415
Box,100,0.0,Mic2,50,60000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,89.15157949415199,0.18872820490192116,88.96285128925007,26.733718846350957
Box,100,0.0,Mic2,51,,detrended_only,100cm_0Grad.pickle,11550,12180,630,419.4817514943238,7.729326246839716,411.7524252474841,17.264945270667532
Box,100,0.0,Mic2,51,40000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,363.22863892593585,2.7446360583479934,360.48400286758783,21.184012321815594
Box,100,0.0,Mic2,51,50000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,230.12532003448396,0.755561583780484,229.36975845070347,24.822662889420673
Box,100,0.0,Mic2,51,60000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,88.21294959002523,0.18872820490192116,88.02422138512331,26.687653831141223
Box,100,0.0,Mic2,52,,detrended_only,100cm_0Grad.pickle,11550,12180,630,439.9780252694666,7.729326246839716,432.2486990226269,17.475920560090024
Box,100,0.0,Mic2,52,40000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,379.93809323332664,2.7446360583479934,377.1934571749786,21.380793861320804
Box,100,0.0,Mic2,52,50000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,241.74459916298318,0.755561583780484,240.9890375792027,25.03727418989573
Box,100,0.0,Mic2,52,60000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,93.45944954289115,0.18872820490192116,93.27072133798923,26.939085264167307
Box,100,0.0,Mic2,53,,detrended_only,100cm_0Grad.pickle,11550,12180,630,379.31975873048606,7.729326246839716,371.59043248364634,16.819228846739144
Box,100,0.0,Mic2,53,40000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,327.33412503342464,2.7446360583479934,324.5894889750766,20.728496874740834
Box,100,0.0,Mic2,53,50000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,207.18260231897958,0.755561583780484,206.42704073519909,24.364967184331654
Box,100,0.0,Mic2,53,60000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,80.23483680110924,0.18872820490192116,80.04610859620732,26.275034146373287
Box,100,0.0,Mic2,54,,detrended_only,100cm_0Grad.pickle,11550,12180,630,347.55217206794316,7.729326246839716,339.82284582110344,16.43110933729195
Box,100,0.0,Mic2,54,40000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,301.2709813920587,2.7446360583479934,298.52634533371065,20.36497899507961
Box,100,0.0,Mic2,54,50000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,187.3857899631856,0.755561583780484,186.6302283794051,23.927121192228608
Box,100,0.0,Mic2,54,60000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,69.39504866380298,0.18872820490192116,69.20632045890106,25.643089503046
Box,100,0.0,Mic2,55,,detrended_only,100cm_0Grad.pickle,11550,12180,630,376.0255713036178,7.729326246839716,368.2962450567781,16.78055652248851
Box,100,0.0,Mic2,55,40000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,328.2306664318339,2.7446360583479934,325.4860303734859,20.740475890021244
Box,100,0.0,Mic2,55,50000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,202.0887258201695,0.755561583780484,201.333164236389,24.256454508577434
Box,100,0.0,Mic2,55,60000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,72.24947377764272,0.18872820490192116,72.0607455727408,25.81861942105077
Box,100,0.0,Mic2,56,,detrended_only,100cm_0Grad.pickle,11550,12180,630,418.2662728783405,7.729326246839716,410.53694663150077,17.252106091217815
Box,100,0.0,Mic2,56,40000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,363.39443874190937,2.7446360583479934,360.64980268356135,21.186009342226853
Box,100,0.0,Mic2,56,50000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,227.41543020507402,0.755561583780484,226.65986862129353,24.771047644159264
Box,100,0.0,Mic2,56,60000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,84.2818014190615,0.18872820490192116,84.09307321415957,26.489234151213054
Box,100,0.0,Mic2,57,,detrended_only,100cm_0Grad.pickle,11550,12180,630,378.00311885040634,7.729326246839716,370.2737926035666,16.80381335652943
Box,100,0.0,Mic2,57,40000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,323.5756954204788,2.7446360583479934,320.83105936213076,20.677916406048887
Box,100,0.0,Mic2,57,50000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,204.33767257952107,0.755561583780484,203.58211099574058,24.30469745078355
Box,100,0.0,Mic2,57,60000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,78.91338571192252,0.18872820490192116,78.7246575070206,26.202739707971677
Box,100,0.0,Mic2,58,,detrended_only,100cm_0Grad.pickle,11550,12180,630,366.5998997165558,7.729326246839716,358.8705734697161,16.66796209878282
Box,100,0.0,Mic2,58,40000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,314.29323687923096,2.7446360583479934,311.54860082088294,20.550410404636217
Box,100,0.0,Mic2,58,50000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,200.7134116358601,0.755561583780484,199.9578500520796,24.226685902830198
Box,100,0.0,Mic2,58,60000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,79.42555720401907,0.18872820490192116,79.23682899911715,26.230902779517006
Box,100,0.0,Mic2,59,,detrended_only,100cm_0Grad.pickle,11550,12180,630,379.1932031441078,7.729326246839716,371.4638768972681,16.817749482642718
Box,100,0.0,Mic2,59,40000.0,bandpassed,100cm_0Grad.pickle,11550,12180,630,320.18644615099333,2.7446360583479934,317.4418100926453,20.631793621872294
