category,file,relative_path,distance_cm,angle_deg,trial,n_trials,ok,x_true_m,y_true_m,x_est_m,y_est_m,dist_true_m,dist_est_m,angle_est_deg,xy_err_cm,dist_err_cm,angle_err_deg,theta_est_deg,n_iter,cov_xx,cov_xy,cov_yy,cov_trace
Glas,<mean_over_trials>,<mean_over_trials>,50.0,10.0,-1,100,True,0.08682408883346517,0.492403876506104,-0.09959902697338635,0.4946196060638747,0.5,0.5045478380459358,-11.385107840086214,18.643628285451292,0.4547838045935837,-21.38510784008622,45.0,5,6.247285462144645e-08,1.2602940472267099e-08,2.576534931486517e-09,6.504938955293297e-08
Glas,<mean_over_trials>,<mean_over_trials>,75.0,-10.0,-1,100,True,-0.13023613325019776,0.738605814759156,-0.1006074337605389,0.7441546072113537,0.75,0.7509247200364131,-7.699529947547829,3.014380419134382,0.09247200364130848,2.3004700524521695,45.0,4,1.3839072711552362e-07,1.8738939721856096e-08,2.5706994442938278e-09,1.4096142655981744e-07
Glas,<mean_over_trials>,<mean_over_trials>,75.0,-5.0,-1,100,True,-0.06536680706074363,0.7471460235688092,-0.0963626521905257,0.7404590628150024,0.75,0.7467030095306058,-7.4147475667958505,3.170895550837945,-0.32969904693942453,-2.414747566795853,45.0,4,1.36845678108576e-07,1.783657036256537e-08,2.3581222545060097e-09,1.39203800363082e-07
Glas,<mean_over_trials>,<mean_over_trials>,75.0,0.0,-1,100,True,0.0,0.75,0.052224438680487484,0.7497919248178024,0.75,0.7516084901845356,3.9843255469176886,5.222485319053988,0.16084901845355715,3.984325546917688,45.0,4,1.3870060142175928e-07,-9.675552441458641e-09,7.078455784097707e-10,1.3940844700016904e-07
Glas,<mean_over_trials>,<mean_over_trials>,75.0,5.0,-1,100,True,0.06536680706074363,0.7471460235688092,0.0443433068281003,0.7461660699575581,0.75,0.7474825301078002,3.4009850722259043,2.1046326784314604,-0.25174698921998084,-1.5990149277741068,45.0,5,1.371886730485747e-07,-8.165383972329049e-09,5.188484929042405e-10,1.3770752154147893e-07
Glas,<mean_over_trials>,<mean_over_trials>,75.0,10.0,-1,100,True,0.13023613325019776,0.738605814759156,0.6045635444256204,0.4169747926863229,0.75,0.7344147717633893,55.40550092136173,57.30907496653508,-1.5585228236610682,45.40550092136172,-35.0,16,1.2541295769098623e-07,-1.8242753395237528e-07,2.654637581980444e-07,3.9087671588903065e-07
Glas,<mean_over_trials>,<mean_over_trials>,100.0,-10.0,-1,100,True,-0.17364817766693033,0.984807753012208,0.24180437729780155,0.9653518217393089,1.0,0.9951751085189883,14.06229525814944,41.590787283774674,-0.4824891481011728,24.062295258149447,-45.0,4,2.4269436638583115e-07,-6.087179251988961e-08,1.530244600892904e-08,2.579968123947602e-07
Glas,<mean_over_trials>,<mean_over_trials>,100.0,-5.0,-1,100,True,-0.08715574274765817,0.9961946980917455,0.1387385307094965,0.9841156453847862,1.0,0.9938470623765733,8.02455397075524,22.621698940405267,-0.6152937623426724,13.02455397075525,-45.0,4,2.4233901462607954e-07,-3.420876999917982e-08,4.862316740569903e-09,2.4720133136664944e-07
Glas,<mean_over_trials>,<mean_over_trials>,100.0,0.0,-1,100,True,0.0,1.0,0.1278254999242398,0.9911403999966242,1.0,0.9993491136416492,7.348763868835191,12.813216201680843,-0.06508863583507551,7.348763868835192,45.0,5,2.450512569413177e-07,-3.164456308835012e-08,4.119676555566309e-09,2.4917093349688403e-07
Glas,<mean_over_trials>,<mean_over_trials>,100.0,5.0,-1,100,True,0.08715574274765817,0.9961946980917455,0.16408787296348745,0.9850316910842366,1.0,0.9986051584555091,9.457563939622013,7.773779894616909,-0.13948415444908768,4.45756393962202,-45.0,4,2.446098803662265e-07,-4.0800396558932334e-08,6.839055047642306e-09,2.514489354138688e-07
